experiment_name,notebook,city,parquet_name,classifier_name,feature_set_name,n_samples,n_positive,n_negative,prevalence,threshold,auc,average_precision,log_loss,brier_score,accuracy,balanced_accuracy,f1,precision,recall,mcc,tp,fp,tn,fn,specificity,fpr,precision_at_recall_80,threshold_at_recall_80,precision_at_recall_90,threshold_at_recall_90,precision_at_recall_95,threshold_at_recall_95,n,note,is_xbd
C_A5_scene_indices,NB08c_v6,Trostianets,bda_scene_indices_v6,LightGBM-300-MIA,manifest_default_minus_leakage,143.0,17.0,126.0,0.11888111888111888,0.5,0.6932773109243697,0.2533353935487971,0.8064504765280612,0.30413631298586397,0.36363636363636365,0.6388888888888888,0.272,0.1574074074074074,1.0,0.2091035146414114,17.0,91.0,35.0,0.0,0.2777777777777778,0.7222222222222222,0.20588235294117646,0.5844659403356931,0.15841584158415842,0.5156171530387097,0.1588785046728972,0.5032615394384261,,,False
C_A5_scene_indices,NB08c_v6,Volnovakha,bda_scene_indices_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1848.0,174.0,1674.0,0.09415584415584416,0.5,0.4732195580823686,0.09939638466149693,0.6128706815641867,0.21291288950038043,0.6558441558441559,0.48560128537881597,0.13114754098360656,0.08602150537634409,0.27586206896551724,-0.018318677467536456,48.0,510.0,1164.0,126.0,0.6953405017921147,0.3046594982078853,0.09090909090909091,0.221201352000015,0.09235294117647058,0.1597904224438843,0.09352112676056339,0.1238460551311251,,,False
C_A6_scene_nbr,NB08c_v6,Avdiivka,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1186.0,93.0,1093.0,0.07841483979763912,0.5,0.7686056921366663,0.25299132744027125,0.31645154504350226,0.09060912980917019,0.8912310286677909,0.5769904278448386,0.2275449101796407,0.25675675675675674,0.20430107526881722,0.17113941002158678,19.0,55.0,1038.0,74.0,0.94967978042086,0.05032021957913998,0.13940520446096655,0.19412190725313766,0.11731843575418995,0.11478514549973934,0.08309990662931839,0.05611106235707331,,,False
C_A6_scene_nbr,NB08c_v6,Bucha,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1662.0,194.0,1468.0,0.11672683513838748,0.5,0.7180749459254474,0.2998274353719998,0.4822045348916365,0.15201500776289045,0.8375451263537906,0.6306848506980534,0.34146341463414637,0.32407407407407407,0.36082474226804123,0.24957904145072024,70.0,146.0,1322.0,124.0,0.9005449591280654,0.0994550408719346,0.1640378548895899,0.3131462375803605,0.14135702746365106,0.26789664095307236,0.12559402579769177,0.21263021236336715,,,False
C_A6_scene_nbr,NB08c_v6,Chernihiv,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,2810.0,358.0,2452.0,0.12740213523131672,0.5,0.612673954450591,0.18423849688284988,0.6676743136044817,0.23746749109061135,0.599288256227758,0.5890961203714673,0.26788036410923277,0.17457627118644067,0.5754189944134078,0.12038038541638209,206.0,974.0,1478.0,152.0,0.6027732463295269,0.3972267536704731,0.1476337448559671,0.40390139481895615,0.14086349760139555,0.3479196212943191,0.13591072140294938,0.3035141217322252,,,False
C_A6_scene_nbr,NB08c_v6,Chornobaivka,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,142.0,13.0,129.0,0.09154929577464789,0.5,0.6684555754323196,0.20700292793844033,0.9447269280823599,0.3654219381159575,0.2746478873239437,0.5316040548598688,0.176,0.09821428571428571,0.8461538461538461,0.044654959032098436,11.0,101.0,28.0,2.0,0.21705426356589147,0.7829457364341085,0.13095238095238096,0.6294015166905487,0.096,0.4157621254840913,0.09923664122137404,0.3560584145483822,,,False
C_A6_scene_nbr,NB08c_v6,Dmytrivka,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,3136.0,361.0,2775.0,0.11511479591836735,0.5,0.6842684235482019,0.2465441079042206,0.5206215283064074,0.16869415261900603,0.8048469387755102,0.6174310598687329,0.30612244897959184,0.2591170825335892,0.3739612188365651,0.20139253228256154,135.0,386.0,2389.0,226.0,0.8609009009009009,0.1390990990990991,0.15405117270788912,0.33123914263150905,0.13357994245787094,0.2882847315182408,0.12258756254467476,0.24603380073729667,,,False
C_A6_scene_nbr,NB08c_v6,Hostomel,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,4497.0,618.0,3879.0,0.13742494996664442,0.5,0.5551922183260457,0.164748759578095,0.6201730170683565,0.2153149239120824,0.6711140760507005,0.548175763446189,0.24036979969183359,0.17607223476297967,0.3786407766990291,0.07270389058444154,234.0,1095.0,2784.0,384.0,0.7177107501933488,0.2822892498066512,0.1454171562867215,0.3588729449966572,0.14285714285714285,0.30786922296716474,0.14124429497958202,0.26857197009321415,,,False
C_A6_scene_nbr,NB08c_v6,Irpin,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,2749.0,308.0,2441.0,0.11204074208803201,0.5,0.6300729688173359,0.19399599890749064,0.517620297631015,0.16717213463822447,0.8086576937068025,0.5688295727214203,0.23323615160349853,0.21164021164021163,0.2597402597402597,0.12608186964719026,80.0,298.0,2143.0,228.0,0.8779188857025809,0.1220811142974191,0.13013698630136986,0.30337066403826374,0.127581459385039,0.27963773765532934,0.11929967426710097,0.2514785215029689,,,False
C_A6_scene_nbr,NB08c_v6,Kharkiv,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1883.0,263.0,1620.0,0.13967073818374934,0.5,0.6538351405905272,0.21064174473446123,0.6741105282162264,0.24135706048089856,0.5671800318640468,0.6210568933952965,0.3099068585944115,0.19934640522875818,0.6958174904942965,0.16790742623664018,183.0,735.0,885.0,80.0,0.5462962962962963,0.4537037037037037,0.18080548414738645,0.45715914269364355,0.16277472527472528,0.3851195722409121,0.1561524047470331,0.33411348979886757,,,False
C_A6_scene_nbr,NB08c_v6,Kherson,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,142.0,13.0,129.0,0.09154929577464789,0.5,0.655933214072749,0.2412304803477132,0.9032645503776682,0.34776937582325196,0.3028169014084507,0.5471079308288611,0.18181818181818182,0.10185185185185185,0.8461538461538461,0.06367064059972312,11.0,97.0,32.0,2.0,0.24806201550387597,0.751937984496124,0.13253012048192772,0.6063311366602395,0.09523809523809523,0.385362842330433,0.09923664122137404,0.35627587224882223,,,False
C_A6_scene_nbr,NB08c_v6,Kramatorsk,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,180.0,25.0,155.0,0.1388888888888889,0.5,0.7491612903225806,0.3167572519965432,0.5654323441950831,0.19155156311473961,0.7166666666666667,0.7012903225806452,0.4,0.2833333333333333,0.68,0.2953401538084737,17.0,43.0,112.0,8.0,0.7225806451612903,0.27741935483870966,0.20833333333333334,0.3982855616425759,0.18699186991869918,0.3348315393700455,0.18181818181818182,0.2840622968977333,,,False
C_A6_scene_nbr,NB08c_v6,Lysychansk,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,7962.0,1117.0,6845.0,0.14029138407435318,0.5,0.6777376398877041,0.2480957310362623,0.535099597799624,0.17717320101851192,0.7645064054257724,0.6229319377205849,0.3367527414220021,0.2783625730994152,0.4261414503133393,0.2079220248294558,476.0,1234.0,5611.0,641.0,0.8197224251278306,0.18027757487216947,0.17681962025316456,0.3137014449768344,0.16111467008327995,0.24900298743904759,0.14936708860759493,0.16232084382875098,,,False
C_A6_scene_nbr,NB08c_v6,Makariv,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,448.0,61.0,387.0,0.13616071428571427,0.5,0.5403058414876943,0.16107246156933572,0.6239622920873344,0.21627742509423467,0.6607142857142857,0.5481425001059008,0.24,0.17266187050359713,0.39344262295081966,0.07138260550013117,24.0,115.0,272.0,37.0,0.7028423772609819,0.2971576227390181,0.13802816901408452,0.3022699085070545,0.1375,0.2675134453762255,0.13551401869158877,0.23159007906102885,,,False
C_A6_scene_nbr,NB08c_v6,Mariupol,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,22615.0,3311.0,19304.0,0.14640725182401063,0.5,0.6387099983065152,0.22021793187206745,0.671916249850264,0.24135214519609058,0.5207163387132434,0.5960213215113995,0.3003034019753405,0.1909688013136289,0.7025067955300514,0.13618555604328397,2326.0,9854.0,9450.0,985.0,0.48953584749274764,0.5104641525072524,0.18337255987816697,0.4532542125503228,0.16723721869914138,0.3689365946569182,0.1591863583464049,0.29687160266264234,,,False
C_A6_scene_nbr,NB08c_v6,Moschun,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,962.0,85.0,877.0,0.08835758835758836,0.5,0.5646253940572808,0.10606950637555763,0.6071965809423299,0.20880563264447957,0.7006237006237006,0.522382453551546,0.15294117647058825,0.10196078431372549,0.3058823529411765,0.02878506072625263,26.0,229.0,648.0,59.0,0.7388825541619156,0.2611174458380844,0.10445468509984639,0.3792417952769812,0.09058823529411765,0.3087358995038502,0.08980044345898004,0.27340748649563024,,,False
C_A6_scene_nbr,NB08c_v6,Okhtyrka,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,258.0,38.0,220.0,0.14728682170542637,0.5,0.6337320574162679,0.3581064632150217,0.8785167430002173,0.3322765549670181,0.38372093023255816,0.5624401913875599,0.28054298642533937,0.16939890710382513,0.8157894736842105,0.09746331601411946,31.0,152.0,68.0,7.0,0.3090909090909091,0.6909090909090909,0.1751412429378531,0.5199704197347295,0.16279069767441862,0.4220839478102084,0.1615720524017467,0.3913467841222617,,,False
C_A6_scene_nbr,NB08c_v6,Rubizhne,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,5002.0,463.0,4539.0,0.09256297481007597,0.5,0.5899342725417394,0.1230270654962729,0.5376703376241041,0.17665172254981845,0.7944822071171531,0.5502534549384099,0.18412698412698414,0.14554579673776663,0.2505399568034557,0.07958923800769889,116.0,681.0,3858.0,347.0,0.8499669530733642,0.15003304692663583,0.10360234571348785,0.3234379996758362,0.09912051342999763,0.27729401313084756,0.09749612231331709,0.24616447881570383,,,False
C_A6_scene_nbr,NB08c_v6,Sievierodonetsk,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,4418.0,568.0,3850.0,0.12856496152105024,0.5,0.6927252149259191,0.21806749379101115,0.6782398310907533,0.2431801102312102,0.568130375735627,0.6448989390890799,0.30819434372733867,0.19406392694063926,0.7482394366197183,0.19400819865060404,425.0,1765.0,2085.0,143.0,0.5415584415584416,0.4584415584415584,0.1864754098360656,0.4681279645045196,0.1647891857096878,0.39281818465774043,0.15561959654178675,0.3512667774406827,,,False
C_A6_scene_nbr,NB08c_v6,Trostianets,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,143.0,17.0,126.0,0.11888111888111888,0.5,0.6335200746965453,0.1679971704280989,0.6623047801126689,0.23454293763464387,0.5664335664335665,0.4995331465919701,0.18421052631578946,0.11864406779661017,0.4117647058823529,-0.0006138391920498653,7.0,52.0,74.0,10.0,0.5873015873015873,0.4126984126984127,0.1917808219178082,0.4378312690860694,0.1951219512195122,0.4126265702686426,0.19101123595505617,0.4065930219107866,,,False
C_A6_scene_nbr,NB08c_v6,Volnovakha,bda_scene_nbr_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1848.0,174.0,1674.0,0.09415584415584416,0.5,0.5402693665114874,0.10805967735148127,0.7630473894353972,0.2827088862021402,0.43127705627705626,0.5161393317678078,0.17048145224940806,0.09881061299176579,0.6206896551724138,0.019177162092936642,108.0,985.0,689.0,66.0,0.4115890083632019,0.5884109916367981,0.10014306151645208,0.4433468237954304,0.1041804910418049,0.4195421092331129,0.10316967060285892,0.3981534580571198,,,False
C_A7_rolling_coh,NB08c_v6,Avdiivka,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1186.0,93.0,1093.0,0.07841483979763912,0.5,0.5912797961613001,0.12534084719399,0.38897524198347566,0.11729919952890282,0.8490725126475548,0.5491987132190184,0.16744186046511628,0.14754098360655737,0.1935483870967742,0.08707321208357471,18.0,104.0,989.0,75.0,0.9048490393412626,0.09515096065873742,0.09068923821039904,0.13585343347865664,0.08668730650154799,0.11146416451771614,0.08187672493100276,0.0894084427158862,,,False
C_A7_rolling_coh,NB08c_v6,Borodyanka,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,507.0,68.0,439.0,0.1341222879684418,0.5,0.5095638483183706,0.15977087018993041,0.6128506652362823,0.2113786730560245,0.7218934911242604,0.5287082942516415,0.2033898305084746,0.1651376146788991,0.2647058823529412,0.047628764515003356,18.0,91.0,348.0,50.0,0.7927107061503417,0.2072892938496583,0.13613861386138615,0.36464805413545465,0.13839285714285715,0.32493299216862725,0.1371308016877637,0.28433627311716,,,False
C_A7_rolling_coh,NB08c_v6,Bucha,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1662.0,194.0,1468.0,0.11672683513838748,0.5,0.499863057951066,0.13156303420867055,0.4788992827825484,0.1497621140027325,0.8580024067388689,0.5035885839489873,0.06349206349206349,0.13793103448275862,0.041237113402061855,0.012557431562544037,8.0,50.0,1418.0,186.0,0.9659400544959128,0.0340599455040872,0.11255411255411256,0.18527661212063767,0.11674449633088725,0.15135537687743095,0.11664564943253468,0.12184760549410834,,,False
C_A7_rolling_coh,NB08c_v6,Chornobaivka,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,142.0,13.0,129.0,0.09154929577464789,0.5,0.9373881932021467,0.7033247792553003,0.5189157111357978,0.1668965914363097,0.852112676056338,0.8494335122242098,0.5116279069767442,0.36666666666666664,0.8461538461538461,0.4937321885435789,11.0,19.0,110.0,2.0,0.8527131782945736,0.14728682170542637,0.4074074074074074,0.5053468681798474,0.3870967741935484,0.4983841095751317,0.25,0.45321720525633863,,,False
C_A7_rolling_coh,NB08c_v6,Dmytrivka,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,3136.0,361.0,2775.0,0.11511479591836735,0.5,0.5073170123031618,0.11801607800213185,0.6969648548862944,0.25231717931014613,0.4406887755102041,0.49600559007761225,0.18946395563770796,0.1136993899057127,0.5678670360110804,-0.005157684638907443,205.0,1598.0,1177.0,156.0,0.42414414414414414,0.5758558558558559,0.11767100977198697,0.4429661538334042,0.11467889908256881,0.37172342472876596,0.1146773654296222,0.3102958683318714,,,False
C_A7_rolling_coh,NB08c_v6,Hostomel,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,4497.0,618.0,3879.0,0.13742494996664442,0.5,0.5599135165620873,0.15910922367111247,0.6651060012441556,0.23738032347186697,0.447631754503002,0.557385173338139,0.26071428571428573,0.15973741794310722,0.7087378640776699,0.08100494569272007,438.0,2304.0,1575.0,180.0,0.4060324825986079,0.5939675174013921,0.14767303102625298,0.4132202436899004,0.13811058765187206,0.31426622314530006,0.13806057760037568,0.2529794858367068,,,False
C_A7_rolling_coh,NB08c_v6,Irpin,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,2749.0,308.0,2441.0,0.11204074208803201,0.5,0.47756069207318697,0.10676682377330751,0.6382373973935024,0.22413796104459993,0.5416515096398691,0.4865713966492336,0.16886543535620052,0.10596026490066225,0.4155844155844156,-0.01706810489012245,128.0,1080.0,1361.0,180.0,0.5575583777140516,0.44244162228594835,0.10919540229885058,0.3396899469696679,0.11031746031746031,0.2737000792581604,0.11230356458413185,0.23259300630386973,,,False
C_A7_rolling_coh,NB08c_v6,Kherson,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,142.0,13.0,129.0,0.09154929577464789,0.5,0.8765652951699463,0.6199582950448859,0.46954435150884444,0.1460681235032378,0.9084507042253521,0.8112701252236136,0.5806451612903226,0.5,0.6923076923076923,0.5396185519983535,9.0,9.0,120.0,4.0,0.9302325581395349,0.06976744186046512,0.23404255319148937,0.4389377178845311,0.19047619047619047,0.41822331543648883,0.16666666666666666,0.36391484295838344,,,False
C_A7_rolling_coh,NB08c_v6,Kramatorsk,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,180.0,25.0,155.0,0.1388888888888889,0.5,0.5411612903225806,0.17547656783637697,0.44960261848194616,0.1359552267701284,0.8444444444444444,0.49032258064516127,0.0,0.0,0.0,-0.05228512485428225,0.0,3.0,152.0,25.0,0.9806451612903225,0.01935483870967742,0.15151515151515152,0.12466483534232173,0.14556962025316456,0.07135155659924403,0.14545454545454545,0.059963275713567826,,,False
C_A7_rolling_coh,NB08c_v6,Lysychansk,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,7962.0,1117.0,6845.0,0.14029138407435318,0.5,0.5387279267944176,0.15205788687233848,0.7120777689451757,0.2597788962680517,0.3249183622205476,0.5362071524935373,0.256467007884908,0.15166884816753926,0.8299015219337511,0.05954703512125637,927.0,5185.0,1660.0,190.0,0.2425127830533236,0.7574872169466764,0.15339739190116677,0.5413343530021364,0.14688275660680392,0.4475590399405162,0.1433778857837181,0.39614566268275736,,,False
C_A7_rolling_coh,NB08c_v6,Mariupol,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,22615.0,3311.0,19304.0,0.14640725182401063,0.5,0.5129514113186614,0.1504410111297886,0.618562847315147,0.21405697379885702,0.7081140835728499,0.5082419778825633,0.18455836936380482,0.15614548494983277,0.22561159770462097,0.014268596269561,747.0,4037.0,15267.0,2564.0,0.7908723580605056,0.2091276419394944,0.1491554054054054,0.38192398557244306,0.14845073229052505,0.3359806021761055,0.1480609939759036,0.2856314037838205,,,False
C_A7_rolling_coh,NB08c_v6,Moschun,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,962.0,85.0,877.0,0.08835758835758836,0.5,0.4655711315312898,0.08192532195111234,0.602259555538765,0.20633106925713357,0.7266112266112266,0.5047622241599035,0.132013201320132,0.09174311926605505,0.23529411764705882,0.006457053348799144,20.0,198.0,679.0,65.0,0.774230330672748,0.22576966932725198,0.08585858585858586,0.3465588025839384,0.09048178613396005,0.31800963699943313,0.09204545454545454,0.2959141252231911,,,False
C_A7_rolling_coh,NB08c_v6,Okhtyrka,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,258.0,38.0,220.0,0.14728682170542637,0.5,0.5763157894736841,0.2076783513678389,0.5559793527011667,0.18475610264213843,0.7984496124031008,0.5552631578947369,0.23529411764705882,0.26666666666666666,0.21052631578947367,0.12219143964467262,8.0,22.0,198.0,30.0,0.9,0.1,0.14553990610328638,0.28441137929211524,0.15086206896551724,0.24445160456286283,0.15163934426229508,0.2082805208817648,,,False
C_A7_rolling_coh,NB08c_v6,Rubizhne,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,5002.0,463.0,4539.0,0.09256297481007597,0.5,0.4735719754448725,0.0874840263758243,0.6210212374728752,0.21491615488500257,0.7253098760495802,0.4849861317109172,0.1135483870967742,0.08095676172953081,0.1900647948164147,-0.021101461165422285,88.0,999.0,3540.0,375.0,0.7799074686054197,0.2200925313945803,0.08996120271580989,0.3891701495879911,0.09051443455611027,0.33913469381642486,0.09201171058134672,0.30127364297788284,,,False
C_A7_rolling_coh,NB08c_v6,Sievierodonetsk,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,4418.0,568.0,3850.0,0.12856496152105024,0.5,0.49738110481068226,0.1319256832471458,0.568410991333022,0.18904994945486484,0.8426889995473065,0.5045180171940735,0.07456724367509987,0.15300546448087432,0.04929577464788732,0.015178545451523636,28.0,155.0,3695.0,540.0,0.9597402597402598,0.04025974025974026,0.12933484934621944,0.3552754681664988,0.12752179327521793,0.3295488710688976,0.12702893436838392,0.30079002854433745,,,False
C_A7_rolling_coh,NB08c_v6,Volnovakha,bda_rolling_coh_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1848.0,174.0,1674.0,0.09415584415584416,0.5,0.5371074170202832,0.10284238655620453,0.6708350711383871,0.23950505312514442,0.5054112554112554,0.5132863675689037,0.16605839416058393,0.09869848156182212,0.5229885057471264,0.015520926984164943,91.0,831.0,843.0,83.0,0.503584229390681,0.496415770609319,0.10204081632653061,0.4571670059483278,0.10148674854557208,0.43086997288997264,0.09600925390399075,0.36619442550892783,,,False
C_A8_rolling_card,NB08c_v6,Avdiivka,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1186.0,93.0,1093.0,0.07841483979763912,0.5,0.6266957864809295,0.15063075268399698,0.6566794390309956,0.23463116185514535,0.5657672849915683,0.5725732668299737,0.17335473515248795,0.1018867924528302,0.5806451612903226,0.07848169414715156,54.0,476.0,617.0,39.0,0.5645013723696248,0.4354986276303751,0.08939213349225268,0.3616093876399916,0.08740894901144641,0.3114348359448224,0.0890890890890891,0.2862483281393271,,,False
C_A8_rolling_card,NB08c_v6,Borodyanka,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,507.0,68.0,439.0,0.1341222879684418,0.5,0.618769261691009,0.17826374142049223,0.6513658332792013,0.22951772472249993,0.6449704142011834,0.5712850060297467,0.26229508196721313,0.18181818181818182,0.47058823529411764,0.10205741689761498,32.0,144.0,295.0,36.0,0.6719817767653758,0.32801822323462415,0.17405063291139242,0.45424124674257405,0.15196078431372548,0.4140813494116636,0.14908256880733944,0.39774703386631644,,,False
C_A8_rolling_card,NB08c_v6,Bucha,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1662.0,194.0,1468.0,0.11672683513838748,0.5,0.6307691227281664,0.1980056191502032,0.5719623199307761,0.19148209299450722,0.8068592057761733,0.577526756369561,0.2517482517482518,0.2297872340425532,0.27835051546391754,0.14288925920902767,54.0,181.0,1287.0,140.0,0.8767029972752044,0.12329700272479564,0.1425959780621572,0.3880837641840849,0.13482280431432975,0.35924392825110546,0.12636612021857924,0.32484519431266135,,,False
C_A8_rolling_card,NB08c_v6,Chernihiv,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,2810.0,358.0,2452.0,0.12740213523131672,0.5,0.5607165966443992,0.1588021187553705,0.641188155964256,0.22460658277185713,0.6750889679715303,0.5430750863506703,0.2229787234042553,0.16034271725826194,0.3659217877094972,0.06325476127329248,131.0,686.0,1766.0,227.0,0.7202283849918434,0.2797716150081566,0.13455227379278012,0.41074943881846443,0.12766798418972333,0.36020932212079876,0.12709653373089824,0.3088728843908952,,,False
C_A8_rolling_card,NB08c_v6,Chornobaivka,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,142.0,13.0,129.0,0.09154929577464789,0.5,0.5658914728682171,0.11315754038195408,0.4298421586316266,0.13131560112948623,0.8380281690140845,0.46124031007751937,0.0,0.0,0.0,-0.08737553650004345,0.0,10.0,119.0,13.0,0.9224806201550387,0.07751937984496124,0.10476190476190476,0.1778844229897616,0.1016949152542373,0.153820581150024,0.09558823529411764,0.09836015833296975,,,False
C_A8_rolling_card,NB08c_v6,Dmytrivka,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,3136.0,361.0,2775.0,0.11511479591836735,0.5,0.42510144493523994,0.12876450153911223,0.6601634417939194,0.21656128706757463,0.7522321428571429,0.5154096478750219,0.16181229773462782,0.13250883392226148,0.2077562326869806,0.02557602382823553,75.0,491.0,2284.0,286.0,0.8230630630630631,0.17693693693693693,0.11511479591836735,0.03939506763950426,0.11511479591836735,0.03939506763950426,0.11511479591836735,0.03939506763950426,,,False
C_A8_rolling_card,NB08c_v6,Hostomel,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,4497.0,618.0,3879.0,0.13742494996664442,0.5,0.5924445045139749,0.1888455299949098,0.621700394567494,0.21534006782803847,0.7189237269290638,0.5602453590030461,0.25029655990510086,0.19756554307116106,0.3414239482200647,0.09748512452855077,211.0,857.0,3022.0,407.0,0.7790667697860273,0.22093323021397268,0.15454261629722135,0.4099105707635589,0.1464633184328162,0.3772303591540284,0.14348462664714495,0.3467550932396839,,,False
C_A8_rolling_card,NB08c_v6,Irpin,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,2749.0,308.0,2441.0,0.11204074208803201,0.5,0.5529582564097107,0.13649755941866606,0.5989332084235571,0.20420129351295932,0.7599126955256457,0.5300334651010603,0.1791044776119403,0.14516129032258066,0.23376623376623376,0.0492689436836116,72.0,424.0,2017.0,236.0,0.8263006964358869,0.17369930356411306,0.12131630648330059,0.38544262111754823,0.11910882604970009,0.35441687480608286,0.11449785072293865,0.3114034101203193,,,False
C_A8_rolling_card,NB08c_v6,Kharkiv,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,1883.0,263.0,1620.0,0.13967073818374934,0.5,0.604114443975027,0.20970168887889393,0.5868433874525361,0.20093404043775495,0.6802973977695167,0.5593977374078769,0.25495049504950495,0.1889908256880734,0.3916349809885932,0.09080483453369197,103.0,442.0,1178.0,160.0,0.7271604938271605,0.27283950617283953,0.16230769230769232,0.32976685221432434,0.15085932527052834,0.2451809129339224,0.14714537963507945,0.19295898086655264,,,False
C_A8_rolling_card,NB08c_v6,Kherson,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,142.0,13.0,129.0,0.09154929577464789,0.5,0.5032796660703637,0.11950271267002606,0.6318774823221898,0.2218421519082943,0.6126760563380281,0.475551580202743,0.12698412698412698,0.08,0.3076923076923077,-0.029523538312859823,4.0,46.0,83.0,9.0,0.6434108527131783,0.35658914728682173,0.0990990990990991,0.32182815049900443,0.0975609756097561,0.2803087063077179,0.1,0.2324456426896306,,,False
C_A8_rolling_card,NB08c_v6,Kramatorsk,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,180.0,25.0,155.0,0.1388888888888889,0.5,0.6103225806451613,0.20467749386007894,0.449735952356055,0.1405557992088678,0.8055555555555556,0.4845161290322581,0.05405405405405406,0.08333333333333333,0.04,-0.042933879074109185,1.0,11.0,144.0,24.0,0.9290322580645162,0.07096774193548387,0.15267175572519084,0.16511432486176203,0.14285714285714285,0.10095171241829849,0.14634146341463414,0.09455541820450515,,,False
C_A8_rolling_card,NB08c_v6,Lysychansk,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,7962.0,1117.0,6845.0,0.14029138407435318,0.5,0.5327129762296352,0.15905863248754842,0.577359662760308,0.19481630479402173,0.752449133383572,0.5192774787417774,0.1811383464894059,0.16899224806201552,0.19516562220232767,0.03633880716878438,218.0,1072.0,5773.0,899.0,0.8433893352812272,0.15661066471877283,0.1461739699149771,0.3196959427845313,0.14295864715077447,0.2609650870043373,0.1412797658640415,0.2108625535906567,,,False
C_A8_rolling_card,NB08c_v6,Makariv,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,448.0,61.0,387.0,0.13616071428571427,0.5,0.5685601728300927,0.21499535434984202,0.6236821420141835,0.2164731752682454,0.7098214285714286,0.5765662727157199,0.2696629213483146,0.20512820512820512,0.39344262295081966,0.11955864210146133,24.0,93.0,294.0,37.0,0.7596899224806202,0.24031007751937986,0.14285714285714285,0.39787421015063423,0.14397905759162305,0.3657159646061657,0.14795918367346939,0.35225521537744625,,,False
C_A8_rolling_card,NB08c_v6,Mariupol,bda_rolling_card_v6,LightGBM-300-MIA,manifest_default_minus_leakage,22615.0,3311.0,19304.0,0.14640725182401063,0.5,0.5442241327086257,0.17752408753464163,0.47041030091671104,0.13589607151823227,0.8413884589873978,0.5118680050661855,0.0781290156772038,0.2620689655172414,0.04590758079130172,0.05308116418561926,152.0,428.0,18876.0,3159.0,0.9778284293410692,0.02217157065893079,0.1511986301369863,0.038636543855557225,0.1485543369890329,0.02564576081607393,0.14754021479153964,0.019159528153645397,,,False
