city,feature,auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid
Trostianets,s2__composite__b8a__prebattle_baseline_max,0.6874832740757733,0.6874832740757733,higher=damaged,107895.0,0.0026647831903565274,0.44329244560665554,0.362707838356283,8737
Trostianets,s2__composite__b8a__winter_baseline_max,0.6874832740757733,0.6874832740757733,higher=damaged,107895.0,0.0026647831903565274,0.44329244560665554,0.362707838356283,8737
Trostianets,s2__composite__b05__prebattle_baseline_max,0.6856864319302673,0.6856864319302673,higher=damaged,107613.0,0.002928136840149327,0.43316292928324807,0.32887563646208845,8737
Trostianets,s2__composite__b05__winter_baseline_max,0.6856864319302673,0.6856864319302673,higher=damaged,107613.0,0.002928136840149327,0.43316292928324807,0.32887563646208845,8737
Trostianets,s2__composite__b07__prebattle_baseline_max,0.6819971709293879,0.6819971709293879,higher=damaged,107034.0,0.0035447040352702508,0.440406686729855,0.3545811388341231,8737
Trostianets,s2__composite__b07__winter_baseline_max,0.6819971709293879,0.6819971709293879,higher=damaged,107034.0,0.0035447040352702508,0.440406686729855,0.3545811388341231,8737
Trostianets,s2__composite__ndbi__prebattle_baseline_mean,0.3221508582788546,0.6778491417211454,lower=damaged,50559.0,0.00437732718332981,-0.28350151574528387,-0.17922513637018753,8737
Trostianets,s2__composite__ndbi__winter_baseline_mean,0.3221508582788546,0.6778491417211454,lower=damaged,50559.0,0.00437732718332981,-0.28350151574528387,-0.17922513637018753,8737
Trostianets,s2__composite__b08__post_winter_baseline_max,0.672369410355418,0.672369410355418,higher=damaged,105523.0,0.005736514522826939,0.28510694371329415,0.25610457051065566,8737
Trostianets,s2__composite__b07__post_winter_baseline_std,0.6718086936575295,0.6718086936575295,higher=damaged,105435.0,0.00590840850642254,0.008691129679898059,0.005874195221575222,8737
Trostianets,s2__composite__b8a__prebattle_baseline_mean,0.6707446062876731,0.6707446062876731,higher=damaged,105268.0,0.006223416162485012,0.40340316841097856,0.34343282812245174,8737
Trostianets,s2__composite__b8a__winter_baseline_mean,0.6707446062876731,0.6707446062876731,higher=damaged,105268.0,0.006223416162485012,0.40340316841097856,0.34343282812245174,8737
Trostianets,s2__composite__mndwi__prebattle_baseline_mean,0.6697123778211059,0.6697123778211059,higher=damaged,105106.0,0.006543358853035491,0.20875796732720164,0.06191277616172694,8737
Trostianets,s2__composite__mndwi__winter_baseline_mean,0.6697123778211059,0.6697123778211059,higher=damaged,105106.0,0.006543358853035491,0.20875796732720164,0.06191277616172694,8737
Trostianets,s2__composite__b05__prebattle_baseline_mean,0.668954135922825,0.668954135922825,higher=damaged,104987.0,0.006787722113169272,0.3913795386473368,0.31043815961176713,8737
Trostianets,s2__composite__b05__winter_baseline_mean,0.668954135922825,0.668954135922825,higher=damaged,104987.0,0.006787722113169272,0.3913795386473368,0.31043815961176713,8737
Trostianets,s2__composite__b07__prebattle_baseline_mean,0.668884046335589,0.668884046335589,higher=damaged,104976.0,0.006810719296779222,0.40141552672592895,0.3353913223397753,8737
Trostianets,s2__composite__b07__winter_baseline_mean,0.668884046335589,0.668884046335589,higher=damaged,104976.0,0.006810719296779222,0.40141552672592895,0.3353913223397753,8737
Trostianets,s2__composite__b04__post_winter_baseline_mean,0.6683551885409896,0.6683551885409896,higher=damaged,104893.0,0.006986512982956934,0.1859163055450839,0.16862375390394188,8737
Trostianets,s2__composite__ndwi__post_winter_baseline_max,0.6677944718431014,0.6677944718431014,higher=damaged,104805.0,0.007177337652678752,-0.12476490313808124,-0.15077526047831954,8737
Trostianets,s2__composite__b04__prebattle_baseline_mean,0.6657873609358871,0.6657873609358871,higher=damaged,104490.0,0.007899336190090086,0.3537135514328724,0.28052192305021295,8737
Trostianets,s2__composite__b04__winter_baseline_mean,0.6657873609358871,0.6657873609358871,higher=damaged,104490.0,0.007899336190090086,0.3537135514328724,0.28052192305021295,8737
Trostianets,s2__composite__b08__prebattle_baseline_mean,0.6655802780645079,0.6655802780645079,higher=damaged,104457.5,0.007973624545770396,0.39470558836894676,0.3359412124464374,8737
Trostianets,s2__composite__b08__winter_baseline_mean,0.6655802780645079,0.6655802780645079,higher=damaged,104457.5,0.007973624545770396,0.39470558836894676,0.3359412124464374,8737
Trostianets,s2__composite__b02__prebattle_baseline_mean,0.6642963642619566,0.6642963642619566,higher=damaged,104256.0,0.00847709191080787,0.3510693305165421,0.2734385916965763,8737
Trostianets,s2__composite__b02__winter_baseline_mean,0.6642963642619566,0.6642963642619566,higher=damaged,104256.0,0.00847709191080787,0.3510693305165421,0.2734385916965763,8737
Trostianets,s2__composite__b05__post_winter_baseline_max,0.6640032623516969,0.6640032623516969,higher=damaged,104210.0,0.008595014539068073,0.21111778335438836,0.1939121029595126,8737
Trostianets,s2__composite__b03__prebattle_baseline_mean,0.659829746020823,0.659829746020823,higher=damaged,103555.0,0.010440615870838887,0.3424790526712794,0.27258871479420116,8737
Trostianets,s2__composite__b03__winter_baseline_mean,0.659829746020823,0.659829746020823,higher=damaged,103555.0,0.010440615870838887,0.3424790526712794,0.27258871479420116,8737
Trostianets,s2__composite__ndvi__prebattle_baseline_mean,0.34153381503995106,0.6584661849600489,lower=damaged,53601.0,0.011115839221617166,0.05480092842245179,0.08321675880912766,8737
Trostianets,s2__composite__ndvi__winter_baseline_mean,0.34153381503995106,0.6584661849600489,lower=damaged,53601.0,0.011115839221617166,0.05480092842245179,0.08321675880912766,8737
Trostianets,s2__composite__b11__post_winter_baseline_std,0.6558601266709996,0.6558601266709996,higher=damaged,102932.0,0.01251503139050969,0.008545008685522888,0.005637256262700234,8737
Trostianets,s2__composite__ndbi__prebattle_baseline_max,0.3449936919371488,0.6550063080628512,lower=damaged,54144.0,0.01300622740873775,-0.218411424714658,-0.13762783681968369,8737
Trostianets,s2__composite__ndbi__winter_baseline_max,0.3449936919371488,0.6550063080628512,lower=damaged,54144.0,0.01300622740873775,-0.218411424714658,-0.13762783681968369,8737
Trostianets,s2__composite__ndvi__post_winter_baseline_std,0.654872500669037,0.654872500669037,higher=damaged,102777.0,0.013084732239535645,0.02366852796879231,0.019708258777918326,8737
