feature,H_statistic,p_value,significant,n_groups
s2__composite__b02__prebattle_baseline__p90,174.88474044895742,4.1362558610700554e-35,True,7
s2__composite__b02__winter_baseline__p90,174.88474044895742,4.1362558610700554e-35,True,7
s2__composite__mndwi__prebattle_baseline__min,172.70950135583098,1.197314563504577e-34,True,7
s2__composite__mndwi__winter_baseline__min,172.70950135583098,1.197314563504577e-34,True,7
s2__composite__b04__prebattle_baseline__max_abs_delta,171.799545485596,1.8675295975949987e-34,True,7
s2__composite__b04__winter_baseline__max_abs_delta,171.799545485596,1.8675295975949987e-34,True,7
s2__composite__ndbi__post_winter_baseline__max,170.92826007476341,2.8582483953534445e-34,True,7
s2__composite__b04__post_winter_baseline__max_abs_delta,168.6662856110832,8.626737070389782e-34,True,7
s2__composite__b04__post_winter_baseline__std,168.3736896923945,9.95159624324898e-34,True,7
s2__composite__b02__prebattle_baseline__max,166.69221529137477,2.2615515869393976e-33,True,7
s2__composite__b02__winter_baseline__max,166.69221529137477,2.2615515869393976e-33,True,7
s2__composite__b04__prebattle_baseline__std,165.55969047032457,3.930800318700952e-33,True,7
s2__composite__b04__winter_baseline__std,165.55969047032457,3.930800318700952e-33,True,7
s2__composite__b12__winter_baseline__max_abs_delta,161.98566304581325,2.2482601586393924e-32,True,7
s2__composite__b12__prebattle_baseline__max_abs_delta,161.98566304581325,2.2482601586393924e-32,True,7
s2__composite__b11__prebattle_baseline__max_abs_delta,160.2194534201786,5.320710540618713e-32,True,7
s2__composite__b11__winter_baseline__max_abs_delta,160.2194534201786,5.320710540618713e-32,True,7
s2__composite__mndwi__post_winter_baseline__max_abs_delta,158.95393309530326,9.862164485081522e-32,True,7
s2__composite__b12__prebattle_baseline__std,158.44041019497192,1.2667971933189062e-31,True,7
s2__composite__b12__winter_baseline__std,158.44041019497192,1.2667971933189062e-31,True,7
s2__composite__mndwi__post_winter_baseline__std,158.31348265985554,1.3476643306602814e-31,True,7
s2__composite__b03__post_winter_baseline__mean,155.99132766269196,4.179840265845595e-31,True,7
s2__composite__b11__winter_baseline__std,154.14306204279777,1.0286935309230398e-30,True,7
s2__composite__b11__prebattle_baseline__std,154.14306204279777,1.0286935309230398e-30,True,7
s2__composite__b05__prebattle_baseline__max_abs_delta,153.76292412428833,1.2379840704181429e-30,True,7
s2__composite__b05__winter_baseline__max_abs_delta,153.76292412428833,1.2379840704181429e-30,True,7
s2__composite__ndbi__winter_baseline__min,152.78121936423662,1.997095310318145e-30,True,7
s2__composite__ndbi__prebattle_baseline__min,152.78121936423662,1.997095310318145e-30,True,7
s2__composite__ndbi__post_winter_baseline__p10,151.78459625783287,3.244911365532233e-30,True,7
s2__composite__b03__winter_baseline__max,147.20036674275372,3.022555748251997e-29,True,7
s2__composite__b03__prebattle_baseline__max,147.20036674275372,3.022555748251997e-29,True,7
s2__composite__b05__prebattle_baseline__std,146.84936627064474,3.585483026288395e-29,True,7
s2__composite__b05__winter_baseline__std,146.84936627064474,3.585483026288395e-29,True,7
s2__composite__b04__prebattle_baseline__max,146.2635144608538,4.7680301920877417e-29,True,7
s2__composite__b04__winter_baseline__max,146.2635144608538,4.7680301920877417e-29,True,7
s2__composite__b04__post_winter_baseline__mean,146.2634210651216,4.768246847879633e-29,True,7
s2__composite__b02__prebattle_baseline__mean,146.08799998539538,5.193053810922922e-29,True,7
s2__composite__b02__winter_baseline__mean,146.08799998539538,5.193053810922922e-29,True,7
s2__composite__b12__post_winter_baseline__max_abs_delta,143.9146055702975,1.4946158929036252e-28,True,7
s2__composite__b03__winter_baseline__p90,143.68151248978018,1.6740049158253211e-28,True,7
s2__composite__b03__prebattle_baseline__p90,143.68151248978018,1.6740049158253211e-28,True,7
s2__composite__b04__winter_baseline__p90,143.1546223493686,2.1628326717406594e-28,True,7
s2__composite__b04__prebattle_baseline__p90,143.1546223493686,2.1628326717406594e-28,True,7
