feature,H_statistic,p_value,significant,n_groups
s2__composite__b02__post_winter_baseline__min,353.02912017170604,3.8898652732491884e-75,True,5
s2__composite__b02__post_winter_baseline__max,351.1610703188199,9.846576952797229e-75,True,5
s2__composite__ndbi__prebattle_baseline__p90,351.12960569964287,1.0001820122451347e-74,True,5
s2__composite__b07__post_winter_baseline__max_abs_delta,350.0942294866568,1.6735277019770215e-74,True,5
s2__composite__b05__post_winter_baseline__max_abs_delta,349.0762726495414,2.7760161964511125e-74,True,5
s2__composite__b04__post_winter_baseline__p10,348.20767385028665,4.275235156450596e-74,True,5
s2__composite__b07__post_winter_baseline__std,347.71493345278617,5.461925161955399e-74,True,5
s2__composite__b04__winter_baseline__mean,347.3083049707363,6.6855744844312104e-74,True,5
s2__composite__b08__prebattle_baseline__p10,344.2017434971045,3.1321339276592825e-73,True,5
s2__composite__mndwi__prebattle_baseline__std,342.6492815797896,6.776434935571478e-73,True,5
s2__composite__b08__post_winter_baseline__std,342.09355533288567,8.932537643619467e-73,True,5
s2__composite__mndwi__prebattle_baseline__max_abs_delta,341.46144649764966,1.2230296918340334e-72,True,5
s2__composite__b03__winter_baseline__max,341.17131359408296,1.4127702553969268e-72,True,5
s2__composite__b05__winter_baseline__max_abs_delta,337.07320003092144,1.0832983555009712e-71,True,5
s2__composite__ndbi__winter_baseline__std,333.0624376203461,7.952549008367776e-71,True,5
s2__composite__b05__winter_baseline__std,331.3083342080205,1.9016277218691244e-70,True,5
s2__composite__b05__post_winter_baseline__std,331.27197354101287,1.936304873638323e-70,True,5
s2__composite__ndbi__winter_baseline__max_abs_delta,320.1415070467258,4.8884561190439235e-68,True,5
s2__composite__b05__post_winter_baseline__max,319.9288630673681,5.433253948528455e-68,True,5
s2__composite__b08__post_winter_baseline__max_abs_delta,317.6121011780816,1.7179153289523654e-67,True,5
s2__composite__b8a__prebattle_baseline__min,312.5788744734614,2.0943988314892528e-66,True,5
s2__composite__b02__winter_baseline__max,312.0494313828509,2.7245510545705955e-66,True,5
s2__composite__b03__winter_baseline__std,311.41494379351326,3.7341681337398545e-66,True,5
s2__composite__b03__post_winter_baseline__max,309.6586101215924,8.935859034757426e-66,True,5
s2__composite__mndwi__winter_baseline__min,308.88449762267413,1.312661171964628e-65,True,5
s2__composite__b02__prebattle_baseline__max_abs_delta,306.84144842817517,3.621859917628714e-65,True,5
s2__composite__b02__prebattle_baseline__std,302.01364496997775,3.985046062867382e-64,True,5
s2__composite__b8a__prebattle_baseline__p10,300.3860032535416,8.944166230903933e-64,True,5
s2__composite__b03__winter_baseline__max_abs_delta,296.75487636673387,5.429781644711479e-63,True,5
s2__composite__b05__post_winter_baseline__p90,293.82734415861415,2.3238667320728335e-62,True,5
s2__composite__b07__winter_baseline__std,285.86039673263537,1.2143824328028343e-60,True,5
s2__composite__b07__winter_baseline__max_abs_delta,283.05515182636617,4.889378320716615e-60,True,5
s2__composite__b8a__winter_baseline__std,280.9208318534629,1.4107542518606877e-59,True,5
s2__composite__b07__post_winter_baseline__mean,278.22570780051046,5.376914967392181e-59,True,5
s2__composite__b04__post_winter_baseline__min,277.0855813409632,9.469736797811596e-59,True,5
s2__composite__b8a__winter_baseline__max_abs_delta,276.9745764063137,1.0006208562669964e-58,True,5
s2__composite__mndwi__prebattle_baseline__min,276.90498547372187,1.0357923052653386e-58,True,5
s2__composite__b08__winter_baseline__min,276.84632383788517,1.0663985323385023e-58,True,5
s2__composite__b07__post_winter_baseline__p50,276.0196424877557,1.6074655351074427e-58,True,5
s2__composite__b02__prebattle_baseline__min,262.78071536593546,1.147490340885023e-55,True,5
s2__composite__b05__winter_baseline__max,259.0392002537483,7.345613966302702e-55,True,5
s2__composite__b05__prebattle_baseline__mean,256.3330556747956,2.812769737499084e-54,True,5
s2__composite__b05__prebattle_baseline__p50,256.2745629674633,2.895591980829807e-54,True,5
s2__composite__b8a__post_winter_baseline__p90,253.31330887087196,1.2582221920053172e-53,True,5
s2__composite__b02__winter_baseline__p10,247.47656863995738,2.275860750391794e-52,True,5
s2__composite__b07__prebattle_baseline__min,247.23663750638747,2.5634697157411157e-52,True,5
s2__composite__b02__winter_baseline__std,246.92033763744607,2.998888597466714e-52,True,5
s2__composite__ndbi__winter_baseline__max,239.87195135430616,9.886056642822016e-51,True,5
s2__composite__b03__post_winter_baseline__p10,239.1893892795113,1.386794961854702e-50,True,5
s2__composite__b07__prebattle_baseline__p10,238.97721484389567,1.540646959840804e-50,True,5
s2__composite__b8a__prebattle_baseline__mean,238.29083022059223,2.165264102139407e-50,True,5
s2__composite__b02__winter_baseline__max_abs_delta,238.27925222072545,2.177730232486798e-50,True,5
s2__composite__b12__prebattle_baseline__max,238.03146337414375,2.4624229253209078e-50,True,5
s2__composite__b04__prebattle_baseline__min,237.9238697398403,2.597356670876001e-50,True,5
s2__composite__b05__winter_baseline__p90,237.17682603493884,3.761800081543429e-50,True,5
s2__composite__b8a__prebattle_baseline__p50,233.9331276894231,1.8785626547098533e-49,True,5
s2__composite__ndbi__prebattle_baseline__mean,229.03984659435574,2.124643827419226e-48,True,5
s2__composite__b08__winter_baseline__p10,228.06225513152236,3.449259823717395e-48,True,5
s2__composite__b04__post_winter_baseline__std,227.50410909172157,4.5485280320046925e-48,True,5
s2__composite__b04__post_winter_baseline__max_abs_delta,220.00667813272244,1.8684991105200227e-46,True,5
s2__composite__b12__prebattle_baseline__p90,216.22239062078313,1.2183547426944668e-45,True,5
s2__composite__b03__post_winter_baseline__std,214.82857838710083,2.4302639931997383e-45,True,5
s2__composite__b12__post_winter_baseline__max_abs_delta,213.285121058286,5.2204560765316237e-45,True,5
s2__composite__b03__post_winter_baseline__max_abs_delta,208.0031469401927,7.143093580652868e-44,True,5
s2__composite__b12__post_winter_baseline__std,207.26669277989967,1.0286784382661461e-43,True,5
s2__composite__ndbi__post_winter_baseline__p10,205.55878050585483,2.396564238420407e-43,True,5
s2__composite__b02__post_winter_baseline__std,204.30981538733107,4.448127057770363e-43,True,5
s2__composite__ndbi__winter_baseline__p90,203.98277827972302,5.230020736764472e-43,True,5
s2__composite__b05__post_winter_baseline__mean,203.61155306785597,6.285365585076064e-43,True,5
s2__composite__b8a__post_winter_baseline__max,199.8897124689533,3.968118532736482e-42,True,5
s2__composite__b02__post_winter_baseline__max_abs_delta,198.30480443391968,8.696013800438066e-42,True,5
s2__composite__b08__prebattle_baseline__std,194.85857519862722,4.787649644808012e-41,True,5
s2__composite__b05__post_winter_baseline__p50,190.9798930453404,3.2638125923600937e-40,True,5
s2__composite__ndbi__prebattle_baseline__p50,189.48839096836699,6.827019810550917e-40,True,5
s2__composite__b8a__winter_baseline__min,188.58498199573057,1.067456422369956e-39,True,5
s2__composite__b08__prebattle_baseline__mean,187.2782530529204,2.0375805324937818e-39,True,5
s2__composite__b07__prebattle_baseline__mean,186.46015859376396,3.05408113618415e-39,True,5
s2__composite__b07__prebattle_baseline__p50,185.7146981618585,4.416049916537745e-39,True,5
s2__composite__b03__winter_baseline__p10,184.69790701741852,7.302449045514952e-39,True,5
s2__composite__b08__prebattle_baseline__max_abs_delta,181.73328978441617,3.1642835232678734e-38,True,5
s2__composite__b03__post_winter_baseline__min,178.182930718747,1.8312678065377009e-37,True,5
s2__composite__b08__prebattle_baseline__p50,173.60035327710867,1.7646462082320217e-36,True,5
s2__composite__mndwi__winter_baseline__std,172.1234638029927,3.66177819629252e-36,True,5
s2__composite__b12__winter_baseline__max,171.09484994173368,6.088068707204254e-36,True,5
s2__composite__b03__prebattle_baseline__p10,167.4211723620841,3.7401759359786723e-35,True,5
s2__composite__b8a__winter_baseline__p10,166.29477530578438,6.525127401287084e-35,True,5
s2__composite__ndbi__prebattle_baseline__std,165.06081280257067,1.2004511861681225e-34,True,5
s2__composite__mndwi__winter_baseline__max_abs_delta,164.54666708661074,1.5475731447907062e-34,True,5
s2__composite__cire__prebattle_baseline__max_abs_delta,164.30503256044383,1.743776822757259e-34,True,5
s2__composite__ndbi__prebattle_baseline__max_abs_delta,162.162532255187,5.024554739873078e-34,True,5
s2__composite__b05__winter_baseline__mean,160.00467894083087,1.4585556058891029e-33,True,5
s2__composite__b05__winter_baseline__p50,158.88788187415298,2.5317928488570368e-33,True,5
s2__composite__mndwi__post_winter_baseline__std,158.59229368423533,2.9296497069965043e-33,True,5
s2__composite__b12__prebattle_baseline__mean,157.19596561049255,5.837566497961244e-33,True,5
s2__composite__b8a__prebattle_baseline__p90,154.28945633424476,2.4511502530104347e-32,True,5
s2__composite__b12__winter_baseline__p90,153.28758147930404,4.0191233947184427e-32,True,5
s2__composite__b12__prebattle_baseline__p50,153.1063471329239,4.395200811427456e-32,True,5
s2__composite__b11__post_winter_baseline__min,151.65522944336104,8.995031742871421e-32,True,5
s2__composite__cire__prebattle_baseline__std,151.27684825430242,1.084167408631276e-31,True,5
s2__composite__mndwi__post_winter_baseline__max_abs_delta,149.83468170999572,2.208784039827489e-31,True,5
s2__composite__b02__winter_baseline__min,147.11529630491344,8.449120534701057e-31,True,5
s2__composite__b8a__prebattle_baseline__max,135.5123720602447,2.5773539834018732e-28,True,5
s2__composite__b05__prebattle_baseline__p10,133.75360916968992,6.130475913828166e-28,True,5
s2__composite__ndbi__post_winter_baseline__min,130.36491059807568,3.253585483489736e-27,True,5
s2__composite__b07__post_winter_baseline__p90,129.448115859427,5.1100266431400785e-27,True,5
s2__composite__b8a__prebattle_baseline__std,126.6450857050231,2.031104479811443e-26,True,5
s2__composite__b11__post_winter_baseline__p10,126.12467633880692,2.62408139919433e-26,True,5
s2__composite__b08__post_winter_baseline__p90,125.47469528218748,3.613350552259587e-26,True,5
s2__visibility__fire__freq__crossbattle__p50,121.11119736661543,3.0924679195025323e-25,True,5
s2__composite__b8a__prebattle_baseline__max_abs_delta,120.11433744754105,5.049398960879477e-25,True,5
s2__composite__b07__prebattle_baseline__p90,116.16515897851743,3.519781311495907e-24,True,5
s2__composite__b04__winter_baseline__p10,110.1965848235339,6.607927739601605e-23,True,5
s2__composite__b11__prebattle_baseline__min,106.73572063400232,3.613890544333091e-22,True,5
s2__composite__b07__prebattle_baseline__max,106.22083575677759,4.652854498310441e-22,True,5
s2__composite__b03__winter_baseline__min,106.19470728145012,4.712901149586944e-22,True,5
s2__composite__b05__prebattle_baseline__min,102.52728680215768,2.8489329659951747e-21,True,5
s2__composite__b05__post_winter_baseline__p10,98.96187856462265,1.6361704219450072e-20,True,5
s2__composite__b07__winter_baseline__min,98.60684086706226,1.947126121827677e-20,True,5
s2__composite__b12__winter_baseline__mean,97.87332722094793,2.789308523473695e-20,True,5
s2__composite__b12__winter_baseline__p50,97.67337026696295,3.076424630689403e-20,True,5
s2__visibility__fire__freq__crossbattle__p90,96.67868432976928,5.0082245613353873e-20,True,5
s2__composite__b07__prebattle_baseline__std,94.32151423692154,1.5886810921319812e-19,True,5
s2__composite__b12__post_winter_baseline__max,93.12982861170721,2.8470912414696233e-19,True,5
s2__composite__b07__post_winter_baseline__max,91.46330327240717,6.435868719026217e-19,True,5
s2__composite__b12__prebattle_baseline__p10,89.7772375484023,1.4683363556108257e-18,True,5
s2__composite__b8a__winter_baseline__mean,89.53258878855338,1.6549737862019798e-18,True,5
s2__composite__b03__prebattle_baseline__min,89.3300822438602,1.8272709920083666e-18,True,5
s2__composite__b8a__winter_baseline__p50,89.2274497388115,1.921325782949785e-18,True,5
s2__composite__b07__prebattle_baseline__max_abs_delta,85.2981713495946,1.3113317730166379e-17,True,5
s2__composite__b11__prebattle_baseline__p10,84.58002643520005,1.8623801683847688e-17,True,5
s2__composite__b07__winter_baseline__p10,83.37014421626739,3.3626310983823523e-17,True,5
s2__visibility__fire__freq__crossbattle__max_abs_delta,80.98083879357924,1.0793992472147043e-16,True,5
s2__composite__b08__post_winter_baseline__max,78.46804198058354,3.6768390476476767e-16,True,5
s2__composite__b12__post_winter_baseline__p90,78.20491978742176,4.180117142258425e-16,True,5
s2__composite__b05__post_winter_baseline__min,77.26737697649705,6.601866919738522e-16,True,5
s2__composite__ndre__post_winter_baseline__std,77.22774624376086,6.730623298448676e-16,True,5
s2__composite__b11__winter_baseline__min,76.19019565296446,1.1159160669201205e-15,True,5
s2__composite__ndre__post_winter_baseline__max_abs_delta,75.42802621616902,1.617634532655791e-15,True,5
s2__composite__b05__winter_baseline__p10,74.58521102394087,2.4386087515909737e-15,True,5
s2__composite__ndbi__prebattle_baseline__p10,73.39117342270069,4.361136584044091e-15,True,5
s2__composite__b12__prebattle_baseline__min,69.77325492145047,2.5343281521071597e-14,True,5
s2__visibility__fire__freq__crossbattle__p10,66.66565358932465,1.1466920970824234e-13,True,5
s2__visibility__fire__freq__prebattle__p90,66.19066952737491,1.4440216157523266e-13,True,5
