feature,H_statistic,p_value,significant,n_groups
s2__composite__b02__prebattle_baseline__std,1079.3570514615883,3.947910620879791e-231,True,6
s2__composite__b02__winter_baseline__std,1079.265029824585,4.1332732521972515e-231,True,6
s2__composite__b02__winter_baseline__p10,1067.3160295596242,1.5986281257878075e-228,True,6
s2__composite__b02__prebattle_baseline__p10,1066.8527001403793,2.0140758748469167e-228,True,6
s2__composite__b07__post_winter_baseline__min,1058.4562176615832,1.324985625048975e-226,True,6
s2__composite__b11__post_winter_baseline__p10,1029.0323710449775,3.1130611257315542e-220,True,6
s2__composite__b03__post_winter_baseline__mean,1028.9070905279063,3.3136970845195037e-220,True,6
s2__composite__mndwi__post_winter_baseline__max_abs_delta,1022.1604966134673,9.572818145910779e-219,True,6
s2__composite__b08__post_winter_baseline__mean,1021.4830517460205,1.341881130407999e-218,True,6
s2__composite__b11__prebattle_baseline__min,1017.8733739706565,8.114168412329378e-218,True,6
s2__composite__b11__winter_baseline__min,1017.7785301890281,8.507040471941212e-218,True,6
s2__composite__b02__prebattle_baseline__max_abs_delta,1011.5992702644602,1.8519462920415144e-216,True,6
s2__composite__b02__winter_baseline__max_abs_delta,1011.5053619507173,1.940706950140763e-216,True,6
s2__composite__b07__post_winter_baseline__p10,1011.3205957095926,2.127956126271232e-216,True,6
s2__composite__b03__post_winter_baseline__p50,1000.6444569043498,4.358699210101541e-214,True,6
s2__composite__b11__prebattle_baseline__p10,970.3957492540682,1.5410775403303463e-207,True,6
s2__composite__b11__winter_baseline__p10,970.2347958717438,1.6698106898596368e-207,True,6
s2__composite__b04__post_winter_baseline__mean,966.7049093248713,9.700695606633004e-207,True,6
s2__composite__b08__post_winter_baseline__p50,955.6786515429251,2.364105248046457e-204,True,6
s2__composite__b04__post_winter_baseline__p50,944.9710134460747,4.914464609787196e-202,True,6
s2__composite__ndvi__prebattle_baseline__max,932.992674244937,1.9241849932983125e-199,True,6
s2__composite__ndvi__winter_baseline__max,932.7663984047043,2.1538939914519217e-199,True,6
s2__composite__mndwi__prebattle_baseline__std,914.2032194607626,2.244401382427301e-195,True,6
s2__composite__mndwi__winter_baseline__std,914.0786031462653,2.3882072119608817e-195,True,6
s2__composite__b02__winter_baseline__min,901.0960864130022,1.5413155091163542e-192,True,6
s2__composite__b02__prebattle_baseline__min,900.8032528200245,1.7834801830827043e-192,True,6
s2__composite__b11__prebattle_baseline__mean,848.5493638161709,3.6242306488375997e-181,True,6
s2__composite__b11__winter_baseline__mean,848.4655142419041,3.778847001208691e-181,True,6
s2__composite__mndwi__prebattle_baseline__max_abs_delta,832.770358281872,9.405559231340311e-178,True,6
s2__composite__mndwi__winter_baseline__max_abs_delta,832.6497025174726,9.988275775268264e-178,True,6
s2__composite__b11__prebattle_baseline__p50,804.7610294792289,1.0796922828904058e-171,True,6
s2__composite__b11__winter_baseline__p50,804.6751340036042,1.1268927910209788e-171,True,6
s2__composite__b05__post_winter_baseline__max_abs_delta,803.2381967626598,2.3054096572826006e-171,True,6
s2__composite__b11__post_winter_baseline__mean,795.4389605334519,1.121993601854777e-169,True,6
s2__composite__b8a__post_winter_baseline__p90,790.4998502135002,1.3135819731427442e-168,True,6
s2__composite__b07__post_winter_baseline__mean,779.4671117718555,3.1992869670566954e-166,True,6
s2__composite__b05__post_winter_baseline__std,777.2283088733406,9.75739979834914e-166,True,6
s2__composite__b11__post_winter_baseline__p50,767.1092211627077,1.5071311654022737e-163,True,6
s2__composite__b07__post_winter_baseline__p50,760.1924553937421,4.723050775431569e-162,True,6
s2__composite__ndbi__prebattle_baseline__std,758.898842997101,8.995398309594192e-162,True,6
s2__composite__ndbi__winter_baseline__std,758.8879288829653,9.044426295802416e-162,True,6
s2__composite__ndbi__post_winter_baseline__max,736.0245796325755,7.965618468053113e-157,True,6
s2__composite__ndbi__prebattle_baseline__max_abs_delta,721.4673398405886,1.1202273260943496e-153,True,6
s2__composite__ndbi__winter_baseline__max_abs_delta,721.4590473989193,1.1248623381924357e-153,True,6
s2__composite__ndbi__post_winter_baseline__p90,711.3731153727958,1.7064198822465713e-151,True,6
s2__composite__ndbi__post_winter_baseline__std,711.1366942207771,1.919588645001441e-151,True,6
s2__composite__b12__post_winter_baseline__max_abs_delta,708.8212747047759,6.0796221889615526e-151,True,6
s2__composite__b12__post_winter_baseline__std,702.5044058047182,1.4117318448817534e-149,True,6
s2__composite__b03__winter_baseline__p10,701.5531412356388,2.2669214975664864e-149,True,6
s2__composite__b8a__post_winter_baseline__max,701.5180639726376,2.3068583715771156e-149,True,6
s2__composite__b8a__prebattle_baseline__min,701.3932676620489,2.4547345667635306e-149,True,6
s2__composite__b8a__winter_baseline__min,701.3332894310312,2.5291413094991865e-149,True,6
s2__composite__b03__prebattle_baseline__p10,701.1842067291245,2.724004966148326e-149,True,6
s2__composite__ndbi__post_winter_baseline__max_abs_delta,676.2590955273909,6.669862774403991e-144,True,6
s2__composite__b02__post_winter_baseline__p10,676.0842596460899,7.276358429729497e-144,True,6
s2__composite__b11__prebattle_baseline__p90,667.7541930371929,4.599522709883763e-142,True,6
s2__composite__b11__winter_baseline__p90,667.6412871268406,4.865417880296094e-142,True,6
s2__composite__b8a__prebattle_baseline__p10,662.8465355919544,5.291831608314077e-141,True,6
s2__composite__b8a__winter_baseline__p10,662.7742026634928,5.485826067109167e-141,True,6
s2__composite__b08__prebattle_baseline__min,655.3224950053294,2.2388053268554257e-139,True,6
s2__composite__b08__winter_baseline__min,655.246017923947,2.3256658826361533e-139,True,6
s2__qa__cloud_freq__postbattle__max_abs_delta,652.8814591305971,7.544958371358324e-139,True,6
s2__qa__cloud_freq__postbattle__p90,651.5446466172805,1.4676106445219292e-138,True,6
s2__composite__b11__prebattle_baseline__max,636.215854029457,3.0182446175303663e-135,True,6
s2__composite__b11__winter_baseline__max,636.1403525051722,3.133807475262947e-135,True,6
s2__composite__b05__post_winter_baseline__max,626.6528395336244,3.519667487723215e-133,True,6
s2__composite__b05__winter_baseline__max,624.1817524634266,1.2037205591103776e-132,True,6
s2__composite__b05__prebattle_baseline__max,624.1312817873453,1.2343341303235076e-132,True,6
s2__composite__b11__post_winter_baseline__std,618.4140229764085,2.122970944906475e-131,True,6
s2__composite__ndbi__winter_baseline__min,615.9752472170372,7.144168727576476e-131,True,6
s2__composite__ndbi__prebattle_baseline__min,615.8519309400831,7.596254130407815e-131,True,6
s2__composite__b05__winter_baseline__p90,613.4977898395139,2.450800033491386e-130,True,6
s2__composite__b05__prebattle_baseline__p90,613.4084292335231,2.5622275771110864e-130,True,6
s2__composite__b11__post_winter_baseline__max_abs_delta,613.2345357072383,2.7937921984532754e-130,True,6
s2__composite__b05__prebattle_baseline__max_abs_delta,612.0371328331441,5.069180209986223e-130,True,6
s2__composite__b05__winter_baseline__max_abs_delta,611.9646963943779,5.255212119819294e-130,True,6
s2__composite__b05__prebattle_baseline__std,599.4095045265689,2.7130383246384995e-127,True,6
s2__composite__b05__winter_baseline__std,599.3378583584595,2.8114870386925595e-127,True,6
s2__composite__b08__prebattle_baseline__p10,598.6932583588274,3.874454079622979e-127,True,6
s2__composite__b08__winter_baseline__p10,598.5746785026731,4.1098994487292805e-127,True,6
s2__composite__ndbi__winter_baseline__p10,594.9070563172064,2.548324916106881e-126,True,6
s2__composite__ndbi__prebattle_baseline__p10,594.7080732333302,2.8134955372786696e-126,True,6
s2__composite__b04__winter_baseline__p10,589.2722874573032,4.2038824532409605e-125,True,6
s2__composite__b04__prebattle_baseline__p10,589.255323578622,4.239508722502259e-125,True,6
s2__composite__b12__prebattle_baseline__max_abs_delta,586.9702579342261,1.3212612487860648e-124,True,6
s2__composite__b12__winter_baseline__max_abs_delta,586.9656534673077,1.3242910751786792e-124,True,6
s2__composite__b05__post_winter_baseline__p90,581.1317349433866,2.4116699030039106e-123,True,6
s2__composite__b08__post_winter_baseline__std,579.6875513441553,4.946556749035374e-123,True,6
s2__composite__b07__post_winter_baseline__std,576.225811771673,2.7677175867146783e-122,True,6
s2__visibility__clear__freq__postbattle__max_abs_delta,573.3366724575486,1.1647354604588385e-121,True,6
