feature,H_statistic,p_value,significant,n_groups
s2__composite__b08__winter_baseline__p90,33.10797444823403,1.1351950089322634e-06,True,5
s2__composite__b08__prebattle_baseline__p90,33.10797444823403,1.1351950089322634e-06,True,5
s2__composite__b8a__prebattle_baseline__mean,33.02108100659878,1.1826681958211477e-06,True,5
s2__composite__b8a__winter_baseline__mean,33.02108100659878,1.1826681958211477e-06,True,5
s2__composite__b07__prebattle_baseline__mean,32.93224497581406,1.2332478490000145e-06,True,5
s2__composite__b07__winter_baseline__mean,32.93224497581406,1.2332478490000145e-06,True,5
s2__composite__b11__winter_baseline__p10,32.86010772180671,1.2759010650821134e-06,True,5
s2__composite__b11__prebattle_baseline__p10,32.86010772180671,1.2759010650821134e-06,True,5
s2__composite__b12__post_winter_baseline__p50,32.186980742794425,1.7519297550544184e-06,True,5
s2__composite__b07__post_winter_baseline__max,32.04197451071183,1.8756784419342768e-06,True,5
s2__composite__b05__winter_baseline__max,31.769228114113755,2.1325091632699378e-06,True,5
s2__composite__b05__prebattle_baseline__max,31.769228114113755,2.1325091632699378e-06,True,5
s2__composite__b07__prebattle_baseline__p50,31.485122462650803,2.437330494303774e-06,True,5
s2__composite__b07__winter_baseline__p50,31.485122462650803,2.437330494303774e-06,True,5
s2__obs_count__prebattle_baseline__max_abs_delta,31.40950111513128,2.525535561734801e-06,True,5
s2__obs_count__winter_baseline__max_abs_delta,31.40950111513128,2.525535561734801e-06,True,5
s2__composite__b8a__winter_baseline__p50,31.275732761252442,2.689419529913241e-06,True,5
s2__composite__b8a__prebattle_baseline__p50,31.275732761252442,2.689419529913241e-06,True,5
s2__composite__b08__post_winter_baseline__p10,30.590917926140637,3.7096520036708275e-06,True,5
s2__composite__b12__post_winter_baseline__p90,30.385734159725423,4.084561259242216e-06,True,5
s2__composite__b05__post_winter_baseline__p10,30.251786642738164,4.34942432610823e-06,True,5
s2__composite__b08__post_winter_baseline__max_abs_delta,30.218044133563282,4.418799191462835e-06,True,5
s2__composite__b04__winter_baseline__mean,30.203558005541005,4.448919768891896e-06,True,5
s2__composite__b04__prebattle_baseline__mean,30.203558005541005,4.448919768891896e-06,True,5
s2__composite__b02__prebattle_baseline__p50,30.130510689850205,4.603947556629661e-06,True,5
s2__composite__b02__winter_baseline__p50,30.130510689850205,4.603947556629661e-06,True,5
s2__composite__b02__winter_baseline__p90,30.122040123716715,4.6222690379845996e-06,True,5
s2__composite__b02__prebattle_baseline__p90,30.122040123716715,4.6222690379845996e-06,True,5
s2__composite__b08__post_winter_baseline__min,30.039505674089707,4.804630949903318e-06,True,5
s2__composite__b08__post_winter_baseline__std,30.003770976186814,4.885793108361863e-06,True,5
s2__composite__b04__prebattle_baseline__p90,29.921371179501733,5.078182977759891e-06,True,5
s2__composite__b04__winter_baseline__p90,29.921371179501733,5.078182977759891e-06,True,5
s2__composite__b05__winter_baseline__p90,29.859278914238597,5.228124405920642e-06,True,5
s2__composite__b05__prebattle_baseline__p90,29.859278914238597,5.228124405920642e-06,True,5
s2__composite__b03__prebattle_baseline__p90,29.848020059440977,5.255780735021451e-06,True,5
s2__composite__b03__winter_baseline__p90,29.848020059440977,5.255780735021451e-06,True,5
s2__composite__b03__winter_baseline__mean,29.610995771527186,5.873029028078869e-06,True,5
s2__composite__b03__prebattle_baseline__mean,29.610995771527186,5.873029028078869e-06,True,5
