city,modality,product_type,check_name,status,detail,filepath,val_min,val_max,val_mean,val_std,pct_nodata,pct_nodata_leak,crs_epsg,width_px,height_px
Trostianets,CARD,flat,NODATA_LEAK,FAIL,41.8% pixels <=-99dB (min=-100),/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220410.tif,-100.00000762939453,17.644044876098633,-48.80506193821745,45.610156996452574,5.388106499441994,41.8189934633576,4326.0,1214.0,775.0
Trostianets,CARD,flat,NODATA_LEAK,FAIL,41.6% pixels <=-99dB (min=-100),/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220422.tif,-100.00000762939453,18.085426330566406,-48.156566969221274,45.96475964409672,5.388106499441994,41.59515331880746,4326.0,1214.0,775.0
Chornobaivka,COH,flat,ABOVE_ONE,FAIL,max=1.1157,/content/drive_f/masterthesis/data/satellite/SAR_COH/Chornobaivka/s1__coh_vh__o138__20220927_20221009.tif,-0.06789671629667282,1.1157487630844116,0.523776468199417,0.2105143666447158,14.787552423421989,,4326.0,1872.0,1289.0
Chornobaivka,COH,flat,ABOVE_ONE,FAIL,max=1.1312,/content/drive_f/masterthesis/data/satellite/SAR_COH/Chornobaivka/s1__coh_vv__o138__20220705_20220717.tif,-0.08698971569538116,1.1311936378479004,0.5678660753941258,0.21701758359674758,14.781082444125923,,4326.0,1872.0,1289.0
Chornobaivka,COH,flat,ABOVE_ONE,FAIL,max=1.1261,/content/drive_f/masterthesis/data/satellite/SAR_COH/Chornobaivka/s1__coh_vv__o138__20220915_20220927.tif,-0.08808471262454987,1.1260623931884766,0.5691233818448869,0.22000024531014845,14.826040505388331,,4326.0,1872.0,1289.0
Chornobaivka,COH,flat,ABOVE_ONE,FAIL,max=1.1141,/content/drive_f/masterthesis/data/satellite/SAR_COH/Chornobaivka/s1__coh_vv__o138__20220927_20221009.tif,-0.09404003620147705,1.1140568256378174,0.5682256894160078,0.22123662644625403,14.787552423421989,,4326.0,1872.0,1289.0
Chornobaivka,COH,flat,ABOVE_ONE,FAIL,max=1.1106,/content/drive_f/masterthesis/data/satellite/SAR_COH/Chornobaivka/s1__coh_vv__o138__20221126_20221208.tif,-0.10997703671455383,1.1105873584747314,0.6232821504009057,0.2222291467436921,14.795349577958273,,4326.0,1872.0,1289.0
Kherson,COH,flat,ABOVE_ONE,FAIL,max=1.1157,/content/drive_f/masterthesis/data/satellite/SAR_COH/Kherson/s1__coh_vh__o138__20220927_20221009.tif,-0.06789671629667282,1.1157487630844116,0.523776468199417,0.2105143666447158,14.787552423421989,,4326.0,1872.0,1289.0
Kherson,COH,flat,ABOVE_ONE,FAIL,max=1.1312,/content/drive_f/masterthesis/data/satellite/SAR_COH/Kherson/s1__coh_vv__o138__20220705_20220717.tif,-0.08698971569538116,1.1311936378479004,0.5678660753941258,0.21701758359674758,14.781082444125923,,4326.0,1872.0,1289.0
Kherson,COH,flat,ABOVE_ONE,FAIL,max=1.1261,/content/drive_f/masterthesis/data/satellite/SAR_COH/Kherson/s1__coh_vv__o138__20220915_20220927.tif,-0.08808471262454987,1.1260623931884766,0.5691233818448869,0.22000024531014845,14.826040505388331,,4326.0,1872.0,1289.0
Kherson,COH,flat,ABOVE_ONE,FAIL,max=1.1141,/content/drive_f/masterthesis/data/satellite/SAR_COH/Kherson/s1__coh_vv__o138__20220927_20221009.tif,-0.09404003620147705,1.1140568256378174,0.5682256894160078,0.22123662644625403,14.787552423421989,,4326.0,1872.0,1289.0
Kherson,COH,flat,ABOVE_ONE,FAIL,max=1.1106,/content/drive_f/masterthesis/data/satellite/SAR_COH/Kherson/s1__coh_vv__o138__20221126_20221208.tif,-0.10997703671455383,1.1105873584747314,0.6232821504009057,0.2222291467436921,14.795349577958273,,4326.0,1872.0,1289.0
Mariupol,COH,flat,ABOVE_ONE,FAIL,max=1.1171,/content/drive_f/masterthesis/data/satellite/SAR_COH/Mariupol/s1__coh_vv__o043__20220324_20220405.tif,-0.12919585406780243,1.1170685291290283,0.6012150521180761,0.20964077823875046,26.344678332548952,,4326.0,3818.0,2354.0
Mykolaiv,COH,flat,BELOW_ZERO,FAIL,min=-0.1565,/content/drive_f/masterthesis/data/satellite/SAR_COH/Mykolaiv/s1__coh_vh__o087__20220514_20220607.tif,-0.15651977062225342,1.04861319065094,0.5121131433402111,0.19899574569093217,20.59265431536188,,4326.0,2670.0,2589.0
Mykolaiv,COH,flat,BELOW_ZERO,FAIL,min=-0.1555,/content/drive_f/masterthesis/data/satellite/SAR_COH/Mykolaiv/s1__coh_vv__o087__20220514_20220607.tif,-0.15546292066574097,1.0737658739089966,0.5337042906062986,0.20676069651848686,20.59265431536188,,4326.0,2670.0,2589.0
Chornobaivka,MS,flat,SATURATED,FAIL,max=26816,/content/drive_f/masterthesis/data/satellite/MS/Chornobaivka/s2__b02__20220822.tif,1.0,26816.0,1529.8897294796502,343.61513417876733,0.15612812012480498,,32636.0,1282.0,1280.0
Kherson,MS,flat,SATURATED,FAIL,max=26816,/content/drive_f/masterthesis/data/satellite/MS/Kherson/s2__b02__20220822.tif,1.0,26816.0,1529.8897294796502,343.61513417876733,0.15612812012480498,,32636.0,1282.0,1280.0
Kramatorsk,MS,flat,SATURATED,FAIL,max=20048,/content/drive_f/masterthesis/data/satellite/MS/Kramatorsk/s2__b02__20220215.tif,439.0,20048.0,1756.085775486701,1116.9070503883443,0.29558009368489174,,32637.0,1538.0,1282.0
Avdiivka,MS,composite,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/prebattle_baseline/s2__composite__mndwi.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/prebattle_baseline/s2__composite__mndwi.tif,,,,,,,,,
Avdiivka,MS,composite,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/winter_baseline/s2__composite__b8a.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/winter_baseline/s2__composite__b8a.tif,,,,,,,,,
Avdiivka,MS,composite,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/prebattle_baseline/s2__composite__landuse.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/prebattle_baseline/s2__composite__landuse.tif,,,,,,,,,
Avdiivka,MS,composite,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/winter_baseline/s2__composite__mndwi.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/winter_baseline/s2__composite__mndwi.tif,,,,,,,,,
Avdiivka,MS,composite,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/prebattle_baseline/s2__composite__b8a.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/prebattle_baseline/s2__composite__b8a.tif,,,,,,,,,
Avdiivka,MS,composite,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/winter_baseline/s2__composite__b08.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/winter_baseline/s2__composite__b08.tif,,,,,,,,,
Avdiivka,MS,composite,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/post_winter_baseline/s2__composite__ndbi.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/MS/Avdiivka/composites/post_winter_baseline/s2__composite__ndbi.tif,,,,,,,,,
