city,modality,product_type,check_name,status,detail,filepath,val_min,val_max,val_mean,val_std,pct_nodata,crs_epsg,width_px,height_px
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk_pre01__std.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk_pre01__std.tif,,,,,,,,
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk_pre01__count.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk_pre01__count.tif,,,,,,,,
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk01__kurtosis.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk01__kurtosis.tif,,,,,,,,
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk_pre01__count.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk_pre01__count.tif,,,,,,,,
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk_pre01__kurtosis.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk_pre01__kurtosis.tif,,,,,,,,
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk_pre01__skewness.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk_pre01__skewness.tif,,,,,,,,
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk_pre01__kurtosis.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk_pre01__kurtosis.tif,,,,,,,,
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk_pre01__median.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk_pre01__median.tif,,,,,,,,
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk01__count.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vh__blk01__count.tif,,,,,,,,
Mykolaiv,MASK,building_labels,OK,PASS,,/mnt/f/PROJECTS/masterthesis/data_stack/Mykolaiv/building_labels.tif,7.0,137326.0,73570.95499700567,38863.60421385601,88.85125117576943,32636.0,1792.0,2560.0
