auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid,city,feature,source,product
0.5954084675014908,0.5954084675014908,higher=damaged,998.5,0.2591933440883484,0.18828462064266205,0.17920389771461487,142,Kherson,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.5813953488372093,0.5813953488372093,higher=damaged,975.0,0.3360239066830344,0.0004153801710344851,-0.01374186109751463,142,Kherson,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.5524746571258199,0.5524746571258199,higher=damaged,926.5,0.5359335714613898,0.2008845955133438,0.1916387528181076,142,Kherson,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.5399522957662493,0.5399522957662493,higher=damaged,905.5,0.6380583968718986,0.16990770399570465,0.167122483253479,142,Kherson,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.531902206320811,0.531902206320811,higher=damaged,892.0,0.7077189850077753,0.17056921124458313,0.17649611830711365,142,Kherson,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.5229576624925463,0.5229576624925463,higher=damaged,877.0,0.788076469537456,-0.0006615370512008667,-0.00937364250421524,142,Kherson,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5190816935002982,0.5190816935002982,higher=damaged,870.5,0.823668082970451,0.18577693402767181,0.1892348825931549,142,Kherson,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.4946332737030412,0.5053667262969588,lower=damaged,829.5,0.9520532814266733,0.2004692405462265,0.2053806036710739,142,Kherson,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.7485161290322581,0.7485161290322581,higher=damaged,2900.5,6.854697887022361e-05,0.8060480356216431,0.7284232378005981,180,Kramatorsk,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.7432258064516128,0.7432258064516128,higher=damaged,2880.0,9.760421694627713e-05,0.7802720665931702,0.7034244537353516,180,Kramatorsk,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.7424516129032257,0.7424516129032257,higher=damaged,2877.0,0.0001027296941030428,0.1760760098695755,0.1408141851425171,180,Kramatorsk,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.7405161290322582,0.7405161290322582,higher=damaged,2869.5,0.00011667087575908075,0.20997999608516693,0.17077675461769104,180,Kramatorsk,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.732774193548387,0.732774193548387,higher=damaged,2839.5,0.00019229383339511508,0.18781200051307678,0.15563741326332092,180,Kramatorsk,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.7296774193548387,0.7296774193548387,higher=damaged,2827.5,0.00023382964724371407,0.8656799793243408,0.7875174880027771,180,Kramatorsk,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.7138064516129032,0.7138064516129032,higher=damaged,2766.0,0.0006149910323398442,0.21776799857616425,0.18825355172157288,180,Kramatorsk,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.30400000000000005,0.696,lower=damaged,1178.0,0.0016924803342014375,-0.6114640235900879,-0.5540573596954346,180,Kramatorsk,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.3188387096774194,0.6811612903225805,lower=damaged,1235.5,0.0037121073609910275,-0.6838160157203674,-0.6284618973731995,180,Kramatorsk,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.32825806451612904,0.671741935483871,lower=damaged,1272.0,0.005947509079919485,-0.5625039935112,-0.5151709914207458,180,Kramatorsk,s2__rgb_prepost__delta__b04,rgb_prepost,P7
