,Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha,bata-explosion,beirut-explosion,congo-volcano,guatemala-volcano,haiti-earthquake,hawaii-wildfire,hurricane-florence,hurricane-harvey,hurricane-matthew,hurricane-michael,joplin-tornado,la_palma-volcano,libya-flood,lower-puna-volcano,marshall-wildfire,mexico-earthquake,mexico-hurricane,midwest-flooding,moore-tornado,morocco-earthquake,myanmar-hurricane,nepal-flooding,noto-earthquake,palu-tsunami,pinery-bushfire,portugal-wildfire,santa-rosa-wildfire,socal-fire,sunda-tsunami,turkey-earthquake,tuscaloosa-tornado,ukraine-conflict,woolsey-fire
C10_leaky_A27_block_accum_card,0.5590020560949935,0.6303932734825137,0.6049046321525885,0.5608920320431616,0.8115682766845558,0.6039869232112999,0.6215769753489664,0.5824118016354805,0.4515021358494109,0.7119856887298748,0.7254193548387097,0.494541232417784,0.5894861693565467,0.45293827116608754,0.6463746730162989,0.4267591742339217,0.5698564593301435,0.47980782819595186,0.48963119626852025,0.43417366946778707,0.46650771089962784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_A28_block_accum_ms,0.4894883373176323,,0.5464075535829659,0.4951390724252006,0.5542635658914729,0.5649152753861895,0.5117654935587943,0.5604260548955347,0.5238205886494859,0.49612403100775193,0.6056774193548387,0.5039570408318745,0.5010166476045241,0.5045878824093245,0.5354685089543229,,0.4868421052631579,0.5038473855336781,0.51718927199561,0.5,0.42408403026682595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_A2_scene_card,0.6772619504372891,0.5790734289159856,0.6604012753167224,0.5552313924558221,0.70304114490161,0.44941628609218637,0.5542928439668917,0.5788198896556127,0.6126719241421396,0.75551580202743,0.7881290322580644,0.6079401741987336,0.5369593764561359,0.5794082187581788,0.5730498356697298,0.5686324524708363,0.602511961722488,0.5269742862077973,0.6402142399853668,0.3389355742296919,0.5400565099767918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_A3_scene_coh,0.5342010250961643,0.5759915583545491,0.5412897834208826,0.47108961331304056,0.8062015503875969,0.5338025005615032,0.5803267281878776,0.5129996488558554,,0.8419797257006559,0.672,0.5336645363212664,,0.524874692453529,0.6077939499631095,0.5300309492228684,0.48983253588516745,0.47468115306889125,0.5457131424913115,,0.5320400582265618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_A4_scene_landuse,0.43298015720764593,,0.49565647911458177,0.511616329618052,0.4952295766249255,0.5211190137505928,0.5637915470490426,0.5018893949147943,0.5538492231141153,0.5405485986881335,0.7033548387096774,0.5993932668180775,0.5813318083619265,0.528584955797294,0.5447984438929506,,0.5898923444976077,0.5350038090806007,0.6170710627400768,0.5338468720821662,0.5267495433884013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_A5_scene_indices,0.7802142667414337,,0.7464079047164247,0.5898012795392201,0.7883124627310675,0.7159551795562877,0.6024848762442527,0.6759238815260937,0.6423438013425339,0.7429934406678593,0.7083870967741935,0.6875367927631472,0.5012496293472275,0.6239180644382843,0.6133208129317861,,0.6498803827751196,0.6020200736882226,0.7238451161514542,0.5816993464052287,0.4833645751795548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_A6_scene_nbr,0.7759643479030782,,0.7232506531082333,0.5964268138197526,0.6642814549791294,0.6702642809014,0.519671102634633,0.6232815218374416,0.6182063559123128,0.6422182468694098,0.7207741935483871,0.6782883950998351,0.5019273944169103,0.6262274009589904,0.5284459051579583,,0.5692583732057416,0.5591904002603784,0.6744309036034388,0.6185807656395892,0.5455272662354604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_A7_rolling_coh,0.5912404450609451,0.4894311938898566,0.5224198713447007,,0.9648181276088253,0.5266851338873499,0.5572712915199343,0.4814937725117979,,0.9785330948121646,0.6092903225806452,0.5451752025441202,,0.5116232602197675,0.5632436783151117,,0.3840909090909091,0.4947574583987015,0.5022720413389428,,0.5280369821063184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_A8_rolling_card,0.6607738393884839,0.6032259145115905,0.639273575100424,0.566736081365571,0.4591532498509243,0.44987746749519597,0.5971328479381551,0.5918767324441229,0.618323710275548,0.5187835420393561,0.7021935483870968,0.5683952698615526,0.5161604608802474,0.540188502502615,0.6931786169427862,0.550139441553583,0.5753588516746411,0.506152105320008,0.6171087890982258,0.3235294117647059,0.4933585328005054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_A9_composite_prepost_bands,0.7713209180611713,,0.5817754712211017,0.5713099328333044,0.5903398926654742,0.6341843228269821,0.6192651327244619,0.6128549349053242,0.653637985260292,0.6815742397137746,0.600774193548387,0.6809413323410758,0.5240818401321641,0.6694285117873674,0.5444630759943658,,0.6869617224880383,0.5104827040142141,0.7161315620998719,0.330999066293184,0.4455138768727942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_F1_fusion_ms_card,0.8187488317642083,,0.7689155594258266,0.5708872930090133,0.7167561121049493,0.6418257592772829,0.5895207035476897,0.6461856967285071,0.6939374735952683,0.7501490757304712,0.8005161290322581,0.672476364675547,0.5217096623882747,0.6657326033241616,0.6261855255214971,,0.662200956937799,0.5716069085920582,0.7004588897018474,0.6185807656395892,0.43520406761971464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_F2_fusion_ms_card_cohdrop,0.7939478007653789,,0.7476122924801258,,,0.5808180479648625,0.5803988950543587,0.6212305208106109,,,,0.6707435326153417,,0.6579684513050534,0.5556375343752096,,0.6431818181818181,,0.6780928754344246,,0.4134412035320452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_F3_fusion_card_cohdrop,0.5983334808999596,0.6064752780383224,0.6900439619090424,,,0.48368745476778713,0.565921303909275,0.608371861649207,,,,0.6171796781659107,,0.5792902192931347,0.5501375008384197,,0.6179425837320575,,0.5832721327967807,,0.5210024169516199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_F4_fusion_ms_cohdrop,0.7616798984741611,,0.7362566364223715,,,0.6353901824261936,0.5842199846322118,0.5583730587315183,,,,0.6743777845933717,,0.6362571286258629,0.5162787577973036,,0.6319377990430621,,0.6759070331077374,,0.38170498084291193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_F5_fusion_indices_card,0.7968991332920148,,0.7867004691143009,0.6128516682311556,0.7960644007155635,0.5447151306431085,0.6393658993618446,0.6482779305905074,0.6818147678730695,0.7960644007155636,0.6787096774193548,0.6834972236627248,0.5722031600796373,0.6393000191002052,0.6613991548728955,,0.6598086124401914,0.592262546293058,0.7295141302359612,0.4486461251167133,0.4888645133824963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_F6_fusion_indices_card_cohdrop,0.7856643941406213,,0.781528273266103,,,0.5717581293204561,0.5902135888958135,0.6298814356475151,,,,0.6842310843835196,,0.6465770282734354,0.4705211617144007,,0.6922248803827751,,0.7091739070788365,,0.4774663892665376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_F7_fusion_composite_cohdrop,0.7820342551328591,,0.6785970111519987,,,0.5275301340121286,0.5428237351400913,0.5373343371090196,,,,0.6678190760626822,,0.6755371901395378,0.5798242672211416,,0.6806220095693779,,0.7122505487470275,,0.46631545338441893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10_leaky_F8_fusion_composite_blockstats,0.6090861690720026,,0.7136050169948593,0.5881221121510658,0.7024448419797257,0.6576376930947568,0.6548037686955984,0.6476315061423623,0.6458010608834436,0.8145497912939774,0.7739354838709678,0.6484861425097095,0.5479306985216249,0.672456914393156,0.6842980749882621,,0.6844497607655503,0.5243390971551093,0.706465383208341,0.5639589169000934,0.4508318570702701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2a_V3_RF50_dietrich_4_14,0.6146641875473443,0.5450388583679486,0.48254164442821423,0.46662626336270924,0.43351222420989866,0.5444261435951187,0.5279237801088092,0.5148251993807095,0.5849833356804206,0.5229576624925463,0.5803870967741935,,0.572838564832465,,0.5283788315782414,0.49644594089038535,0.48648325358851674,,,0.5912698412698413,0.5469657644296131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2b_V3_RF50_groupkfold,0.6255742801208078,0.557299343427576,0.6945103795050422,0.5089734067276057,0.9838998211091234,0.5886696114396945,0.5823561605892154,0.5735600429885559,0.5600337980566118,0.9540846750149075,0.6015483870967743,0.5239322823513102,0.5877493963654848,0.5221667439770207,0.5358642430746529,0.4898479746964596,0.46184210526315783,0.4845728666888407,0.5334957472105359,0.5739962651727357,0.503822834699735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2c_V4_RF50_dietrich_4_14,0.5834243327529047,0.5459098217874849,0.4950771089075535,0.5125003417572703,0.42814549791293977,0.47634498764692673,0.559863041470502,0.5020862484504435,0.607855701074966,0.5211687537268932,0.5752258064516129,,0.5488202651755836,,0.5268227245288081,0.473191511070299,0.5264354066985647,,,0.4274042950513539,0.5004960930526374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2d_V4_RF50_groupkfold,0.6278271306161398,0.4568705614364196,0.7792511727857525,0.5223218761107111,0.9856887298747764,0.6628484440118789,0.6160879134264579,0.6028326957761616,0.6305661174482468,0.9045915324985092,0.5909677419354838,0.5331981404327699,0.5697462617020375,0.5368709448831415,0.5970621772083976,0.5187991021324355,0.4964114832535885,0.4714851893143988,0.5462676056338027,0.6174136321195145,0.4963093423419712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2e_V2fp_RF50_dietrich_4_17,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,,0.5,0.5,0.5,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2f_V2fp_RF50_groupkfold,0.43107111164928347,0.4780429609140408,0.6436460623835346,0.38777863322356093,0.5007236864249891,0.7379383664486404,0.5356474403311751,0.5409287301109087,0.3900399073832493,0.5687502103739608,0.48546872231082755,0.48667059740902285,0.3736061710906765,0.6020760047835619,0.40099679393762755,0.6080598646441704,0.4597917241155574,0.5584450671670671,0.6600692253894915,0.30889755451058354,0.4112984916278426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3a_V3_RFOptuna_dietrich_4_14,0.6286830170488642,0.5775324936352674,0.4737036152700918,0.4681561967428254,0.4919499105545617,0.5289091861945048,0.5472592859568284,0.4988514660268041,0.6179129700042247,0.4973166368515206,0.664,,0.5924513915364087,,0.5443960024146489,0.5088596401727715,0.47129186602870815,,,0.5147058823529411,0.5449693761243631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3b_V3_RFOptuna_groupkfold,0.6300799811114719,0.5555909151815623,0.6831512121126997,0.48842809882708904,0.9296362552176506,0.5599940106311297,0.6022204034503271,0.5702028921508643,0.6037107449654978,0.9075730471079309,0.64,0.5225668384152742,0.6271021307239377,0.549633536718392,0.5641424642833188,0.48066523824099583,0.4491626794258374,0.47808672331990043,0.5393687122736419,0.511904761904762,0.519385393921916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A17_ExtraTrees,0.8513043250384501,0.4500585604106704,0.7030553920844703,0.4425031885064799,0.5929768756942341,0.8012940166193591,0.5546178239932182,0.5876665108670249,0.5453484986237793,0.7855531993671951,0.6222348801296169,0.4427866074341438,0.3660449386560934,0.47324835004620514,0.39840279801807055,0.6205360568066176,0.47617912158618414,0.44918163190496424,0.5385834521992275,0.3402403435664131,0.4326869320540615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A17_GBM,0.8404786260217996,0.6495969299393214,0.7636127711775038,0.6416449657604002,0.58066579151099,0.7517974309926364,0.5744002766653218,0.6849315936332383,0.7256588905916646,0.7750934060385741,0.8381762487025645,0.7054577281742144,0.7143761168638293,0.6841270826573902,0.5957563392596911,0.5,0.7272726781185961,0.6160253026646745,0.7412850336095237,0.46443590625836306,0.5697310761566493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A17_LightGBM,0.8250601377520498,0.5435231562815385,0.8311792255750079,0.6091123155599469,0.4199400854959777,0.7819608992554198,0.6423947387379971,0.7063074687157136,0.7022750483401301,0.7393045878353361,0.8273258904837852,0.5937628228028857,0.5444396044629963,0.6074649382055884,0.4930807344797436,0.37946394319338245,0.6613170259587882,0.5777563252260058,0.6932359928122902,0.30185355099336064,0.5355975829143411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A17_RF_200,0.8170447829709404,0.44878144507158074,0.6338611119975244,0.43936163152690716,0.6139637820189169,0.6999735180385864,0.543036349395619,0.5458580055205633,0.4295099834995988,0.6620468544885388,0.5237918027391711,0.387875931377099,0.3277157154959819,0.46460771596280803,0.3958962401632178,0.6205360568066176,0.4641048516602054,0.4383600559041839,0.5225818857596684,0.3517254782021384,0.42012662023156055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A17_XGBoost,0.803437656444002,0.5403365977647366,0.7883837735426192,0.577229162864522,0.5943821737520617,0.8112828582006665,0.6150186925526157,0.7002840762442151,0.619442369155638,0.7612003096704703,0.8344446976025923,0.5627113750251431,0.565454651469887,0.5744954659344232,0.4486272223841446,0.37946394319338245,0.5242604638085506,0.5376129589532438,0.6545220405685016,0.3602381771609893,0.4842308224549103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A9_ExtraTrees,0.8198289214242209,,0.5319431570838804,0.48532172115691574,0.9991921639907099,0.6270005450656135,0.5207445956059111,0.5242630958515061,0.7841329725348513,0.9999495102494195,0.848859522543733,0.4926929821827158,0.45485211951171833,0.4274678581536709,0.39341882832993297,,0.44461494374063926,0.432388632675073,0.5983476433382198,0.33384944756661694,0.42344065685686605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A9_GBM,0.8300094160086606,,0.6678820010048214,0.6844892088514988,0.8037295095762227,0.7440348739150109,0.6572101016028818,0.6918243199486425,0.8060983462298061,0.8680282069406577,0.7489455963140174,0.6435552861953421,0.7277441837333178,0.6591574851012554,0.5912445351209559,,0.6714685828913147,0.5782466664718214,0.6717974367113199,0.7020746517821871,0.54840490797546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A9_LightGBM,0.8480814656442194,,0.7323553268527045,0.5869589173045151,0.9053653774950351,0.8142344399193714,0.6535245737911068,0.6509709086404041,0.7856806581203354,0.9458413275438419,0.8430520746310219,0.666150247016816,0.7175161977410626,0.5182874883382048,0.5666336345088895,,0.5604373144738762,0.46807341491250093,0.7059295093417837,0.4645474124198749,0.538683057336593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A9_RF_200,0.7867658088640607,,0.5198411432108129,0.4531210709945869,0.9960281396209902,0.5933985355218232,0.5066566029270821,0.521894190456615,0.74128830119876,0.999293143491871,0.8579023315865422,0.4895445524718971,0.45536146086646345,0.41401871873637985,0.3801573885164675,,0.45793767944329994,0.42174549863215044,0.5773526117789406,0.3219660766397777,0.4131793440656857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_A9_XGBoost,0.7187143623952444,,0.6724033267458402,0.5347842552791419,0.9712713319196203,0.7757224690443869,0.6012703353317284,0.6300327507740708,0.7624432239074852,0.983775960146757,0.8231943495101389,0.6099592460208605,0.682195003995843,0.47545689546623754,0.5132031477703293,,0.5045034523404002,0.457109930457815,0.7088573640000755,0.4137515770157128,0.5116580561834033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_F7_ExtraTrees,0.6901993085288074,,0.5550110092519274,0.5299428086838455,0.9999831700831397,0.6262832181496565,0.5059217237938267,0.5217573964941327,0.35509867293319786,1.0,0.6206602364497102,0.49834017020330956,0.46742616265310255,0.4802200544610732,0.4104459341299913,,0.49497693933937836,0.44406562086357104,0.6096742569619413,0.3441558027806451,0.4472697080123622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_F7_GBM,0.802591842230347,,0.786026635933278,0.7026505758138533,0.9155138173617423,0.7838624583487597,0.6423286284965701,0.698009495331173,0.7851637281665518,0.8801373321215793,0.8188906609959241,0.7451268367068672,0.742727737323917,0.7214402997543937,0.6246575342465753,,0.6845831508486214,0.663777849534079,0.7630316751815476,0.73721183621975,0.5869897135476729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_F7_LightGBM,0.8425258398049567,,0.7805763697743159,0.6454141634287398,0.9905415867245615,0.8102451766835329,0.6664620172245798,0.6695678483975631,0.5940526205183779,0.9929819246692921,0.8475836054783423,0.7176740040600776,0.7222186017636588,0.6483373282651859,0.5938793354707083,,0.6767549622324234,0.5154725991677755,0.7645386269156287,0.5232569994010526,0.5070422989990314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_F7_RF_200,0.7157630491240944,,0.5452588973827888,0.4696382052676869,0.9999831700831399,0.6130720617878153,0.49024619264870917,0.5151664146654391,0.3215618326734459,1.0,0.5430546062125009,0.49387865552761273,0.4709332436984014,0.45028497910254284,0.39814048382395795,,0.42464111340005517,0.4432981531829573,0.5782233071982025,0.3518337984733213,0.3988530375017298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLF_F7_XGBoost,0.5884065619278781,,0.7192017383263711,0.5804379964777284,0.9920394493251204,0.7920960343905549,0.622483163680136,0.6348007125487225,0.4689477553587222,0.993369012757077,0.7459507354244196,0.6680543371337038,0.702990536883517,0.5751970491348201,0.5725094724570097,,0.5737578873947671,0.508470314899437,0.7461994743120157,0.4251252054899262,0.4861045251164722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A10_composite_prepost_landuse,0.560521992346211,,0.5578808393494199,0.5487493962288225,0.45289206917113894,0.4982421202365801,0.5821459172325301,0.5070448294024696,0.6680009857766512,0.3935599284436494,0.4356129032258064,0.5762989537482025,0.48805439064684203,0.60976837653138,0.5207257361325374,,0.5744019138755981,0.5292161954208238,0.6160670843241266,0.49136321195144717,0.4921328911410483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A11_composite_vs_scenes_bands,0.6150686862589528,,0.7625866139073532,0.5379382556413237,0.9874785418560033,,0.6772411896944898,,0.6790517998022564,0.991450402235013,,0.6794530522449383,0.6681581050443659,0.6682509321542738,0.6313669484115418,,0.6689008202349862,0.6490223634342409,0.6797802199249532,0.7296835773725325,0.6334115964758522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A12_composite_vs_scenes_landuse,0.45545947328552167,,0.5973833534649851,0.5853527390706025,0.4460345855694693,0.5532365052032642,0.6060771593119035,0.5545131333230472,0.49787823311270707,0.4508050089445439,,0.6035905682352488,0.6094802389121871,0.5790375108127062,0.5362532698370112,,0.6007177033492824,0.5567524459246169,0.6049558715931954,0.5172735760971054,0.5653194907922383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A13_prepost_single_card,0.6231246741237002,0.5554904194023851,0.6420931767746285,0.564940716505509,0.5724508050089445,0.6243966958648398,0.5637646409051811,0.5861320674409572,0.5603717786227291,0.6446034585569469,0.6247741935483871,0.5551988558521501,0.5692802982166307,0.5570172648456219,0.6545174055939366,0.5069295650103731,0.5086124401913876,0.4926711481059043,0.6115714743003475,0.5457516339869282,0.5576343399387522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A14_coh_drop,0.5643587246308375,0.4862153289561838,0.4886548779460097,,,0.503858650894662,0.512166999969131,0.5086156674132913,,,,0.5517343034437568,,0.4791710057259311,0.4304514051914951,,0.5210526315789473,,0.43782833363819273,,0.457251884810283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A15_block_stats,0.6457417190528191,0.5496616642101032,0.6774804067529987,0.5925057187383233,0.8002385211687537,0.6099044196551122,0.658790466631793,0.6015757593492129,0.5692461155705769,0.6678592725104353,0.808516129032258,0.5188675839816685,0.5785148472910577,0.6128018639722443,0.6809175665705278,0.5546117743087441,0.5613636363636364,0.49814328138613423,0.6105590360343881,0.34407096171802054,0.5414366442823988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A16_rolling_stats_roll3,0.6253184979684994,0.46943253383357897,0.6700750021068007,0.5219191721271884,0.605247465712582,0.553151156696863,0.5465221827598779,0.566445383784589,0.6446134347275032,0.5158020274299344,0.8092903225806451,0.5193471896247186,0.528021349599695,0.5511832067016436,0.5927158092427393,0.5,0.47822966507177034,0.5504654406233094,0.6162385677702579,0.5130718954248366,0.5247445721583652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A17_rolling_stats_roll7,0.6186484864583027,0.4637377730135334,0.6648782269164865,0.5219191721271884,0.605247465712582,0.5577350203388984,0.5465221827598779,0.5592442686359115,0.6446134347275032,0.4937388193202147,0.8092903225806451,0.5146865004809789,0.5067564705383997,0.5534070788789656,0.5927158092427393,0.5,0.48157894736842105,0.5554208141868149,0.6220754069873788,0.5107376283846872,0.5257779563026133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A18_rolling_stats_roll13,0.6138181388897087,0.4582440037518424,0.6696115059411781,0.5123659172309458,0.4525939177101968,0.545019091113274,0.5497980579187076,0.5544107162808515,0.6193564286720179,0.4979129397734049,0.7829677419354839,0.5148312846224724,0.5176007116533231,0.5486629433991831,0.5900194513381178,0.5,0.49952153110047853,0.5556011566662241,0.620366974574721,0.45891690009337066,0.5311920652576938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A19_card_drop,0.5095524796112111,,0.4750063204022585,0.498188116871873,0.7078115682766846,0.5009493149659355,0.487408341822326,0.49009081864468995,0.534138384265127,0.8169350029815146,0.3203870967741936,0.47938094643313744,0.4851315287838353,0.5124702685781725,0.5097659132067878,,0.44958133971291864,0.4748384174209883,0.47817381562099875,0.6321195144724557,0.5187039096938986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A1_scene_ms,0.8111245560703991,,0.7383493918368493,0.5720355974372762,0.7435897435897436,0.7232662024905792,0.5934907155031949,0.6519848954814134,0.6767192414213961,0.7590936195587359,0.8216774193548386,0.6778458029274648,0.5052738594484687,0.6288326122985044,0.538480112683614,,0.6248803827751196,0.5957199828508102,0.6960245564294861,0.4551820728291317,0.4381222620469933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A20_ms_change,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A21_ms_maha,0.5523025312595304,,0.5191578415124021,0.5562800176802427,0.9206917113893859,0.49521998452746374,0.5078459566948743,0.5240600243672755,0.5559674693705112,0.8846153846153847,0.544516129032258,0.5879981532501555,0.6192442919473038,,0.46628211147628945,,0.5021531100478469,0.5440994462676958,0.6129815255167368,0.5303454715219421,0.5663820568807592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A22_lu_change,0.731999331031294,,0.5131201016882496,0.5580383588360203,0.939773404889684,0.5171750143495295,0.5664635982816777,0.5069211308969604,0.6773271370229546,0.9689922480620156,0.7470967741935484,0.6259361759591623,0.5024568983775999,0.6755441993891188,0.517854986920652,,0.5781100478468898,0.5423731071772024,0.6759202944942382,0.6563958916900093,0.40459392466251937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A23_rolling_accum_coh,0.5574181743056991,0.5330128634597346,0.5359595775162224,,0.9373881932021467,0.526476504205036,0.5710226253555157,0.4923007656006427,,0.9618366129994037,0.6172903225806452,0.544296688471481,,0.5157144324704488,0.5616875712656784,,0.5149521531100478,0.5268891112636964,0.4976108926284983,,0.5341583240637745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A24_rolling_accum_card,0.6876703164812246,0.5721057215596944,0.6903283800106744,0.5662530644235237,0.693500298151461,0.46482892865164327,0.6058950735476314,0.6030827529700943,0.6347861803501854,0.5927251043530113,0.7009032258064517,0.5475285660942222,0.5074765959249375,0.54870066505262,0.613589107250654,0.6199027310138421,0.5834928229665072,0.4932354915902828,0.5999983994878361,0.33006535947712423,0.4655258243040965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A25_rolling_accum_ms,0.5233597969483221,,0.5397465518694345,0.5048438397112835,0.5077519379844961,0.4652616605525193,0.5490058909854824,0.5576169017381635,0.49016218372999115,0.5232558139534884,0.568258064516129,0.5413352184481415,0.4626805608505951,0.5180925003157291,0.5307196995103629,,0.5109449760765551,0.548737436100948,0.5782952259008598,0.4243697478991596,0.405168980623189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A26_block_accum_coh,0.5303642928115377,0.44290164813077854,0.5041152841371949,0.5,0.9654144305307096,0.5136627486211974,0.5381045226516359,0.5434893353266971,,0.9922480620155039,0.43587096774193546,0.4755195782295398,,0.5086175672697082,0.5657254007646387,,0.5712918660287082,0.4911603634828843,0.4841807664166819,,0.5426022054683531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A27_block_accum_card,0.5590020560949935,0.6303932734825137,0.6049046321525885,0.5608920320431616,0.8115682766845558,0.6039869232112999,0.6215769753489664,0.5824118016354805,0.4515021358494109,0.7119856887298748,0.7254193548387097,0.494541232417784,0.5894861693565467,0.45293827116608754,0.6463746730162989,0.4267591742339217,0.5698564593301435,0.47980782819595186,0.48963119626852025,0.43417366946778707,0.46650771089962784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A28_block_accum_ms,0.4894883373176323,,0.5464075535829659,0.4951390724252006,0.5542635658914729,0.5649152753861895,0.5117654935587943,0.5604260548955347,0.5238205886494859,0.49612403100775193,0.6056774193548387,0.5039570408318745,0.5010166476045241,0.5045878824093245,0.5354685089543229,,0.4868421052631579,0.5038473855336781,0.51718927199561,0.5,0.42408403026682595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A2_scene_card,0.6772619504372891,0.5790734289159856,0.6604012753167224,0.5552313924558221,0.70304114490161,0.44941628609218637,0.5542928439668917,0.5788198896556127,0.6126719241421396,0.75551580202743,0.7881290322580644,0.6079401741987336,0.5369593764561359,0.5794082187581788,0.5730498356697298,0.5686324524708363,0.602511961722488,0.5269742862077973,0.6402142399853668,0.3389355742296919,0.5400565099767918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A3_scene_coh,0.5342010250961643,0.5759915583545491,0.5412897834208826,0.47108961331304056,0.8062015503875969,0.5338025005615032,0.5803267281878776,0.5129996488558554,,0.8419797257006559,0.672,0.5336645363212664,,0.524874692453529,0.6077939499631095,0.5300309492228684,0.48983253588516745,0.47468115306889125,0.5457131424913115,,0.5320400582265618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
