experiment,n_rows,n_cities_total,n_cities_scored,pooled_auc,pooled_auc_no_mariupol,mean_folds_auc,std_folds_auc,gap_pooled_minus_folds
B0_single_s1_coh_drop_countM,598595,21,21,0.8289973355040072,0.7879767377286591,0.4992136042975297,0.020191588192482728,0.3297837312064775
NB08b_BDA_COH_DROP_RF-200,21434,12,11,0.5483021886339691,0.6608480826511072,0.49872638377772316,0.11724311676567191,0.04957580485624591
D1_blk_post_block_mean,63243,21,21,0.4985494717637809,0.49774139411453033,0.49860603257903574,0.039293484286047536,-5.656081525484691e-05
D1_blk_pre_baseline_mean,63243,21,21,0.4985494717637809,0.49774139411453033,0.49860603257903574,0.039293484286047536,-5.656081525484691e-05
B3a_LogRatio_VV_faithful,62151,20,20,0.5040546101852655,0.5162883580524237,0.49762146218862613,0.05317990420106854,0.00643314799663941
NB08b_BDA_COH_DROP_UISEM_voting,21434,12,11,0.5123338417476372,0.6248474634668824,0.4951746486035976,0.127783225317747,0.017159193144039575
C_A14_coh_drop,51800,12,12,0.4920888227447704,0.5071034247555495,0.49511331784989343,0.03925832839350336,-0.0030244951051230373
C10_leaky_A14_coh_drop,51800,12,12,0.4920888227447704,0.5071034247555495,0.49511331784989343,0.03925832839350336,-0.0030244951051230373
B0_single_s1_vv_kurtosis,598595,21,21,0.5723417286731256,0.6317954174706115,0.49499199871293015,0.0682838132593462,0.07734972996019546
B0_single_s1_coh_drop_count,51800,12,12,0.5037192503570151,0.5060216295986927,0.4948594339347168,0.02485426297264282,0.008859816422298328
B0_single_s1_coh_running_minM,598595,21,21,0.817747463540232,0.7834959680496856,0.4944789120400409,0.01871843911037096,0.32326855150019107
E6_A_impute+obs_card_only,387066,15,15,0.5715948829893265,0.5715948829893265,0.4943692018156006,0.12555650598030157,0.07722568117372586
B1_PWTT_VV_faithful,62151,20,20,0.525974041167181,0.5170017342018597,0.4939618963478867,0.07183072741496542,0.032012144819294375
B1_PWTT_VV_exact,62151,20,20,0.525974041167181,0.5170017342018597,0.4939618963478867,0.07183072741496542,0.032012144819294375
B0_single_s1_coh_max_drop,51800,12,12,0.5148740847231272,0.5175700924671993,0.4922475659730121,0.029616037303736645,0.02262651875011512
R3_all_multimodal,598595,21,21,0.38988990454628686,0.4181883641401394,0.49115034853372275,0.11128160056543816,-0.10126044398743589
B3a_LogRatio_VV+VH_faithful,62151,20,20,0.5018370036477491,0.5175412072282938,0.49092850108137326,0.053902108717857874,0.010908502566375822
B0_single_s1_vh_kurtosis,598595,21,21,0.5622234198520462,0.6188960232606335,0.4908180625976302,0.06855188010046746,0.07140535725441594
B0_single_s1_coh_max_dropM,598595,21,21,0.8091917870692514,0.7764682006449461,0.48963472522668205,0.039307269528296225,0.3195570618425694
E6_C_SAR_only_no_NaN,387066,15,15,0.5736984329396438,0.5736984329396438,0.4835926277869527,0.10776138154735004,0.09010580515269112
ABL_FUSION_MS_COH_COH,480313,19,19,0.7017172315962816,0.7151537757828317,0.48289155436200504,0.03747435005916729,0.2188256772342766
ABL_FUSION_MS_COH_SAR_ALL,480313,19,19,0.7017172315962816,0.7151537757828317,0.48289155436200504,0.03747435005916729,0.2188256772342766
NB08b_BDA_COH_DROP_ExtraTrees,21434,12,11,0.6116785487068624,0.6692475663313584,0.4823263824935824,0.16679254416240238,0.12935216621328005
R3_card+coh,598595,21,21,0.39096720093338727,0.37857790163834504,0.48144948022938794,0.10193576356234328,-0.09048227929600067
B0_single_s1_coh_max_dropX,598595,21,21,0.7854384958274554,0.7589768902877843,0.47989174110297617,0.0413489263261832,0.30554675472447923
R0b_roll3_baseline+assessment,598595,21,21,0.3921045130249482,0.37685641778514456,0.4794611844881806,0.10035512187367177,-0.0873566714632324
B3_logratio_NDSI,3533,5,5,0.5176155915119447,0.5176155915119447,0.4774551830784114,0.05241076438363188,0.0401604084335333
B3_logratio_MNDWI,3533,5,5,0.5176155915119447,0.5176155915119447,0.4774551830784114,0.05241076438363188,0.0401604084335333
L2b_s2__lu__loss_count,62043,19,19,0.47405385414428625,0.4758197276450195,0.47579993046952695,0.05157649523555162,-0.0017460763252407085
R0b_roll13_baseline+assessment,598595,21,21,0.3955800131014721,0.37709495278759614,0.475052443863909,0.10057224752477334,-0.07947243076243687
R0b_roll5_assessment_only,93247,4,4,0.4901594420897174,0.5212534007391993,0.47442045605165534,0.08497717299625866,0.015738986038062064
R3_card_only,598595,21,21,0.343219178744571,0.3583553422812561,0.47344615142030594,0.07969889749945565,-0.13022697267573496
R0_dietrich28_groupkfold,598595,21,21,0.34321917943659014,0.3583553462101545,0.47344614426211473,0.07969890268972249,-0.1302269648255246
R0b_roll2_assessment_only,93247,4,4,0.47251039520314647,0.49774699548365303,0.46800907208400755,0.07752608240824833,0.0045013231191389225
R0b_roll7_baseline+assessment,598595,21,21,0.3951096630432573,0.37766419764420234,0.4672110236979692,0.10844518600997011,-0.0721013606547119
NB08b_BDA_COH_DROP_XGBoost,21434,12,11,0.465214110266409,0.6394341455132863,0.4651486436856219,0.12647203634192125,6.54665807870991e-05
B0_single_s1_vh_std,598595,21,21,0.5610997404218738,0.6282243496857882,0.4634020865673109,0.0932127072840917,0.09769765385456292
B0_single_s1_vv_std,598595,21,21,0.5495864390378823,0.6145759624829739,0.4592631710607118,0.10104190346348677,0.0903232679771705
R4_tier2_card,325901,6,6,0.4104464632261302,0.4104464632261302,0.4535492413485566,0.08213843797573268,-0.04310277812242641
R4_tier1_all,179447,11,11,0.4261069019099897,0.4261069019099897,0.45119004994875334,0.06072029124659259,-0.02508314803876366
R4_tier1_card,179447,11,11,0.4272785936471256,0.4272785936471256,0.4498094466168024,0.042315738572280194,-0.022530852969676773
E7_SVM_linear,387066,15,15,0.3236666229001324,0.3236666229001324,0.44980272813451916,0.14793993508506748,-0.1261361052343868
R2_roll5,93247,4,4,0.4377841613769644,0.4464114826721001,0.44969411195973574,0.05191440493484864,-0.011909950582771334
L2b_s2__lu__loss_fraction,62043,19,19,0.43101608697598626,0.41823154459778755,0.44901259866242205,0.07351992347318115,-0.01799651168643579
R0b_roll13_assessment_only,93247,4,4,0.46491661217272656,0.5007432729712187,0.4480470933989932,0.09609356388834889,0.016869518773733383
L2b_lu_plausible_damage,480313,19,19,0.4850467302768425,0.4670943564382972,0.43492726638686624,0.07683700103889445,0.050119463889976235
R0b_roll2_baseline+assessment,93247,4,4,0.41276467372722037,0.42688905526544885,0.4296364246175356,0.06574172603588734,-0.01687175089031523
D4_f8_strategy_A_drop_nan,212859,5,5,0.26975731747460197,0.26975731747460197,0.42841812002640756,0.16863331446119292,-0.1586608025518056
R0b_roll5_baseline+assessment,93247,4,4,0.3853777645063038,0.43595730907106006,0.4255457927352434,0.07683262244396777,-0.04016802822893961
L2b_s2__lu__loss_count_mean,598595,21,21,0.34903426364665796,0.28467416734592327,0.4166678680975628,0.13190256200528516,-0.06763360445090483
R2_roll2,93247,4,4,0.36637051682340693,0.41687918820528663,0.415707956352961,0.08212828922977104,-0.04933743952955405
L2b_s2__lu__loss_fraction_mean,598595,21,21,0.32387626181740414,0.2592510225573298,0.3886308113722007,0.1100587612087255,-0.06475454955479654
R4_tier2_all,325901,6,6,0.25889674935804896,0.25889674935804896,0.3630521383841829,0.09690503845807875,-0.10415538902613392
E7_SVM_rbf,387066,15,15,0.3251192506835388,0.3251192506835388,0.30421914968260083,0.063273481825639,0.020900101000937976
