file,notebook,model_id,experiment_id,variant_id,n_rows,n_damaged,TP,FN,FP,TN,id_col,group,recall,precision
nb09b_v2/oof_predictions/oof_B3_logratio_VV__20260425_003944_6835ef.parquet,nb09b_v2,B3_logratio_VV,20260425_003944_6835ef,unsupervised_logratio;sensor=sar;label=VV;direction=-logratio,598595,7332,5802,1530,293496,297767,building_id,buildings_v2,0.7913256955810147,0.01938536174648678
nb09b_v2/oof_predictions/oof_B4_step1_card__20260425_003044_6835ef.parquet,nb09b_v2,B4_step1_card,20260425_003044_6835ef,unsupervised_combined;step=step1_card;n_scores=14,598595,7332,5032,2300,294266,296997,building_id,buildings_v2,0.6863066012002182,0.016812674992816523
nb09b_v2/oof_predictions/oof_B4_step1_card__20260425_003944_6835ef.parquet,nb09b_v2,B4_step1_card,20260425_003944_6835ef,unsupervised_combined;step=step1_card;n_scores=14,598595,7332,5032,2300,294266,296997,building_id,buildings_v2,0.6863066012002182,0.016812674992816523
nb09b_v2/oof_predictions/oof_B4_step2_card+coh__20260425_003044_6835ef.parquet,nb09b_v2,B4_step2_card+coh,20260425_003044_6835ef,unsupervised_combined;step=step2_card+coh;n_scores=21,101911,4304,2604,1700,48352,49255,building_id,buildings_v2,0.6050185873605948,0.05110291231650836
nb09b_v2/oof_predictions/oof_B4_step2_card+coh__20260425_003944_6835ef.parquet,nb09b_v2,B4_step2_card+coh,20260425_003944_6835ef,unsupervised_combined;step=step2_card+coh;n_scores=21,101911,4304,2604,1700,48352,49255,building_id,buildings_v2,0.6050185873605948,0.05110291231650836
nb09b_v2/oof_predictions/oof_B4_step3_card+coh+optical__20260425_003044_6835ef.parquet,nb09b_v2,B4_step3_card+coh+optical,20260425_003044_6835ef,unsupervised_combined;step=step3_card+coh+optical;n_scores=24,98613,4253,2421,1832,46886,47474,building_id,buildings_v2,0.569245238655067,0.049100533392824545
nb09b_v2/oof_predictions/oof_B4_step3_card+coh+optical__20260425_003944_6835ef.parquet,nb09b_v2,B4_step3_card+coh+optical,20260425_003944_6835ef,unsupervised_combined;step=step3_card+coh+optical;n_scores=24,98613,4253,2421,1832,46886,47474,building_id,buildings_v2,0.569245238655067,0.049100533392824545
nb09b_v2/oof_predictions/oof_B4_step4_all+methods__20260425_003044_6835ef.parquet,nb09b_v2,B4_step4_all+methods,20260425_003044_6835ef,unsupervised_combined;step=step4_all+methods;n_scores=34,98613,4253,2808,1445,46499,47861,building_id,buildings_v2,0.6602398307077357,0.05694931754111992
nb09b_v2/oof_predictions/oof_B4_step4_all+methods__20260425_003944_6835ef.parquet,nb09b_v2,B4_step4_all+methods,20260425_003944_6835ef,unsupervised_combined;step=step4_all+methods;n_scores=34,98613,4253,2808,1445,46499,47861,building_id,buildings_v2,0.6602398307077357,0.05694931754111992
nb09b_v2/oof_predictions/oof_B5_UISEM_all_features__20260425_003944_6835ef.parquet,nb09b_v2,B5_UISEM_all_features,20260425_003944_6835ef,uisem_ensemble;sub=RF+GB+XGB+AB;features=all_multimodal,480313,7186,38,7148,112,473015,building_id,buildings_v2,0.0052880601168939605,0.25333333333333335
nb09b_v2/oof_predictions/oof_B5_sub_GBM__20260425_003944_6835ef.parquet,nb09b_v2,B5_sub_GBM,20260425_003944_6835ef,uisem_sub_classifier;classifier=GBM;features=all_multimodal,480313,7186,50,7136,363,472764,building_id,buildings_v2,0.006957973838018369,0.12106537530266344
nb09b_v2/oof_predictions/oof_B5_sub_RF__20260425_003944_6835ef.parquet,nb09b_v2,B5_sub_RF,20260425_003944_6835ef,uisem_sub_classifier;classifier=RF;features=all_multimodal,480313,7186,188,6998,18880,454247,building_id,buildings_v2,0.026161981630949068,0.009859450388084749
nb09b_v2/oof_predictions/oof_B5_sub_XGB__20260425_003944_6835ef.parquet,nb09b_v2,B5_sub_XGB,20260425_003944_6835ef,uisem_sub_classifier;classifier=XGBoost;features=all_multimodal,480313,7186,233,6953,1041,472086,building_id,buildings_v2,0.0324241580851656,0.18288854003139718
nb09b_v2/oof_predictions/oof_B6_AdaBoost_alone__20260425_003944_6835ef.parquet,nb09b_v2,B6_AdaBoost_alone,20260425_003944_6835ef,uisem_sub_classifier;classifier=AdaBoost;features=all_multimodal,480313,7186,0,7186,0,473127,building_id,buildings_v2,0.0,
nb09b_v2/oof_predictions/oof_B6_UISEM_no_AdaBoost__20260425_003944_6835ef.parquet,nb09b_v2,B6_UISEM_no_AdaBoost,20260425_003944_6835ef,uisem_ensemble;sub=RF+GB+XGB;features=all_multimodal;ablation=no_adaboost,480313,7186,42,7144,129,472998,building_id,buildings_v2,0.00584469802393543,0.24561403508771928
nb09b_v2/oof_predictions/oof_B7_UISEM_all_multimodal__20260425_003944_6835ef.parquet,nb09b_v2,B7_UISEM_all_multimodal,20260425_003944_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=all_multimodal,480313,7186,42,7144,129,472998,building_id,buildings_v2,0.00584469802393543,0.24561403508771928
nb09b_v2/oof_predictions/oof_B7_UISEM_card+coh+delta__20260425_003944_6835ef.parquet,nb09b_v2,B7_UISEM_card+coh+delta,20260425_003944_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card+coh+delta,480313,7186,45,7141,167,472960,building_id,buildings_v2,0.006262176454216532,0.21226415094339623
nb09b_v2/oof_predictions/oof_B7_UISEM_card+coh__20260425_003944_6835ef.parquet,nb09b_v2,B7_UISEM_card+coh,20260425_003944_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card+coh,480313,7186,45,7141,167,472960,building_id,buildings_v2,0.006262176454216532,0.21226415094339623
nb09b_v2/oof_predictions/oof_B7_UISEM_card+ms__20260425_003944_6835ef.parquet,nb09b_v2,B7_UISEM_card+ms,20260425_003944_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card+ms,480313,7186,41,7145,114,473013,building_id,buildings_v2,0.005705538547175063,0.2645161290322581
nb09b_v2/oof_predictions/oof_B7_UISEM_card_only__20260425_003944_6835ef.parquet,nb09b_v2,B7_UISEM_card_only,20260425_003944_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card_only,480313,7186,91,7095,293,472834,building_id,buildings_v2,0.012663512385193431,0.23697916666666666
nb09b_v2/oof_predictions/oof_B7_UISEM_coh+ms__20260425_003944_6835ef.parquet,nb09b_v2,B7_UISEM_coh+ms,20260425_003944_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=coh+ms,480313,7186,44,7142,151,472976,building_id,buildings_v2,0.006123016977456165,0.22564102564102564
nb09b_v2/oof_predictions/oof_B7_UISEM_coh_only__20260425_003944_6835ef.parquet,nb09b_v2,B7_UISEM_coh_only,20260425_003944_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=coh_only,480313,7186,50,7136,324,472803,building_id,buildings_v2,0.006957973838018369,0.13368983957219252
nb09b_v2/oof_predictions/oof_B7_UISEM_ms_only__20260425_003944_6835ef.parquet,nb09b_v2,B7_UISEM_ms_only,20260425_003944_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=ms_only,480313,7186,20,7166,234,472893,building_id,buildings_v2,0.0027831895352073478,0.07874015748031496
nb09b_v3/oof_predictions/oof_B0_single_s1_coh_drop_count__20260429_230318_6835ef.parquet,nb09b_v3,B0_single_s1_coh_drop_count,20260429_230318_6835ef,unsupervised_single_score;source=bda_coh_drop_v3;direction=-raw,51800,6935,6734,201,43240,1625,point_id,points_v3plus,0.9710165825522711,0.13475007003641895
nb09b_v3/oof_predictions/oof_B0_single_s1_coh_max_drop__20260429_230318_6835ef.parquet,nb09b_v3,B0_single_s1_coh_max_drop,20260429_230318_6835ef,unsupervised_single_score;source=bda_coh_drop_v3;direction=-raw,51800,6935,4566,2369,27978,16887,point_id,points_v3plus,0.6583994232155732,0.1403023598820059
nb09b_v3/oof_predictions/oof_B0_single_s1_coh_running_min__20260429_230318_6835ef.parquet,nb09b_v3,B0_single_s1_coh_running_min,20260429_230318_6835ef,unsupervised_single_score;source=bda_coh_drop_v3;direction=+raw,51800,6935,4639,2296,28052,16813,point_id,points_v3plus,0.6689257390050468,0.14190449970940014
nb09b_v3/oof_predictions/oof_B0_single_s1_vh_mean__20260429_082725_6835ef.parquet,nb09b_v3,B0_single_s1_vh_mean,20260429_082725_6835ef,unsupervised_change;source=bda_block_stats_v3;direction=|change|,63243,8247,4310,3937,27312,27684,point_id,points_v3plus,0.5226142839820541,0.1362975143887167
nb09b_v3/oof_predictions/oof_B0_single_s1_vh_mean__20260429_084422_6835ef.parquet,nb09b_v3,B0_single_s1_vh_mean,20260429_084422_6835ef,unsupervised_change;source=bda_block_stats_v3;direction=|change|,63243,8247,4310,3937,27312,27684,point_id,points_v3plus,0.5226142839820541,0.1362975143887167
nb09b_v3/oof_predictions/oof_B0_single_s1_vh_mean__20260429_230318_6835ef.parquet,nb09b_v3,B0_single_s1_vh_mean,20260429_230318_6835ef,unsupervised_change;source=bda_block_stats_v3;direction=|change|,63243,8247,4310,3937,27312,27684,point_id,points_v3plus,0.5226142839820541,0.1362975143887167
nb09b_v3/oof_predictions/oof_B0_single_s1_vv_mean__20260429_082725_6835ef.parquet,nb09b_v3,B0_single_s1_vv_mean,20260429_082725_6835ef,unsupervised_change;source=bda_block_stats_v3;direction=|change|,63243,8247,4309,3938,27313,27683,point_id,points_v3plus,0.5224930277676731,0.13626589083549429
nb09b_v3/oof_predictions/oof_B0_single_s1_vv_mean__20260429_084422_6835ef.parquet,nb09b_v3,B0_single_s1_vv_mean,20260429_084422_6835ef,unsupervised_change;source=bda_block_stats_v3;direction=|change|,63243,8247,4309,3938,27313,27683,point_id,points_v3plus,0.5224930277676731,0.13626589083549429
nb09b_v3/oof_predictions/oof_B0_single_s1_vv_mean__20260429_230318_6835ef.parquet,nb09b_v3,B0_single_s1_vv_mean,20260429_230318_6835ef,unsupervised_change;source=bda_block_stats_v3;direction=|change|,63243,8247,4309,3938,27313,27683,point_id,points_v3plus,0.5224930277676731,0.13626589083549429
nb09b_v3/oof_predictions/oof_B1_PWTT_VH_exact__20260429_230318_6835ef.parquet,nb09b_v3,B1_PWTT_VH_exact,20260429_230318_6835ef,unsupervised_pwtt;pol=vh;direction=|t|,62151,8013,4317,3696,26759,27379,point_id,points_v3plus,0.5387495320104829,0.13891749259879008
nb09b_v3/oof_predictions/oof_B1_PWTT_VV+VH__20260429_230318_6835ef.parquet,nb09b_v3,B1_PWTT_VV+VH,20260429_230318_6835ef,unsupervised_pwtt;pol=vv+vh,62151,8013,4360,3653,26716,27422,point_id,points_v3plus,0.5441158118058156,0.14030119706525937
nb09b_v3/oof_predictions/oof_B1_PWTT_VV_exact__20260429_230318_6835ef.parquet,nb09b_v3,B1_PWTT_VV_exact,20260429_230318_6835ef,unsupervised_pwtt;pol=vv;direction=|t|,62151,8013,4243,3770,26833,27305,point_id,points_v3plus,0.5295145388743292,0.13653623374951732
nb09b_v3/oof_predictions/oof_B3_logratio_BAEI__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_BAEI,20260429_230318_6835ef,unsupervised_logratio;sensor=optical;label=BAEI;direction=|logratio|,3533,407,175,232,1592,1534,point_id,points_v3plus,0.42997542997543,0.09903791737408037
nb09b_v3/oof_predictions/oof_B3_logratio_BSI__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_BSI,20260429_230318_6835ef,unsupervised_logratio;sensor=optical;label=BSI;direction=|logratio|,3533,407,257,150,1510,1616,point_id,points_v3plus,0.6314496314496314,0.14544425580079232
nb09b_v3/oof_predictions/oof_B3_logratio_IBI__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_IBI,20260429_230318_6835ef,unsupervised_logratio;sensor=optical;label=IBI;direction=-logratio,3533,407,215,192,1552,1574,point_id,points_v3plus,0.5282555282555282,0.12167515563101301
nb09b_v3/oof_predictions/oof_B3_logratio_MNDWI__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_MNDWI,20260429_230318_6835ef,unsupervised_logratio;sensor=optical;label=MNDWI;direction=-logratio,3533,407,218,189,1549,1577,point_id,points_v3plus,0.5356265356265356,0.12337294850028296
nb09b_v3/oof_predictions/oof_B3_logratio_NDBI__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_NDBI,20260429_230318_6835ef,unsupervised_logratio;sensor=optical;label=NDBI;direction=|logratio|,3533,407,262,145,1505,1621,point_id,points_v3plus,0.6437346437346437,0.1482739105829089
nb09b_v3/oof_predictions/oof_B3_logratio_NDSI__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_NDSI,20260429_230318_6835ef,unsupervised_logratio;sensor=optical;label=NDSI;direction=-logratio,3533,407,218,189,1549,1577,point_id,points_v3plus,0.5356265356265356,0.12337294850028296
nb09b_v3/oof_predictions/oof_B3_logratio_NDVI__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_NDVI,20260429_230318_6835ef,unsupervised_logratio;sensor=optical;label=NDVI;direction=-logratio,3533,407,329,78,1438,1688,point_id,points_v3plus,0.8083538083538083,0.1861912846632711
nb09b_v3/oof_predictions/oof_B3_logratio_SAVI__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_SAVI,20260429_230318_6835ef,unsupervised_logratio;sensor=optical;label=SAVI;direction=-logratio,3533,407,323,84,1444,1682,point_id,points_v3plus,0.7936117936117936,0.1827956989247312
nb09b_v3/oof_predictions/oof_B3_logratio_UI__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_UI,20260429_230318_6835ef,unsupervised_logratio;sensor=optical;label=UI;direction=|logratio|,3533,407,222,185,1545,1581,point_id,points_v3plus,0.5454545454545454,0.12563667232597622
nb09b_v3/oof_predictions/oof_B3_logratio_VH__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_VH,20260429_230318_6835ef,unsupervised_logratio;sensor=sar;label=VH;direction=|logratio|,63243,8247,4267,3980,27355,27641,point_id,points_v3plus,0.5174002667636717,0.13493770160015178
nb09b_v3/oof_predictions/oof_B3_logratio_VV__20260429_230318_6835ef.parquet,nb09b_v3,B3_logratio_VV,20260429_230318_6835ef,unsupervised_logratio;sensor=sar;label=VV;direction=|logratio|,63243,8247,4357,3890,27265,27731,point_id,points_v3plus,0.5283133260579604,0.1377838213901714
nb09b_v3/oof_predictions/oof_B4_step1_card__20260429_082725_6835ef.parquet,nb09b_v3,B4_step1_card,20260429_082725_6835ef,unsupervised_combined;step=step1_card;n_scores=2,63243,8247,4398,3849,27224,27772,point_id,points_v3plus,0.5332848308475809,0.13908038707229145
nb09b_v3/oof_predictions/oof_B4_step1_card__20260429_084422_6835ef.parquet,nb09b_v3,B4_step1_card,20260429_084422_6835ef,unsupervised_combined;step=step1_card;n_scores=2,63243,8247,4398,3849,27224,27772,point_id,points_v3plus,0.5332848308475809,0.13908038707229145
nb09b_v3/oof_predictions/oof_B4_step1_card__20260429_230318_6835ef.parquet,nb09b_v3,B4_step1_card,20260429_230318_6835ef,unsupervised_combined;step=step1_card;n_scores=2,63243,8247,4398,3849,27224,27772,point_id,points_v3plus,0.5332848308475809,0.13908038707229145
nb09b_v3/oof_predictions/oof_B4_step2_card+coh__20260429_230318_6835ef.parquet,nb09b_v3,B4_step2_card+coh,20260429_230318_6835ef,unsupervised_combined;step=step2_card+coh;n_scores=5,51800,6935,3783,3152,22118,22747,point_id,points_v3plus,0.545493871665465,0.14605613682869387
nb09b_v3/oof_predictions/oof_B4_step3_card+coh+optical__20260429_230318_6835ef.parquet,nb09b_v3,B4_step3_card+coh+optical,20260429_230318_6835ef,unsupervised_combined;step=step3_card+coh+optical;n_scores=8,1186,93,60,33,534,559,point_id,points_v3plus,0.6451612903225806,0.10101010101010101
nb09b_v3/oof_predictions/oof_B4_step4_all+methods__20260429_230318_6835ef.parquet,nb09b_v3,B4_step4_all+methods,20260429_230318_6835ef,unsupervised_combined;step=step4_all+methods;n_scores=18,1186,93,54,39,540,553,point_id,points_v3plus,0.5806451612903226,0.09090909090909091
nb09b_v3/oof_predictions/oof_B5_UISEM_all_features__20260429_082725_6835ef.parquet,nb09b_v3,B5_UISEM_all_features,20260429_082725_6835ef,uisem_ensemble;sub=RF+GB+XGB+AB;features=all_multimodal,62043,8080,145,7935,262,53701,point_id,points_v3plus,0.017945544554455444,0.35626535626535627
nb09b_v3/oof_predictions/oof_B5_UISEM_all_features__20260429_084422_6835ef.parquet,nb09b_v3,B5_UISEM_all_features,20260429_084422_6835ef,uisem_ensemble;sub=RF+GB+XGB+AB;features=all_multimodal,62043,8080,145,7935,262,53701,point_id,points_v3plus,0.017945544554455444,0.35626535626535627
nb09b_v3/oof_predictions/oof_B5_UISEM_all_features__20260429_230318_6835ef.parquet,nb09b_v3,B5_UISEM_all_features,20260429_230318_6835ef,uisem_ensemble;sub=RF+GB+XGB+AB;features=all_multimodal,62043,8080,145,7935,262,53701,point_id,points_v3plus,0.017945544554455444,0.35626535626535627
nb09b_v3/oof_predictions/oof_B5_sub_GBM__20260429_084422_6835ef.parquet,nb09b_v3,B5_sub_GBM,20260429_084422_6835ef,uisem_sub_classifier;classifier=GBM;features=all_multimodal,62043,8080,154,7926,251,53712,point_id,points_v3plus,0.01905940594059406,0.3802469135802469
nb09b_v3/oof_predictions/oof_B5_sub_GBM__20260429_230318_6835ef.parquet,nb09b_v3,B5_sub_GBM,20260429_230318_6835ef,uisem_sub_classifier;classifier=GBM;features=all_multimodal,62043,8080,154,7926,251,53712,point_id,points_v3plus,0.01905940594059406,0.3802469135802469
nb09b_v3/oof_predictions/oof_B5_sub_RF__20260429_082725_6835ef.parquet,nb09b_v3,B5_sub_RF,20260429_082725_6835ef,uisem_sub_classifier;classifier=RF;features=all_multimodal,62043,8080,88,7992,169,53794,point_id,points_v3plus,0.01089108910891089,0.3424124513618677
nb09b_v3/oof_predictions/oof_B5_sub_RF__20260429_084422_6835ef.parquet,nb09b_v3,B5_sub_RF,20260429_084422_6835ef,uisem_sub_classifier;classifier=RF;features=all_multimodal,62043,8080,88,7992,169,53794,point_id,points_v3plus,0.01089108910891089,0.3424124513618677
nb09b_v3/oof_predictions/oof_B5_sub_RF__20260429_230318_6835ef.parquet,nb09b_v3,B5_sub_RF,20260429_230318_6835ef,uisem_sub_classifier;classifier=RF;features=all_multimodal,62043,8080,88,7992,169,53794,point_id,points_v3plus,0.01089108910891089,0.3424124513618677
nb09b_v3/oof_predictions/oof_B5_sub_XGB__20260429_084422_6835ef.parquet,nb09b_v3,B5_sub_XGB,20260429_084422_6835ef,uisem_sub_classifier;classifier=XGBoost;features=all_multimodal,62043,8080,879,7201,2850,51113,point_id,points_v3plus,0.10878712871287129,0.23572003218020918
nb09b_v3/oof_predictions/oof_B5_sub_XGB__20260429_230318_6835ef.parquet,nb09b_v3,B5_sub_XGB,20260429_230318_6835ef,uisem_sub_classifier;classifier=XGBoost;features=all_multimodal,62043,8080,879,7201,2850,51113,point_id,points_v3plus,0.10878712871287129,0.23572003218020918
nb09b_v3/oof_predictions/oof_B6_AdaBoost_alone__20260429_084422_6835ef.parquet,nb09b_v3,B6_AdaBoost_alone,20260429_084422_6835ef,uisem_sub_classifier;classifier=AdaBoost;features=all_multimodal,62043,8080,6,8074,43,53920,point_id,points_v3plus,0.0007425742574257426,0.12244897959183673
nb09b_v3/oof_predictions/oof_B6_AdaBoost_alone__20260429_230318_6835ef.parquet,nb09b_v3,B6_AdaBoost_alone,20260429_230318_6835ef,uisem_sub_classifier;classifier=AdaBoost;features=all_multimodal,62043,8080,6,8074,43,53920,point_id,points_v3plus,0.0007425742574257426,0.12244897959183673
nb09b_v3/oof_predictions/oof_B6_UISEM_no_AdaBoost__20260429_084422_6835ef.parquet,nb09b_v3,B6_UISEM_no_AdaBoost,20260429_084422_6835ef,uisem_ensemble;sub=RF+GB+XGB;features=all_multimodal;ablation=no_adaboost,62043,8080,196,7884,367,53596,point_id,points_v3plus,0.024257425742574258,0.3481349911190053
nb09b_v3/oof_predictions/oof_B6_UISEM_no_AdaBoost__20260429_230318_6835ef.parquet,nb09b_v3,B6_UISEM_no_AdaBoost,20260429_230318_6835ef,uisem_ensemble;sub=RF+GB+XGB;features=all_multimodal;ablation=no_adaboost,62043,8080,196,7884,367,53596,point_id,points_v3plus,0.024257425742574258,0.3481349911190053
nb09b_v3/oof_predictions/oof_B7_UISEM_all_multimodal__20260429_084422_6835ef.parquet,nb09b_v3,B7_UISEM_all_multimodal,20260429_084422_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=all_multimodal,62043,8080,196,7884,367,53596,point_id,points_v3plus,0.024257425742574258,0.3481349911190053
nb09b_v3/oof_predictions/oof_B7_UISEM_all_multimodal__20260429_230318_6835ef.parquet,nb09b_v3,B7_UISEM_all_multimodal,20260429_230318_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=all_multimodal,62043,8080,196,7884,367,53596,point_id,points_v3plus,0.024257425742574258,0.3481349911190053
nb09b_v3/oof_predictions/oof_B7_UISEM_card+coh+delta__20260429_084422_6835ef.parquet,nb09b_v3,B7_UISEM_card+coh+delta,20260429_084422_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card+coh+delta,62043,8080,38,8042,161,53802,point_id,points_v3plus,0.004702970297029703,0.19095477386934673
nb09b_v3/oof_predictions/oof_B7_UISEM_card+coh+delta__20260429_230318_6835ef.parquet,nb09b_v3,B7_UISEM_card+coh+delta,20260429_230318_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card+coh+delta,62043,8080,38,8042,161,53802,point_id,points_v3plus,0.004702970297029703,0.19095477386934673
nb09b_v3/oof_predictions/oof_B7_UISEM_card+coh__20260429_084422_6835ef.parquet,nb09b_v3,B7_UISEM_card+coh,20260429_084422_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card+coh,62043,8080,38,8042,161,53802,point_id,points_v3plus,0.004702970297029703,0.19095477386934673
nb09b_v3/oof_predictions/oof_B7_UISEM_card+coh__20260429_230318_6835ef.parquet,nb09b_v3,B7_UISEM_card+coh,20260429_230318_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card+coh,62043,8080,38,8042,161,53802,point_id,points_v3plus,0.004702970297029703,0.19095477386934673
nb09b_v3/oof_predictions/oof_B7_UISEM_card+ms__20260429_084422_6835ef.parquet,nb09b_v3,B7_UISEM_card+ms,20260429_084422_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card+ms,62043,8080,179,7901,336,53627,point_id,points_v3plus,0.022153465346534652,0.34757281553398056
nb09b_v3/oof_predictions/oof_B7_UISEM_card+ms__20260429_230318_6835ef.parquet,nb09b_v3,B7_UISEM_card+ms,20260429_230318_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card+ms,62043,8080,179,7901,336,53627,point_id,points_v3plus,0.022153465346534652,0.34757281553398056
nb09b_v3/oof_predictions/oof_B7_UISEM_card_only__20260429_084422_6835ef.parquet,nb09b_v3,B7_UISEM_card_only,20260429_084422_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card_only,62043,8080,38,8042,147,53816,point_id,points_v3plus,0.004702970297029703,0.20540540540540542
nb09b_v3/oof_predictions/oof_B7_UISEM_card_only__20260429_230318_6835ef.parquet,nb09b_v3,B7_UISEM_card_only,20260429_230318_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=card_only,62043,8080,38,8042,147,53816,point_id,points_v3plus,0.004702970297029703,0.20540540540540542
nb09b_v3/oof_predictions/oof_B7_UISEM_coh+ms__20260429_084422_6835ef.parquet,nb09b_v3,B7_UISEM_coh+ms,20260429_084422_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=coh+ms,62043,8080,227,7853,481,53482,point_id,points_v3plus,0.028094059405940595,0.3206214689265537
nb09b_v3/oof_predictions/oof_B7_UISEM_coh+ms__20260429_230318_6835ef.parquet,nb09b_v3,B7_UISEM_coh+ms,20260429_230318_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=coh+ms,62043,8080,227,7853,481,53482,point_id,points_v3plus,0.028094059405940595,0.3206214689265537
nb09b_v3/oof_predictions/oof_B7_UISEM_coh_only__20260429_084422_6835ef.parquet,nb09b_v3,B7_UISEM_coh_only,20260429_084422_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=coh_only,62043,8080,35,8045,158,53805,point_id,points_v3plus,0.004331683168316832,0.18134715025906736
nb09b_v3/oof_predictions/oof_B7_UISEM_coh_only__20260429_230318_6835ef.parquet,nb09b_v3,B7_UISEM_coh_only,20260429_230318_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=coh_only,62043,8080,35,8045,158,53805,point_id,points_v3plus,0.004331683168316832,0.18134715025906736
nb09b_v3/oof_predictions/oof_B7_UISEM_ms_only__20260429_084422_6835ef.parquet,nb09b_v3,B7_UISEM_ms_only,20260429_084422_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=ms_only,62043,8080,340,7740,567,53396,point_id,points_v3plus,0.04207920792079208,0.3748621830209482
nb09b_v3/oof_predictions/oof_B7_UISEM_ms_only__20260429_230318_6835ef.parquet,nb09b_v3,B7_UISEM_ms_only,20260429_230318_6835ef,uisem_sensor_ablation;sub=RF+GB+XGB;sensor_group=ms_only,62043,8080,340,7740,567,53396,point_id,points_v3plus,0.04207920792079208,0.3748621830209482
nb09c_v2/oof_predictions/oof_E1_base_GBM__20260425_003102_dac44a.parquet,nb09c_v2,E1_base_GBM,20260425_003102_dac44a,stacking_base;classifier=GBM;features=all_multimodal,480313,7186,138,7048,4645,468482,building_id,buildings_v2,0.0192040077929307,0.028852184821241897
nb09c_v2/oof_predictions/oof_E1_base_GBM__20260614_180054_dac44a.parquet,nb09c_v2,E1_base_GBM,20260614_180054_dac44a,stacking_base;classifier=GBM;features=all_multimodal,387066,2095,52,2043,4742,380229,building_id,buildings_v2,0.024821002386634844,0.01084689194826867
nb09c_v2/oof_predictions/oof_E1_base_LGBM__20260425_003102_dac44a.parquet,nb09c_v2,E1_base_LGBM,20260425_003102_dac44a,stacking_base;classifier=LGBM;features=all_multimodal,480313,7186,3512,3674,57377,415750,building_id,buildings_v2,0.4887280823824102,0.05767872686363711
nb09c_v2/oof_predictions/oof_E1_base_LGBM__20260614_180054_dac44a.parquet,nb09c_v2,E1_base_LGBM,20260614_180054_dac44a,stacking_base;classifier=LGBM;features=all_multimodal,387066,2095,631,1464,16544,368427,building_id,buildings_v2,0.3011933174224344,0.036739446870451234
nb09c_v2/oof_predictions/oof_E1_base_RF__20260425_003102_dac44a.parquet,nb09c_v2,E1_base_RF,20260425_003102_dac44a,stacking_base;classifier=RF;features=all_multimodal,480313,7186,188,6998,18880,454247,building_id,buildings_v2,0.026161981630949068,0.009859450388084749
nb09c_v2/oof_predictions/oof_E1_base_RF__20260614_180054_dac44a.parquet,nb09c_v2,E1_base_RF,20260614_180054_dac44a,stacking_base;classifier=RF;features=all_multimodal,387066,2095,2,2093,2,384969,building_id,buildings_v2,0.0009546539379474941,0.5
nb09c_v2/oof_predictions/oof_E1_base_XGB__20260425_003102_dac44a.parquet,nb09c_v2,E1_base_XGB,20260425_003102_dac44a,stacking_base;classifier=XGB;features=all_multimodal,480313,7186,233,6953,1041,472086,building_id,buildings_v2,0.0324241580851656,0.18288854003139718
nb09c_v2/oof_predictions/oof_E1_base_XGB__20260614_180054_dac44a.parquet,nb09c_v2,E1_base_XGB,20260614_180054_dac44a,stacking_base;classifier=XGB;features=all_multimodal,387066,2095,40,2055,96,384875,building_id,buildings_v2,0.01909307875894988,0.29411764705882354
