city,base,pre_col,post_col,rho_all,rho_damaged,rho_control,delta_rho
Kherson,s2__composite__b05__p10,s2__composite__b05__prebattle_baseline__p10,s2__composite__b05__post_winter_baseline__p10,0.7832440259770198,0.8461538461538461,0.7772081842576031,-0.06894566189624307
Kherson,s2__composite__b05__p50,s2__composite__b05__prebattle_baseline__p50,s2__composite__b05__post_winter_baseline__p50,0.7997028443537285,0.7582417582417583,0.8000391323792487,0.041797374137490406
Kherson,s2__composite__b05__p90,s2__composite__b05__prebattle_baseline__p90,s2__composite__b05__post_winter_baseline__p90,0.7780259895932656,0.8296703296703297,0.77262969588551,-0.057040633784819716
Kherson,s2__composite__b05__std,s2__composite__b05__prebattle_baseline__std,s2__composite__b05__post_winter_baseline__std,0.6754716664815557,0.8186813186813187,0.6592016994633274,-0.15947961921799125
Kherson,s2__composite__b07__max,s2__composite__b07__prebattle_baseline__max,s2__composite__b07__post_winter_baseline__max,0.6480269913451665,0.5934065934065934,0.6407153408930409,0.04730874748644753
Kherson,s2__composite__b07__mean,s2__composite__b07__prebattle_baseline__mean,s2__composite__b07__post_winter_baseline__mean,0.7416451081909515,0.5714285714285714,0.7523825363135372,0.18095396488496585
Kherson,s2__composite__b07__min,s2__composite__b07__prebattle_baseline__min,s2__composite__b07__post_winter_baseline__min,0.7966042733751452,0.7620364843148103,0.8003840568881601,0.03834757257334975
Kherson,s2__composite__b07__p10,s2__composite__b07__prebattle_baseline__p10,s2__composite__b07__post_winter_baseline__p10,0.7705698556762387,0.7527472527472527,0.7754751788908767,0.022727926143623955
Kherson,s2__composite__b07__p50,s2__composite__b07__prebattle_baseline__p50,s2__composite__b07__post_winter_baseline__p50,0.7260092688548054,0.510989010989011,0.7445665162400339,0.23357750525102294
Kherson,s2__composite__b07__p90,s2__composite__b07__prebattle_baseline__p90,s2__composite__b07__post_winter_baseline__p90,0.6551024642124433,0.45604395604395603,0.6572171288014312,0.2011731727574752
Kherson,s2__composite__b07__std,s2__composite__b07__prebattle_baseline__std,s2__composite__b07__post_winter_baseline__std,0.5966017800000419,0.08241758241758242,0.599284436493739,0.5168668540761565
Kherson,s2__composite__b08__max,s2__composite__b08__prebattle_baseline__max,s2__composite__b08__post_winter_baseline__max,0.53753718511457,0.576923076923077,0.526146380602005,-0.05077669632107196
Kherson,s2__composite__b08__mean,s2__composite__b08__prebattle_baseline__mean,s2__composite__b08__post_winter_baseline__mean,0.7330546879178859,0.6373626373626374,0.7351243925728022,0.09776175521016472
Kherson,s2__composite__b08__min,s2__composite__b08__prebattle_baseline__min,s2__composite__b08__post_winter_baseline__min,0.8159769811503143,0.9230769230769231,0.802153215719857,-0.12092370735706615
Kherson,s2__composite__b08__p10,s2__composite__b08__prebattle_baseline__p10,s2__composite__b08__post_winter_baseline__p10,0.8182531641100511,0.7692307692307693,0.814813365462516,0.045582596231746764
Kherson,s2__composite__b08__p50,s2__composite__b08__prebattle_baseline__p50,s2__composite__b08__post_winter_baseline__p50,0.7145437799413253,0.6043956043956044,0.7086708046621194,0.10427520026651504
Kherson,s2__composite__b08__p90,s2__composite__b08__prebattle_baseline__p90,s2__composite__b08__post_winter_baseline__p90,0.5322955151765613,0.4450549450549451,0.5274893293513117,0.08243438429636657
Kherson,s2__composite__b08__std,s2__composite__b08__prebattle_baseline__std,s2__composite__b08__post_winter_baseline__std,0.5667395235869914,0.7857142857142857,0.5538237924865833,-0.2318904932277024
Kherson,s2__composite__b11__max,s2__composite__b11__prebattle_baseline__max,s2__composite__b11__post_winter_baseline__max,0.8270994498009006,0.7307692307692307,0.8354634887411571,0.10469425797192633
Kherson,s2__composite__b11__mean,s2__composite__b11__prebattle_baseline__mean,s2__composite__b11__post_winter_baseline__mean,0.8601449525927809,0.6098901098901099,0.8792694533626844,0.2693793434725744
Kherson,s2__composite__b11__min,s2__composite__b11__prebattle_baseline__min,s2__composite__b11__post_winter_baseline__min,0.8693431743054506,0.6382399435416463,0.8959470035778176,0.2577070600361714
Kherson,s2__composite__b11__p10,s2__composite__b11__prebattle_baseline__p10,s2__composite__b11__post_winter_baseline__p10,0.8691497420846135,0.6153846153846153,0.8893112701252237,0.2739266547406084
Kherson,s2__composite__b11__p50,s2__composite__b11__prebattle_baseline__p50,s2__composite__b11__post_winter_baseline__p50,0.8587459921643367,0.6483516483516483,0.8746698196305962,0.22631817127894793
Kherson,s2__composite__b11__p90,s2__composite__b11__prebattle_baseline__p90,s2__composite__b11__post_winter_baseline__p90,0.8319214234152146,0.6648351648351648,0.8449463327370306,0.18011116790186577
Kherson,s2__composite__b11__std,s2__composite__b11__prebattle_baseline__std,s2__composite__b11__post_winter_baseline__std,0.743817465124028,0.7692307692307693,0.7325190071556352,-0.03671176207513405
Kherson,s2__composite__b12__max,s2__composite__b12__prebattle_baseline__max,s2__composite__b12__post_winter_baseline__max,0.8330946091688188,0.6153846153846153,0.8488631297444207,0.23347851435980538
Kherson,s2__composite__b12__mean,s2__composite__b12__prebattle_baseline__mean,s2__composite__b12__post_winter_baseline__mean,0.8415896360157674,0.4340659340659341,0.8625726744186047,0.42850674035267067
Kherson,s2__composite__b12__min,s2__composite__b12__prebattle_baseline__min,s2__composite__b12__post_winter_baseline__min,0.8313163128309417,0.49793719733206016,0.8519957513416817,0.35405855400962155
Kherson,s2__composite__b12__p10,s2__composite__b12__prebattle_baseline__p10,s2__composite__b12__post_winter_baseline__p10,0.8298467802695514,0.5494505494505494,0.8459693649373883,0.2965188154868389
Kherson,s2__composite__b12__p50,s2__composite__b12__prebattle_baseline__p50,s2__composite__b12__post_winter_baseline__p50,0.8447231131489512,0.48901098901098894,0.8610672812330656,0.3720562922220767
Kherson,s2__composite__b12__p90,s2__composite__b12__prebattle_baseline__p90,s2__composite__b12__post_winter_baseline__p90,0.8362907476159293,0.510989010989011,0.8530227708846253,0.34203375989561435
Kherson,s2__composite__b12__std,s2__composite__b12__prebattle_baseline__std,s2__composite__b12__post_winter_baseline__std,0.7428870200821056,0.8681318681318682,0.736532871198569,-0.13159899693329913
Kherson,s2__composite__b8a__max,s2__composite__b8a__prebattle_baseline__max,s2__composite__b8a__post_winter_baseline__max,0.6705372382731335,0.6098901098901099,0.6684518510346575,0.0585617411445476
Kherson,s2__composite__b8a__mean,s2__composite__b8a__prebattle_baseline__mean,s2__composite__b8a__post_winter_baseline__mean,0.7800587186262943,0.5824175824175823,0.7895292933810376,0.20711171096345526
Kherson,s2__composite__b8a__min,s2__composite__b8a__prebattle_baseline__min,s2__composite__b8a__post_winter_baseline__min,0.7982665058669554,0.6519951147386644,0.809793212171356,0.15779809743269158
Kherson,s2__composite__b8a__p10,s2__composite__b8a__prebattle_baseline__p10,s2__composite__b8a__post_winter_baseline__p10,0.7949320030474375,0.6923076923076923,0.8039915026833633,0.11168381037567099
Kherson,s2__composite__b8a__p50,s2__composite__b8a__prebattle_baseline__p50,s2__composite__b8a__post_winter_baseline__p50,0.7731650148110715,0.576923076923077,0.7855780209897278,0.20865494406665086
Kherson,s2__composite__b8a__p90,s2__composite__b8a__prebattle_baseline__p90,s2__composite__b8a__post_winter_baseline__p90,0.7020731740539953,0.6208791208791209,0.7029908318425762,0.08211171096345526
Kherson,s2__composite__b8a__std,s2__composite__b8a__prebattle_baseline__std,s2__composite__b8a__post_winter_baseline__std,0.5821086315542415,0.5,0.5716569767441861,0.07165697674418614
Kherson,s2__composite__cire__max,s2__composite__cire__prebattle_baseline__max,s2__composite__cire__post_winter_baseline__max,0.6609910916174028,0.7802197802197801,0.6361471377459751,-0.14407264247380502
Kherson,s2__composite__cire__mean,s2__composite__cire__prebattle_baseline__mean,s2__composite__cire__post_winter_baseline__mean,0.764459094995505,0.7967032967032966,0.7494409660107336,-0.047262330692563026
Kherson,s2__composite__cire__min,s2__composite__cire__prebattle_baseline__min,s2__composite__cire__post_winter_baseline__min,0.8078281187786837,0.9436047441154511,0.7944487924865834,-0.14915595162886774
Kherson,s2__composite__cire__p10,s2__composite__cire__prebattle_baseline__p10,s2__composite__cire__post_winter_baseline__p10,0.7975033031885778,0.9270985386790292,0.7854092128801432,-0.14168932579888605
Kherson,s2__composite__cire__p50,s2__composite__cire__prebattle_baseline__p50,s2__composite__cire__post_winter_baseline__p50,0.7533553161686944,0.8351648351648352,0.7439215450610256,-0.0912432901038096
Kherson,s2__composite__cire__p90,s2__composite__cire__prebattle_baseline__p90,s2__composite__cire__post_winter_baseline__p90,0.6616868298019033,0.8186813186813187,0.6422517889087658,-0.17642952977255288
Kherson,s2__composite__cire__std,s2__composite__cire__prebattle_baseline__std,s2__composite__cire__post_winter_baseline__std,0.41576433755037295,0.2967032967032967,0.4082010286225403,0.11149773191924361
Kherson,s2__composite__mndwi__max,s2__composite__mndwi__prebattle_baseline__max,s2__composite__mndwi__post_winter_baseline__max,0.8145051693412841,0.8638247511727453,0.8117771855122888,-0.05204756566045643
Kherson,s2__composite__mndwi__mean,s2__composite__mndwi__prebattle_baseline__mean,s2__composite__mndwi__post_winter_baseline__mean,0.8587232366075639,0.8131868131868131,0.8608396690518785,0.0476528558650654
Kherson,s2__composite__mndwi__min,s2__composite__mndwi__prebattle_baseline__min,s2__composite__mndwi__post_winter_baseline__min,0.7650969581334927,0.8241758241758241,0.7650268336314849,-0.0591489905443392
Kherson,s2__composite__mndwi__p10,s2__composite__mndwi__prebattle_baseline__p10,s2__composite__mndwi__post_winter_baseline__p10,0.8003566705994036,0.9175824175824175,0.8019342576028624,-0.11564815997955513
Kherson,s2__composite__mndwi__p50,s2__composite__mndwi__prebattle_baseline__p50,s2__composite__mndwi__post_winter_baseline__p50,0.7967396702787773,0.7747252747252747,0.8019398479427551,0.02721457321748033
Kherson,s2__composite__mndwi__p90,s2__composite__mndwi__prebattle_baseline__p90,s2__composite__mndwi__post_winter_baseline__p90,0.7980054108313024,0.7857142857142857,0.800553443649374,0.014839157935088276
Kherson,s2__composite__mndwi__std,s2__composite__mndwi__prebattle_baseline__std,s2__composite__mndwi__post_winter_baseline__std,0.6985567623865497,0.7692307692307693,0.7000503130590341,-0.06918045617173518
Kherson,s2__composite__ndbi__max,s2__composite__ndbi__prebattle_baseline__max,s2__composite__ndbi__post_winter_baseline__max,0.6845651788964351,0.8406593406593407,0.636381932021467,-0.2042774086378737
Kherson,s2__composite__ndbi__mean,s2__composite__ndbi__prebattle_baseline__mean,s2__composite__ndbi__post_winter_baseline__mean,0.6347667914943912,0.7032967032967032,0.5955948121645797,-0.10770189113212358
Kherson,s2__composite__ndbi__min,s2__composite__ndbi__prebattle_baseline__min,s2__composite__ndbi__post_winter_baseline__min,0.40345355099734437,0.4896840946138492,0.39033989266547414,-0.09934420194837507
Kherson,s2__composite__ndbi__p10,s2__composite__ndbi__prebattle_baseline__p10,s2__composite__ndbi__post_winter_baseline__p10,0.39500954544406747,0.2912087912087912,0.3840898926654741,0.09288110145668294
Kherson,s2__composite__ndbi__p50,s2__composite__ndbi__prebattle_baseline__p50,s2__composite__ndbi__post_winter_baseline__p50,0.5861139314386048,0.7252747252747254,0.5447262756130595,-0.18054844966166583
Kherson,s2__composite__ndbi__p90,s2__composite__ndbi__prebattle_baseline__p90,s2__composite__ndbi__post_winter_baseline__p90,0.67225282957977,0.7527472527472527,0.6319152504472273,-0.12083200230002544
Kherson,s2__composite__ndbi__std,s2__composite__ndbi__prebattle_baseline__std,s2__composite__ndbi__post_winter_baseline__std,0.49123935698703464,0.48901098901098894,0.4795002236135958,-0.00951076539739315
Kherson,s2__composite__ndre__max,s2__composite__ndre__prebattle_baseline__max,s2__composite__ndre__post_winter_baseline__max,0.7110242136006192,0.8076923076923077,0.6985856440071557,-0.10910666368515198
Kherson,s2__composite__ndre__mean,s2__composite__ndre__prebattle_baseline__mean,s2__composite__ndre__post_winter_baseline__mean,0.8178632874467459,0.8406593406593407,0.8099116726296961,-0.03074766802964457
Kherson,s2__composite__ndre__min,s2__composite__ndre__prebattle_baseline__min,s2__composite__ndre__post_winter_baseline__min,0.8591866736143592,0.9449035812672176,0.8472383720930233,-0.0976652091741943
Kherson,s2__composite__ndre__p10,s2__composite__ndre__prebattle_baseline__p10,s2__composite__ndre__post_winter_baseline__p10,0.8519427775704319,0.9491068125942584,0.8414244186046513,-0.1076823939896071
Kherson,s2__composite__ndre__p50,s2__composite__ndre__prebattle_baseline__p50,s2__composite__ndre__post_winter_baseline__p50,0.7882847625847677,0.8681318681318682,0.7754231543824021,-0.0927087137494661
Kherson,s2__composite__ndre__p90,s2__composite__ndre__prebattle_baseline__p90,s2__composite__ndre__post_winter_baseline__p90,0.7224130379659298,0.8241758241758241,0.7091681574239715,-0.11500766675185259
Kherson,s2__composite__ndre__std,s2__composite__ndre__prebattle_baseline__std,s2__composite__ndre__post_winter_baseline__std,0.5248024375983621,0.6538461538461539,0.5275100626118069,-0.12633609123434697
Kherson,s2__composite__ndvi__max,s2__composite__ndvi__prebattle_baseline__max,s2__composite__ndvi__post_winter_baseline__max,0.7490823895282832,0.6813186813186813,0.7517256704581226,0.07040698913944121
Kherson,s2__composite__ndvi__mean,s2__composite__ndvi__prebattle_baseline__mean,s2__composite__ndvi__post_winter_baseline__mean,0.8505126877916811,0.8736263736263737,0.836918604651163,-0.036707768975210775
Kherson,s2__composite__ndvi__min,s2__composite__ndvi__prebattle_baseline__min,s2__composite__ndvi__post_winter_baseline__min,0.8418338265076413,0.7465564738292011,0.8390652951699464,0.09250882134074534
Kherson,s2__composite__ndvi__p10,s2__composite__ndvi__prebattle_baseline__p10,s2__composite__ndvi__post_winter_baseline__p10,0.8675340351499606,0.9395604395604396,0.8589669051878355,-0.08059353437260408
Kherson,s2__composite__ndvi__p50,s2__composite__ndvi__prebattle_baseline__p50,s2__composite__ndvi__post_winter_baseline__p50,0.8264091317732312,0.9065934065934067,0.8104874776386406,-0.0961059289547661
Kherson,s2__composite__ndvi__p90,s2__composite__ndvi__prebattle_baseline__p90,s2__composite__ndvi__post_winter_baseline__p90,0.761064227950653,0.8186813186813187,0.7597383720930233,-0.05894294658829535
Kherson,s2__composite__ndvi__std,s2__composite__ndvi__prebattle_baseline__std,s2__composite__ndvi__post_winter_baseline__std,0.6629483791605458,0.6813186813186813,0.6648647137745977,-0.01645396754408368
Kherson,s2__composite__ndwi__max,s2__composite__ndwi__prebattle_baseline__max,s2__composite__ndwi__post_winter_baseline__max,0.8452835249764767,0.7840447582300396,0.8444846950041789,0.06043993677413928
Kherson,s2__composite__ndwi__mean,s2__composite__ndwi__prebattle_baseline__mean,s2__composite__ndwi__post_winter_baseline__mean,0.8508521744961661,0.8406593406593407,0.8433642665474061,0.002704925888065479
Kherson,s2__composite__ndwi__min,s2__composite__ndwi__prebattle_baseline__min,s2__composite__ndwi__post_winter_baseline__min,0.6925549727467618,0.4450549450549451,0.70700469588551,0.2619497508305649
Kherson,s2__composite__ndwi__p10,s2__composite__ndwi__prebattle_baseline__p10,s2__composite__ndwi__post_winter_baseline__p10,0.7222663461800412,0.6043956043956044,0.7233843917710198,0.1189887873754154
Kherson,s2__composite__ndwi__p50,s2__composite__ndwi__prebattle_baseline__p50,s2__composite__ndwi__post_winter_baseline__p50,0.8546116754087987,0.8901098901098902,0.8504584078711988,-0.039651482238691416
Kherson,s2__composite__ndwi__p90,s2__composite__ndwi__prebattle_baseline__p90,s2__composite__ndwi__post_winter_baseline__p90,0.8699607389506453,0.9175824175824175,0.8677772808586763,-0.049805136723741206
Kherson,s2__composite__ndwi__std,s2__composite__ndwi__prebattle_baseline__std,s2__composite__ndwi__post_winter_baseline__std,0.5720455750422787,0.5879120879120878,0.577560375670841,-0.010351712241246869
Kramatorsk,s2__composite__b02__max,s2__composite__b02__prebattle_baseline__max,s2__composite__b02__post_winter_baseline__max,0.6190448019816188,0.6546153846153845,0.5976009339195749,-0.05701445069580957
Kramatorsk,s2__composite__b02__mean,s2__composite__b02__prebattle_baseline__mean,s2__composite__b02__post_winter_baseline__mean,0.6713252466639917,0.5961538461538461,0.659585575714608,0.06343172956076182
Kramatorsk,s2__composite__b02__min,s2__composite__b02__prebattle_baseline__min,s2__composite__b02__post_winter_baseline__min,0.6474985351840379,0.8015384615384615,0.5991738799835398,-0.20236458155492176
Kramatorsk,s2__composite__b02__p10,s2__composite__b02__prebattle_baseline__p10,s2__composite__b02__post_winter_baseline__p10,0.6570055217813922,0.7876923076923077,0.6218130608320096,-0.1658792468602981
Kramatorsk,s2__composite__b02__p50,s2__composite__b02__prebattle_baseline__p50,s2__composite__b02__post_winter_baseline__p50,0.6307576839507222,0.6253846153846154,0.6100294305714464,-0.015355184813168998
Kramatorsk,s2__composite__b02__p90,s2__composite__b02__prebattle_baseline__p90,s2__composite__b02__post_winter_baseline__p90,0.6858092327952509,0.6784615384615386,0.6739292965099416,-0.00453224195159696
Kramatorsk,s2__composite__b02__std,s2__composite__b02__prebattle_baseline__std,s2__composite__b02__post_winter_baseline__std,0.5057440044445817,0.5646153846153846,0.4766652702136573,-0.08795011440172734
Kramatorsk,s2__composite__b03__max,s2__composite__b03__prebattle_baseline__max,s2__composite__b03__post_winter_baseline__max,0.6340392411956483,0.6407692307692306,0.62039689728639,-0.02037233348284062
Kramatorsk,s2__composite__b03__mean,s2__composite__b03__prebattle_baseline__mean,s2__composite__b03__post_winter_baseline__mean,0.6774406617488195,0.5938461538461539,0.6682543263188424,0.0744081724726885
Kramatorsk,s2__composite__b03__min,s2__composite__b03__prebattle_baseline__min,s2__composite__b03__post_winter_baseline__min,0.6329398159800211,0.8192307692307693,0.5782877049717795,-0.24094306425898981
Kramatorsk,s2__composite__b03__p10,s2__composite__b03__prebattle_baseline__p10,s2__composite__b03__post_winter_baseline__p10,0.6750969810243659,0.8176923076923077,0.6379646772021385,-0.17972763049016927
Kramatorsk,s2__composite__b03__p50,s2__composite__b03__prebattle_baseline__p50,s2__composite__b03__post_winter_baseline__p50,0.6440954708741025,0.6153846153846153,0.6388870985820795,0.023502483197464175
Kramatorsk,s2__composite__b03__p90,s2__composite__b03__prebattle_baseline__p90,s2__composite__b03__post_winter_baseline__p90,0.6858819571406083,0.6523076923076921,0.6770997987493133,0.02479210644162111
Kramatorsk,s2__composite__b03__std,s2__composite__b03__prebattle_baseline__std,s2__composite__b03__post_winter_baseline__std,0.5516507711143348,0.7023076923076923,0.5180368019077697,-0.18427089039992262
Kramatorsk,s2__composite__b04__max,s2__composite__b04__prebattle_baseline__max,s2__composite__b04__post_winter_baseline__max,0.6432889627880961,0.6038461538461538,0.633485198214987,0.029639044368833245
Kramatorsk,s2__composite__b04__mean,s2__composite__b04__prebattle_baseline__mean,s2__composite__b04__post_winter_baseline__mean,0.6776718187517797,0.7074437522670748,0.6709473356865764,-0.0364964165804984
Kramatorsk,s2__composite__b04__min,s2__composite__b04__prebattle_baseline__min,s2__composite__b04__post_winter_baseline__min,0.6684595990946298,0.8953846153846154,0.6027016727797401,-0.2926829426048754
Kramatorsk,s2__composite__b04__p10,s2__composite__b04__prebattle_baseline__p10,s2__composite__b04__post_winter_baseline__p10,0.6746600587776537,0.8823076923076922,0.6258859091603246,-0.25642178314736763
Kramatorsk,s2__composite__b04__p50,s2__composite__b04__prebattle_baseline__p50,s2__composite__b04__post_winter_baseline__p50,0.6342546842323171,0.5907692307692308,0.6333997731477277,0.04263054237849684
Kramatorsk,s2__composite__b04__p90,s2__composite__b04__prebattle_baseline__p90,s2__composite__b04__post_winter_baseline__p90,0.6869334310048503,0.6900000000000001,0.6864581973812486,-0.0035418026187514773
Kramatorsk,s2__composite__b04__std,s2__composite__b04__prebattle_baseline__std,s2__composite__b04__post_winter_baseline__std,0.5366050392501825,0.6976923076923077,0.5082208114466178,-0.18947149624568993
Kramatorsk,s2__composite__b05__max,s2__composite__b05__prebattle_baseline__max,s2__composite__b05__post_winter_baseline__max,0.6429923984241096,0.5653846153846154,0.6540738729610199,0.08868925757640456
Kramatorsk,s2__composite__b05__mean,s2__composite__b05__prebattle_baseline__mean,s2__composite__b05__post_winter_baseline__mean,0.6583618835972302,0.7007692307692307,0.6596564725596984,-0.04111275820953231
Kramatorsk,s2__composite__b05__min,s2__composite__b05__prebattle_baseline__min,s2__composite__b05__post_winter_baseline__min,0.6419395660359888,0.7076923076923076,0.6344365312107247,-0.07325577648158288
Kramatorsk,s2__composite__b05__p10,s2__composite__b05__prebattle_baseline__p10,s2__composite__b05__post_winter_baseline__p10,0.6567095692253876,0.7115384615384615,0.6474944410428282,-0.06404402049563329
Kramatorsk,s2__composite__b05__p50,s2__composite__b05__prebattle_baseline__p50,s2__composite__b05__post_winter_baseline__p50,0.645444121446283,0.7007692307692307,0.6440043827140601,-0.05676484805517057
Kramatorsk,s2__composite__b05__p90,s2__composite__b05__prebattle_baseline__p90,s2__composite__b05__post_winter_baseline__p90,0.6381164027696328,0.5707692307692307,0.6467339112500403,0.07596468048080962
Kramatorsk,s2__composite__b05__std,s2__composite__b05__prebattle_baseline__std,s2__composite__b05__post_winter_baseline__std,0.5288928670637982,0.46615384615384614,0.5087203119461184,0.0425664657922723
Kramatorsk,s2__composite__b07__max,s2__composite__b07__prebattle_baseline__max,s2__composite__b07__post_winter_baseline__max,0.6530828931185362,0.6915384615384614,0.6550862928785617,-0.03645216865989975
Kramatorsk,s2__composite__b07__mean,s2__composite__b07__prebattle_baseline__mean,s2__composite__b07__post_winter_baseline__mean,0.6586129201518566,0.6369230769230769,0.6666752602236473,0.02975218330057039
Kramatorsk,s2__composite__b07__min,s2__composite__b07__prebattle_baseline__min,s2__composite__b07__post_winter_baseline__min,0.6393636837370743,0.6476923076923076,0.6496814876105743,0.001989179918266748
Kramatorsk,s2__composite__b07__p10,s2__composite__b07__prebattle_baseline__p10,s2__composite__b07__post_winter_baseline__p10,0.6587158039857197,0.653076923076923,0.6692758854049177,0.01619896232799467
Kramatorsk,s2__composite__b07__p50,s2__composite__b07__prebattle_baseline__p50,s2__composite__b07__post_winter_baseline__p50,0.6522893219845488,0.6569230769230769,0.6638221970146503,0.006899120091573341
Kramatorsk,s2__composite__b07__p90,s2__composite__b07__prebattle_baseline__p90,s2__composite__b07__post_winter_baseline__p90,0.6391802216117781,0.63,0.6474525474525474,0.01745254745254743
Kramatorsk,s2__composite__b07__std,s2__composite__b07__prebattle_baseline__std,s2__composite__b07__post_winter_baseline__std,0.577768861178843,0.5684615384615384,0.5352260642583224,-0.03323547420321593
Kramatorsk,s2__composite__b08__max,s2__composite__b08__prebattle_baseline__max,s2__composite__b08__post_winter_baseline__max,0.628777403290291,0.5992307692307692,0.6304784278976486,0.031247658666879397
Kramatorsk,s2__composite__b08__mean,s2__composite__b08__prebattle_baseline__mean,s2__composite__b08__post_winter_baseline__mean,0.6590844671567212,0.6784615384615386,0.6680566756283595,-0.010404862833179096
Kramatorsk,s2__composite__b08__min,s2__composite__b08__prebattle_baseline__min,s2__composite__b08__post_winter_baseline__min,0.6417282004910985,0.8353846153846154,0.6181271360287329,-0.21725747935588247
Kramatorsk,s2__composite__b08__p10,s2__composite__b08__prebattle_baseline__p10,s2__composite__b08__post_winter_baseline__p10,0.6603266153550164,0.7899999999999999,0.6488215797453833,-0.14117842025461658
Kramatorsk,s2__composite__b08__p50,s2__composite__b08__prebattle_baseline__p50,s2__composite__b08__post_winter_baseline__p50,0.6317222817664759,0.5030769230769231,0.654465856044211,0.15138893296728795
Kramatorsk,s2__composite__b08__p90,s2__composite__b08__prebattle_baseline__p90,s2__composite__b08__post_winter_baseline__p90,0.6784801374941162,0.6484615384615384,0.6852620647597087,0.03680052629817032
Kramatorsk,s2__composite__b08__std,s2__composite__b08__prebattle_baseline__std,s2__composite__b08__post_winter_baseline__std,0.586890541889153,0.71,0.5453997615287939,-0.16460023847120608
Kramatorsk,s2__composite__b11__max,s2__composite__b11__prebattle_baseline__max,s2__composite__b11__post_winter_baseline__max,0.671399844748144,0.5569230769230769,0.675950945750202,0.11902786882712513
Kramatorsk,s2__composite__b11__mean,s2__composite__b11__prebattle_baseline__mean,s2__composite__b11__post_winter_baseline__mean,0.6785950183647643,0.6023076923076923,0.7155554123296058,0.11324772002191352
Kramatorsk,s2__composite__b11__min,s2__composite__b11__prebattle_baseline__min,s2__composite__b11__post_winter_baseline__min,0.6605574151838098,0.6092307692307692,0.7054585824806658,0.0962278132498966
Kramatorsk,s2__composite__b11__p10,s2__composite__b11__prebattle_baseline__p10,s2__composite__b11__post_winter_baseline__p10,0.6685000565861086,0.6361538461538461,0.7093680513035351,0.07321420514968902
Kramatorsk,s2__composite__b11__p50,s2__composite__b11__prebattle_baseline__p50,s2__composite__b11__post_winter_baseline__p50,0.6967193929440065,0.6492307692307692,0.7149785698172795,0.06574780058651031
Kramatorsk,s2__composite__b11__p90,s2__composite__b11__prebattle_baseline__p90,s2__composite__b11__post_winter_baseline__p90,0.6740887064415568,0.5623076923076923,0.6872450130514647,0.1249373207437724
Kramatorsk,s2__composite__b11__std,s2__composite__b11__prebattle_baseline__std,s2__composite__b11__post_winter_baseline__std,0.6916098233484572,0.7161538461538461,0.5991331249395766,-0.11702072121426954
Kramatorsk,s2__composite__b12__max,s2__composite__b12__prebattle_baseline__max,s2__composite__b12__post_winter_baseline__max,0.6979972591690261,0.5853846153846154,0.715009301205401,0.12962468582078557
Kramatorsk,s2__composite__b12__mean,s2__composite__b12__prebattle_baseline__mean,s2__composite__b12__post_winter_baseline__mean,0.7086384912284707,0.576923076923077,0.7571934172228758,0.18027034029979883
Kramatorsk,s2__composite__b12__min,s2__composite__b12__prebattle_baseline__min,s2__composite__b12__post_winter_baseline__min,0.6538846957928,0.5507692307692308,0.7238333403165604,0.17306410954732965
Kramatorsk,s2__composite__b12__p10,s2__composite__b12__prebattle_baseline__p10,s2__composite__b12__post_winter_baseline__p10,0.6887695550118481,0.6284615384615384,0.7474950432594377,0.11903350479789931
Kramatorsk,s2__composite__b12__p50,s2__composite__b12__prebattle_baseline__p50,s2__composite__b12__post_winter_baseline__p50,0.7160746464521144,0.6169230769230769,0.7515335495690595,0.13461047264598258
Kramatorsk,s2__composite__b12__p90,s2__composite__b12__prebattle_baseline__p90,s2__composite__b12__post_winter_baseline__p90,0.7013920182721689,0.5623076923076923,0.7211369275885404,0.15882923528084814
Kramatorsk,s2__composite__b12__std,s2__composite__b12__prebattle_baseline__std,s2__composite__b12__post_winter_baseline__std,0.6203977489017151,0.7346153846153847,0.4996358480229448,-0.23497953659243986
Kramatorsk,s2__composite__b8a__max,s2__composite__b8a__prebattle_baseline__max,s2__composite__b8a__post_winter_baseline__max,0.6200585512200535,0.5546153846153846,0.6372305114240597,0.08261512680867511
Kramatorsk,s2__composite__b8a__mean,s2__composite__b8a__prebattle_baseline__mean,s2__composite__b8a__post_winter_baseline__mean,0.6511312077533257,0.6215384615384615,0.6628887241790468,0.04135026264058528
Kramatorsk,s2__composite__b8a__min,s2__composite__b8a__prebattle_baseline__min,s2__composite__b8a__post_winter_baseline__min,0.6462792061483379,0.6815384615384615,0.6590570719602977,-0.022481389578163813
Kramatorsk,s2__composite__b8a__p10,s2__composite__b8a__prebattle_baseline__p10,s2__composite__b8a__post_winter_baseline__p10,0.6497484490262045,0.586923076923077,0.6629596210241372,0.0760365441010602
Kramatorsk,s2__composite__b8a__p50,s2__composite__b8a__prebattle_baseline__p50,s2__composite__b8a__post_winter_baseline__p50,0.6511925791875409,0.6376923076923077,0.6606398928814404,0.022947585189132758
Kramatorsk,s2__composite__b8a__p90,s2__composite__b8a__prebattle_baseline__p90,s2__composite__b8a__post_winter_baseline__p90,0.6276980027140783,0.5915384615384616,0.6436751050161211,0.05213664347765956
Kramatorsk,s2__composite__b8a__std,s2__composite__b8a__prebattle_baseline__std,s2__composite__b8a__post_winter_baseline__std,0.5273722439993004,0.29384615384615387,0.5241532660887499,0.23030711224259603
