feature,H_statistic,p_value,significant,n_groups
s2__composite__ndvi__post_winter_baseline_std,19.245444932537936,0.00024323857543269445,True,4
s2__composite__cire__winter_baseline_std,19.09654087924174,0.00026111580584926836,True,4
s2__composite__b08__prebattle_baseline_max,19.03920712792886,0.00026834264852128564,True,4
s2__composite__b08__prebattle_baseline_mean,18.974490575800136,0.00027673942536555687,True,4
s2__composite__b11__winter_baseline_mean,18.894044721588543,0.0002875423193009587,True,4
s2__composite__ndbi__prebattle_baseline_mean,18.183180203698296,0.00040319554579797536,True,4
s2__composite__b8a__winter_baseline_mean,17.868303257830533,0.00046823168171284877,True,4
s2__composite__b8a__post_winter_baseline_max,17.424280613986312,0.0005780275425429085,True,4
s2__composite__ndvi__winter_baseline_max,17.042890789110285,0.0006925315529339597,True,4
s2__composite__cire__post_winter_baseline_std,16.64631149291238,0.0008355315827342161,True,4
s2__composite__ndwi__prebattle_baseline_std,13.99828721803956,0.002907485090749078,True,4
s2__composite__b07__prebattle_baseline_mean,13.169670015219232,0.004283688070900412,True,4
s2__composite__ndwi__winter_baseline_std,12.302918824866042,0.006414350577805933,True,4
s2__composite__ndvi__prebattle_baseline_std,12.203262425420716,0.0067183344576102946,True,4
s2__composite__b04__post_winter_baseline_mean,11.259622951784962,0.010401726635020862,True,4
s2__composite__b8a__prebattle_baseline_mean,10.537658952811011,0.014507598799349491,True,4
s2__composite__ndbi__winter_baseline_mean,10.473540029748772,0.014941468828059398,True,4
s2__composite__b07__prebattle_baseline_max,10.332620538585415,0.015940395614318932,True,4
s2__composite__b03__post_winter_baseline_mean,10.112498899128061,0.017633665533893738,True,4
s2__composite__b07__post_winter_baseline_max,9.303993689979219,0.025510611903896162,True,4
s2__composite__ndvi__winter_baseline_std,9.239146933286104,0.026274612609394458,True,4
s2__composite__ndre__prebattle_baseline_std,8.855256994067682,0.031278528535326575,True,4
s2__composite__b11__post_winter_baseline_mean,8.543901961236967,0.03601175490626338,True,4
s2__composite__b05__post_winter_baseline_mean,7.431022861221747,0.05935751005912454,False,4
s2__composite__b11__post_winter_baseline_max,7.162656319982967,0.06689015683252394,False,4
s2__composite__b12__post_winter_baseline_mean,6.8830479172541335,0.07572034232292493,False,4
s2__composite__b8a__prebattle_baseline_max,6.859427703012406,0.07651584709914258,False,4
s2__composite__cire__prebattle_baseline_std,4.018562618480401,0.25946666632594323,False,4
