feature,H_statistic,p_value,significant,n_groups
s2__composite__b11__prebattle_baseline_max,5.092838396687688,0.16512392556433486,False,4
s2__composite__b08__post_winter_baseline_mean,4.886693857438578,0.18028449449279552,False,4
s2__composite__b03__prebattle_baseline_mean,4.8430286907558475,0.18365887404005313,False,4
s2__composite__b03__winter_baseline_mean,4.8430286907558475,0.18365887404005313,False,4
s2__composite__ndbi__prebattle_baseline_mean,4.122521397555899,0.2485343470231581,False,4
s2__composite__ndbi__winter_baseline_mean,4.122521397555899,0.2485343470231581,False,4
s2__composite__ndre__winter_baseline_max,4.1007165645167785,0.2507919289642213,False,4
s2__composite__ndre__prebattle_baseline_max,4.1007165645167785,0.2507919289642213,False,4
s2__composite__b08__winter_baseline_max,3.762734308203837,0.28825061322580886,False,4
s2__composite__b08__prebattle_baseline_max,3.762734308203837,0.28825061322580886,False,4
s2__composite__b05__prebattle_baseline_mean,3.480622020028032,0.32328409020177407,False,4
s2__composite__b05__winter_baseline_mean,3.480622020028032,0.32328409020177407,False,4
s2__composite__cire__winter_baseline_max,2.7947750001125056,0.4243607675001192,False,4
s2__composite__cire__prebattle_baseline_max,2.7947750001125056,0.4243607675001192,False,4
s2__composite__b04__winter_baseline_mean,2.3720883354923874,0.49885151757930213,False,4
s2__composite__b04__prebattle_baseline_mean,2.3720883354923874,0.49885151757930213,False,4
s2__composite__b8a__winter_baseline_max,2.197175106360346,0.5325050014853792,False,4
s2__composite__b8a__prebattle_baseline_max,2.197175106360346,0.5325050014853792,False,4
s2__composite__b07__prebattle_baseline_max,1.5505937784536288,0.6706434881072749,False,4
s2__composite__b07__winter_baseline_max,1.5505937784536288,0.6706434881072749,False,4
s2__composite__ndvi__prebattle_baseline_max,0.46976859615279737,0.9254811116449745,False,4
s2__composite__ndvi__winter_baseline_max,0.46976859615279737,0.9254811116449745,False,4
