feature,H_statistic,p_value,significant,n_groups
s2__composite__b04__prebattle_baseline_mean,17.554785914169052,0.0015074736973454818,True,5
s2__composite__b8a__prebattle_baseline_max,17.429923042256284,0.001594341630068527,True,5
s2__composite__b04__winter_baseline_mean,17.22207728447957,0.0017500230043672883,True,5
s2__composite__b05__prebattle_baseline_max,16.197930209680553,0.0027647517735361503,True,5
s2__composite__b8a__winter_baseline_max,16.04304061331013,0.0029619500159696432,True,5
s2__composite__b12__winter_baseline_max,15.812009177552465,0.0032820768642992165,True,5
s2__composite__b12__prebattle_baseline_max,14.907559272307635,0.0048968359811126065,True,5
s2__composite__b11__prebattle_baseline_max,14.780714161700661,0.005178323100026806,True,5
s2__composite__b08__winter_baseline_max,14.774585780492462,0.005192317857006501,True,5
s2__composite__b11__winter_baseline_max,14.0874176792184,0.007021218051929951,True,5
s2__composite__b03__winter_baseline_mean,13.476072776679262,0.009169354117221501,True,5
s2__composite__b07__prebattle_baseline_max,13.204195054632473,0.010319981333848583,True,5
s2__composite__b07__winter_baseline_max,13.119318341139344,0.010707262122919186,True,5
s2__composite__b02__winter_baseline_mean,12.531448356664246,0.013807322579492798,True,5
s2__composite__b03__prebattle_baseline_mean,12.468385844580052,0.014187781815512352,True,5
s2__composite__b08__prebattle_baseline_max,10.990893795889821,0.026666546380137757,True,5
s2__composite__b02__prebattle_baseline_mean,9.238006954709654,0.05541809320677678,False,5
s2__composite__ndre__prebattle_baseline_max,9.07561506940519,0.05923700403941626,False,5
s2__composite__ndvi__prebattle_baseline_max,8.002095513713405,0.0915014632519368,False,5
s2__composite__ndvi__winter_baseline_max,7.763092141536658,0.10065221871252265,False,5
s2__composite__ndre__winter_baseline_max,7.375253387075763,0.11733757118483107,False,5
s2__composite__ndvi__post_winter_baseline_max,6.1458180264648385,0.1885199346035339,False,5
s2__composite__cire__prebattle_baseline_max,4.6071571137553775,0.3300298200622187,False,5
s2__composite__cire__winter_baseline_max,3.759254546410918,0.4395664378185359,False,5
