feature,H_statistic,p_value,significant,n_groups
s2__composite__b12__winter_baseline_max,24.033885617143543,2.457635443904037e-05,True,4
s2__composite__b12__prebattle_baseline_max,22.647439999387057,4.782588723085846e-05,True,4
s2__composite__b11__prebattle_baseline_mean,22.112195415061198,6.181698919447785e-05,True,4
s2__composite__cire__prebattle_baseline_std,21.928872343041327,6.749218490859538e-05,True,4
s2__composite__b11__winter_baseline_mean,21.10163954052228,0.00010028133671534531,True,4
s2__composite__b05__prebattle_baseline_mean,20.12555246508698,0.0001598701355604352,True,4
s2__composite__b05__winter_baseline_mean,20.12555246508698,0.0001598701355604352,True,4
s2__composite__ndbi__winter_baseline_mean,17.129356292594075,0.0006647408281831034,True,4
s2__composite__ndbi__prebattle_baseline_mean,16.677714245215856,0.0008232108851272957,True,4
s2__composite__b07__winter_baseline_mean,12.999475365769662,0.004637740126960425,True,4
s2__composite__ndvi__winter_baseline_std,12.677762735373957,0.005387908912501836,True,4
s2__composite__b07__prebattle_baseline_mean,11.940729407059385,0.007588979042223506,True,4
s2__composite__ndre__prebattle_baseline_max,11.2269112135905,0.010560077144999068,True,4
s2__composite__ndre__winter_baseline_max,10.95265122237493,0.011984682994014189,True,4
s2__composite__ndvi__prebattle_baseline_std,10.55812146519677,0.014371764926687514,True,4
s2__composite__cire__prebattle_baseline_max,8.785837861740848,0.03227805904766285,True,4
s2__composite__cire__winter_baseline_max,8.780918902829498,0.032350058262099794,True,4
s2__composite__b8a__winter_baseline_mean,8.690915342559604,0.03369552040694738,True,4
s2__composite__b12__prebattle_baseline_mean,8.305369496080655,0.040104732494618454,True,4
s2__composite__b12__winter_baseline_mean,8.042551362799939,0.04514043440750866,True,4
s2__composite__b8a__prebattle_baseline_mean,7.982119450374834,0.046382691764156776,True,4
s2__composite__b08__winter_baseline_mean,7.644975607256161,0.053948114751783675,False,4
s2__composite__ndbi__prebattle_baseline_max,7.101161184015967,0.06874237178795545,False,4
s2__composite__ndvi__prebattle_baseline_max,7.053081081534511,0.07022500502194227,False,4
s2__composite__ndvi__winter_baseline_max,6.913588975385307,0.07470358372252633,False,4
s2__composite__b08__prebattle_baseline_mean,6.630858940494276,0.0846421746295265,False,4
s2__composite__b11__winter_baseline_max,6.328809774582736,0.09666390418114612,False,4
s2__composite__ndbi__winter_baseline_max,5.870749872457148,0.11807067547280331,False,4
s2__composite__b11__prebattle_baseline_max,5.171046934033787,0.15969225060633413,False,4
s2__composite__ndre__post_winter_baseline_max,2.7115478637578025,0.4382684217110667,False,4
s2__composite__cire__post_winter_baseline_max,1.8650482084662123,0.6008830293507039,False,4
s2__composite__ndvi__post_winter_baseline_max,1.0584283731016222,0.7871179087268335,False,4
