feature,H_statistic,p_value,significant,n_groups
s2__composite__b08__prebattle_baseline,180.51441729250723,5.781752721471468e-38,True,5
s2__composite__ndbi__prebattle_baseline,178.1262453688791,1.8833206915015244e-37,True,5
s2__composite__b04__delta,176.48626820158378,4.237098965617607e-37,True,5
s2__composite__b07__prebattle_baseline,175.36290999801005,7.383473808944102e-37,True,5
s2__composite__b02__delta,170.97130767356728,6.471371468787468e-36,True,5
s2__composite__b05__post_winter_baseline,167.06077497989813,4.469166159945562e-35,True,5
s2__composite__b08__delta,166.8255680433036,5.01991545898514e-35,True,5
s2__composite__b12__prebattle_baseline,162.42503805273537,4.413560465400778e-34,True,5
s2__composite__b05__winter_baseline,147.3886003670705,7.383453519626676e-31,True,5
s2__composite__ndbi__delta,141.33790548545971,1.4594688844805704e-29,True,5
s2__composite__b11__delta,139.2327977566656,4.119909572717866e-29,True,5
s2__composite__ndre__delta,131.56515980573968,1.8015724639121554e-27,True,5
s2__composite__ndwi__delta,130.25518282700443,3.434228072873459e-27,True,5
s2__composite__b03__delta,130.13483417547118,3.643905750660617e-27,True,5
s2__composite__b05__delta,122.49770150281724,1.5634839724504022e-25,True,5
s2__composite__b8a__delta,118.02501859689121,1.4106998971769412e-24,True,5
s2__visibility__fire__freq__crossbattle,110.7130572166094,5.1275431303847497e-23,True,5
s2__composite__b12__winter_baseline,110.56331688176623,5.518838367479992e-23,True,5
s2__composite__b8a__winter_baseline,93.92095915313402,1.9328865743358705e-19,True,5
s2__composite__b07__delta,93.60227240185539,2.259243392308988e-19,True,5
s2__composite__ndvi__delta,79.501669190315,2.2211014313323935e-16,True,5
s2__composite__b08__winter_baseline,72.61449789321254,6.364369042060304e-15,True,5
s2__composite__cire__delta,61.436000599174996,1.447597330852955e-12,True,5
s2__composite__b11__post_winter_baseline,55.859635204884746,2.1457544911768138e-11,True,5
s2__composite__ndbi__winter_baseline,46.09192219702744,2.356722265682874e-09,True,5
s2__composite__b07__winter_baseline,44.88387712816741,4.2032327743635025e-09,True,5
s2__composite__b11__prebattle_baseline,34.93293612950578,4.795050003868397e-07,True,5
s2__composite__b12__post_winter_baseline,32.30384095420796,1.6581461967187114e-06,True,5
s2__composite__b11__winter_baseline,31.23096442230943,2.7465985929731766e-06,True,5
s2__visibility__clear__freq__crossbattle,29.73942290202004,5.5301307514947164e-06,True,5
s2__obs_count__winter_baseline,29.566142162123285,5.997707974263047e-06,True,5
s2__qa__cloud_freq__prebattle,26.06489390664492,3.0705318855110824e-05,True,5
s2__composite__mndwi__delta,25.397289394369473,4.185296997270667e-05,True,5
s2__visibility__cloud__freq__prebattle,23.664703685419475,9.323546594219371e-05,True,5
s2__obs_count__delta,23.56909325780393,9.743651872996346e-05,True,5
s2__visibility__clear__freq__prebattle,22.36435019085105,0.00016957737089690503,True,5
s2__obs_count__prebattle_baseline,21.88241573423396,0.00021151543088569565,True,5
s2__visibility__fire__freq__prebattle,19.556877556479648,0.0006107083475453909,True,5
s2__visibility__cloud__freq__crossbattle,14.65328845980567,0.00547707703310132,True,5
s2__qa__cloud_freq__crossbattle,12.638814068167843,0.013182333517875577,True,5
s2__visibility__smoke__freq__postbattle,9.774018948903867,0.04441130010652232,True,5
s2__visibility__clear__freq__postbattle,3.469869239169079,0.48247455802064043,False,5
s2__visibility__cloud__freq__postbattle,2.944524773266117,0.5671515600994389,False,5
s2__visibility__fire__freq__postbattle,2.778682004736122,0.5955181538051144,False,5
s2__qa__cloud_freq__postbattle,2.741261906777469,0.6020138612448287,False,5
s2__obs_count__post_winter_baseline,2.2039980944513893,0.6982973751572041,False,5
s2__visibility__smoke__freq__prebattle,1.8138846854023818,0.7699411072916695,False,5
