feature,H_statistic,p_value,significant,n_groups
s2__composite__mndwi__winter_baseline,30.433290588032143,3.994440286776743e-06,True,5
s2__composite__mndwi__prebattle_baseline,30.433290588032143,3.994440286776743e-06,True,5
s2__composite__b8a__winter_baseline,30.301986207538686,4.248215423780053e-06,True,5
s2__composite__b8a__prebattle_baseline,30.301986207538686,4.248215423780053e-06,True,5
s2__composite__b02__prebattle_baseline,29.99604566520398,4.903517805394422e-06,True,5
s2__composite__b02__winter_baseline,29.99604566520398,4.903517805394422e-06,True,5
s2__composite__b02__delta,26.867216456480055,2.1146231748940405e-05,True,5
s2__composite__ndvi__winter_baseline,26.448279666528293,2.56953806428116e-05,True,5
s2__composite__ndvi__prebattle_baseline,26.448279666528293,2.56953806428116e-05,True,5
s2__composite__b08__post_winter_baseline,26.292237994007834,2.7628058581707197e-05,True,5
s2__composite__b05__winter_baseline,24.407396905638365,6.617541910078222e-05,True,5
s2__composite__b05__prebattle_baseline,24.407396905638365,6.617541910078222e-05,True,5
s2__composite__ndre__winter_baseline,21.188784860506583,0.0002905104934752227,True,5
s2__composite__ndre__prebattle_baseline,21.188784860506583,0.0002905104934752227,True,5
s2__composite__b03__delta,19.853381362348237,0.0005338038018726485,True,5
s2__obs_count__delta,15.825412345787566,0.00326260848617931,True,5
s2__obs_count__winter_baseline,15.825412345787566,0.00326260848617931,True,5
s2__obs_count__prebattle_baseline,15.825412345787566,0.00326260848617931,True,5
s2__composite__b04__delta,15.787566584589925,0.0033178749837782817,True,5
s2__composite__b05__delta,12.91111579919895,0.011718363724206149,True,5
s2__composite__b07__delta,11.385063745512632,0.022560840115207578,True,5
s2__composite__cire__winter_baseline,10.890166833635488,0.027826517733293716,True,5
s2__composite__cire__prebattle_baseline,10.890166833635488,0.027826517733293716,True,5
s2__qa__cloud_freq__prebattle,10.822145618879992,0.02863727215117358,True,5
s2__composite__b08__delta,10.128015240231472,0.03832561853458827,True,5
s2__composite__b8a__delta,9.45243875089235,0.050733752640062496,False,5
s2__visibility__cloud__freq__prebattle,6.823793516814572,0.1454981281401509,False,5
s2__visibility__clear__freq__prebattle,4.356466068466076,0.35990771000919924,False,5
s2__composite__ndbi__post_winter_baseline,4.02956470341544,0.4020194885240618,False,5
s2__composite__ndwi__prebattle_baseline,3.206385792586598,0.5239001492681739,False,5
s2__composite__ndwi__winter_baseline,3.206385792586598,0.5239001492681739,False,5
s2__visibility__smoke__freq__postbattle,2.7759303666340163,0.5959946623512176,False,5
s2__visibility__smoke__freq__prebattle,2.698823535174949,0.6094204944672363,False,5
s2__visibility__fire__freq__prebattle,2.5036905620156773,0.6439750627806584,False,5
s2__visibility__fire__freq__postbattle,0.9210265323388854,0.9215250299514617,False,5
