auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid,city,feature,source,product
0.3917638194940122,0.6082361805059878,lower=damaged,39518.0,0.025428065334267027,0.4209734797477722,0.49730461835861206,2838,Irpin,s1__coh__running_min,coh_accumulator,R3
0.5907748776508972,0.5907748776508972,higher=damaged,72429.0,0.0464742766956234,0.22889956831932068,0.1731564998626709,3105,Irpin,s1__coh__max_drop,coh_accumulator,R3
0.4819424617336822,0.5180575382663177,lower=damaged,48614.5,0.12502865521507023,4.916666507720947,4.973947048187256,2838,Irpin,s1__coh__scenes_observed,coh_accumulator,R3
0.4686984126984127,0.5313015873015873,lower=damaged,59056.0,0.28870252212766834,0.02298998460173607,0.03608909994363785,3190,Lysychansk,s1__coh__max_drop,coh_accumulator,R3
0.468936170212766,0.531063829787234,lower=damaged,1653.0,0.81148717234056,0.46780672669410706,0.4915831983089447,710,Lysychansk,s1__coh__running_min,coh_accumulator,R3
0.5056737588652482,0.5056737588652482,higher=damaged,1782.5,0.8154534158620682,2.0,1.9886524677276611,710,Lysychansk,s1__coh__scenes_observed,coh_accumulator,R3
0.5110337721639091,0.5110337721639091,higher=damaged,68940.5,0.5737229612166052,1.3219177722930908,1.2846320867538452,1070,Mariupol,s1__coh__drop_count,coh_accumulator,R3
0.4921861466133912,0.5078138533866088,lower=damaged,1395015.5,0.5139787959397537,0.49187788367271423,0.49842095375061035,4874,Mariupol,s1__coh__running_min,coh_accumulator,R3
0.5014348123585453,0.5014348123585453,higher=damaged,1429014.0,0.9028738558728621,0.14315451681613922,0.14078393578529358,4897,Mariupol,s1__coh__max_drop,coh_accumulator,R3
0.5013273001508296,0.5013273001508296,higher=damaged,1420924.5,0.47808811566150744,2.9940741062164307,2.9902358055114746,4874,Mariupol,s1__coh__scenes_observed,coh_accumulator,R3
0.36,0.64,lower=damaged,72.0,0.2872271400083465,1.600000023841858,1.9249999523162842,45,Moschun,s1__coh__drop_count,coh_accumulator,R3
0.5732838589981447,0.5732838589981447,higher=damaged,309.0,0.5279183230533333,0.303705632686615,0.276411771774292,84,Moschun,s1__coh__max_drop,coh_accumulator,R3
0.45454545454545453,0.5454545454545454,lower=damaged,245.0,0.6977046950929654,0.3555090129375458,0.38864606618881226,84,Moschun,s1__coh__running_min,coh_accumulator,R3
0.5064935064935066,0.5064935064935066,higher=damaged,273.0,0.7960686647294946,5.0,4.98701286315918,84,Moschun,s1__coh__scenes_observed,coh_accumulator,R3
0.5268173758865249,0.5268173758865249,higher=damaged,14262.0,0.41853859408129335,1.3125,1.258865237236023,612,Sievierodonetsk,s1__coh__drop_count,coh_accumulator,R3
0.5181508543324336,0.5181508543324336,higher=damaged,183314.0,0.4272758569712245,0.5290637612342834,0.5216162800788879,2218,Sievierodonetsk,s1__coh__running_min,coh_accumulator,R3
0.49474115635202165,0.5052588436479784,lower=damaged,175032.0,0.8166976977677964,0.16612520813941956,0.16918668150901794,2218,Sievierodonetsk,s1__coh__max_drop,coh_accumulator,R3
0.5019559902200489,0.5019559902200489,higher=damaged,177584.5,0.41029853448844467,2.0,1.9960880279541016,2218,Sievierodonetsk,s1__coh__scenes_observed,coh_accumulator,R3
0.4379551820728292,0.5620448179271709,lower=damaged,121953.0,0.07882277730462166,0.4161006212234497,0.46259474754333496,4163,Volnovakha,s1__coh__running_min,coh_accumulator,R3
0.5452737247242647,0.5452737247242647,higher=damaged,151874.0,0.19550821083120418,0.19335833191871643,0.16621364653110504,4164,Volnovakha,s1__coh__max_drop,coh_accumulator,R3
0.5059211112100436,0.5059211112100436,higher=damaged,11364.0,0.9087517700063803,1.454545497894287,1.3868756294250488,1043,Volnovakha,s1__coh__drop_count,coh_accumulator,R3
0.505006105006105,0.505006105006105,higher=damaged,140624.0,0.4072073383123924,3.0,2.98925518989563,4163,Volnovakha,s1__coh__scenes_observed,coh_accumulator,R3
0.725630881616734,0.725630881616734,higher=damaged,803002.0,2.0248398996023834e-13,0.16796629130840302,0.15161961317062378,12523,Avdiivka,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.7053787819913865,0.7053787819913865,higher=damaged,780590.5,2.2673468337714608e-11,0.17947866022586823,0.16358983516693115,12523,Avdiivka,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.6792511652536629,0.6792511652536629,higher=damaged,751677.0,5.318339462723661e-09,0.19675730168819427,0.1798122227191925,12523,Avdiivka,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.6330124179262009,0.6330124179262009,higher=damaged,700508.0,1.48283753881956e-05,0.007326965220272541,-0.007588997948914766,12523,Avdiivka,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.6325836371095565,0.6325836371095565,higher=damaged,700033.5,1.57977826023018e-05,0.0008898887899704278,-0.012803611345589161,12523,Avdiivka,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.6185883939108605,0.6185883939108605,higher=damaged,684546.0,0.00011267539950907315,-0.006222471594810486,-0.018257029354572296,12523,Avdiivka,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5177345372329947,0.5177345372329947,higher=damaged,572938.5,0.5636225638738632,0.1741887480020523,0.16987663507461548,12523,Avdiivka,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.5068510047658378,0.5068510047658378,higher=damaged,560894.5,0.8234792916451243,0.1894303411245346,0.18740122020244598,12523,Avdiivka,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.5039182162718028,0.5039182162718028,higher=damaged,557649.0,0.898487012656694,0.17858876287937164,0.17639343440532684,12523,Avdiivka,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.6671287559285582,0.6671287559285582,higher=damaged,1797916.0,4.368162520175471e-13,0.16915695369243622,0.15271571278572083,17215,Bucha,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.6196123496571067,0.6196123496571067,higher=damaged,1669859.0,2.1696365560446728e-07,0.16867531836032867,0.15141916275024414,17215,Bucha,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.6195342422243215,0.6195342422243215,higher=damaged,1669648.5,2.209341946995016e-07,0.16197215020656586,0.14617379009723663,17215,Bucha,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.5995359565062193,0.5995359565062193,higher=damaged,1615753.0,1.603017718164992e-05,-0.02341076172888279,-0.04358944669365883,17215,Bucha,s2__rgb_prepost__delta__b02,rgb_prepost,P7
