city,feature,n_damaged,n_control,mean_damaged,mean_control,std_damaged,std_control,cohens_d,mann_whitney_u,mann_whitney_p,rank_biserial,significant_005,effect_size_label
Avdiivka,s2__composite__b12__prebattle_baseline_mean,89,12434,0.21131510572155887,0.2224171861245301,0.029546857183550244,0.01689830723713849,-0.652294797622834,370372.5,2.400271027136498e-08,0.3306275110109468,True,medium
Avdiivka,s2__composite__b12__prebattle_baseline_std,89,12434,0.011072742050859808,0.004913580615267978,0.00915165232684154,0.003861164418423013,1.569885015160061,887118.0,2.378994431974487e-24,-0.6032842170706274,True,large
Avdiivka,s2__composite__b12__prebattle_baseline_max,89,12434,0.233176883184508,0.23022933552023375,0.03835293453396912,0.018712571502622153,0.15577458916056003,550354.5,0.9281043744199093,0.005346883228841581,False,negligible
Avdiivka,s2__composite__b8a__prebattle_baseline_mean,89,12434,0.23975464565239826,0.2619059626226136,0.04050481981305338,0.023148354663137995,-0.9500695997341445,296595.5,4.846563840689606e-15,0.46396433844858154,True,large
Avdiivka,s2__composite__b8a__prebattle_baseline_std,89,12434,0.013630370429425012,0.006599507933430305,0.008863649831256967,0.003822957839988467,1.8114731414592324,911282.0,9.288489743811602e-28,-0.6469557013842075,True,large
Avdiivka,s2__composite__b8a__prebattle_baseline_max,89,12434,0.2656476243158405,0.27157662459915044,0.04278437291092683,0.02373682049934528,-0.24782991442024926,475391.0,0.0174589219383432,0.14082806657353075,True,small
Avdiivka,s2__composite__cire__prebattle_baseline_mean,89,12434,0.13937094227950245,0.19492485367356274,0.08266243868249298,0.051690323748673814,-1.068910836377264,275898.0,2.6242014067310748e-17,0.5013708335065324,True,large
Avdiivka,s2__composite__cire__prebattle_baseline_std,89,12434,0.03203600834963045,0.01965396215158291,0.01704178205844034,0.00974830032490458,1.2610955824579817,848266.0,2.3163833012187786e-19,-0.5330671789746491,True,large
Avdiivka,s2__composite__cire__prebattle_baseline_max,89,12434,0.20649867513206568,0.22847987942724762,0.09400752033381278,0.058615271768327204,-0.3729532980698362,428111.0,0.00013393126962193397,0.22627698969660937,True,small
Avdiivka,s2__composite__mndwi__prebattle_baseline_mean,89,12434,-0.1528761473274589,-0.18777589883863746,0.058968505424128854,0.04487741498885942,0.775690485304484,786742.0,1.0745884450632006e-12,-0.4218751411949475,True,medium
Avdiivka,s2__composite__mndwi__prebattle_baseline_std,89,12434,0.04146049486987021,0.03098207051761109,0.019056972107155946,0.016295355019718724,0.642202163853082,750454.0,1.8138621614547072e-09,-0.35629200832078767,True,medium
Avdiivka,s2__composite__mndwi__prebattle_baseline_max,89,12434,-0.0824483697390278,-0.14246818468867042,0.07846035186694147,0.05945631663630011,1.0068576244824532,800724.0,4.455773871775137e-14,-0.4471447444755501,True,large
Avdiivka,s2__composite__ndbi__prebattle_baseline_mean,89,12434,0.008736660087752337,-0.006559573367480391,0.03989792789063232,0.03472003804661973,0.4400638766641134,700246.0,7.394949931155632e-06,-0.2655513244763814,True,small
Avdiivka,s2__composite__ndbi__prebattle_baseline_std,89,12434,0.04994447844813078,0.029676504854788385,0.0216233370676125,0.013299493462064002,1.5152399443681692,908070.0,2.7257214160353745e-27,-0.6411506687896362,True,large
Avdiivka,s2__composite__ndbi__prebattle_baseline_max,89,12434,0.09901460677678331,0.03254092332259374,0.06206458930068346,0.04055408116128279,1.6314599664163338,892745.0,4.0163907007459838e-25,-0.613453867883097,True,large
Avdiivka,s2__composite__ndre__prebattle_baseline_mean,89,12434,0.08794983696530176,0.11760035247902935,0.045295119258492805,0.026134624515944494,-1.1266245752818382,288713.0,6.956689160794063e-16,0.4782103438740821,True,large
Avdiivka,s2__composite__ndre__prebattle_baseline_std,89,12434,0.015370267302332319,0.009015976450198521,0.009644344426957874,0.004533420369853811,1.3846047174987801,801068.0,4.1107639360321076e-14,-0.4477664540684929,True,large
Avdiivka,s2__composite__ndre__prebattle_baseline_max,89,12434,0.11991551044407521,0.13279179024744933,0.04624606385255365,0.02715528532104177,-0.4710370891037685,412654.0,1.781817704355616e-05,0.2542123535864872,True,small
Avdiivka,s2__composite__ndvi__prebattle_baseline_mean,89,12434,0.11402056691564141,0.15550506151358198,0.05790919227740909,0.036984175383976615,-1.116003635856269,278802.0,5.588455466542178e-17,0.49612244787308446,True,large
Avdiivka,s2__composite__ndvi__prebattle_baseline_std,89,12434,0.03956464774995904,0.028273454770299775,0.019011360113329826,0.012972793842393018,0.8668857849777369,767119.0,6.943654119237312e-11,-0.386410584967279,True,large
Avdiivka,s2__composite__ndvi__prebattle_baseline_max,89,12434,0.19541569386891436,0.20082954400823777,0.07424307707047977,0.0424296006184393,-0.12668152259690454,519037.5,0.2957845564082294,0.06194595102591116,False,negligible
Avdiivka,s2__composite__ndwi__prebattle_baseline_mean,89,12434,-0.14309357024804292,-0.18697770205989955,0.06154289272956781,0.039356332965297475,1.1094259278677039,831049.0,2.412692348077489e-17,-0.501950975306924,True,large
Avdiivka,s2__composite__ndwi__prebattle_baseline_std,89,12434,0.040887941754560085,0.02896229477844873,0.018414021771778116,0.012853872204334498,0.9243745775740205,786435.0,1.1513867015752479e-12,-0.4213203015291527,True,large
Avdiivka,s2__composite__ndwi__prebattle_baseline_max,89,12434,-0.0788927798530903,-0.14494839446740287,0.06526394500620011,0.04434201738571337,1.4836163648182643,904469.5,8.982114208428295e-27,-0.6346435019600118,True,large
Avdiivka,s2__composite__b02__winter_baseline_mean,89,12434,0.16433149635607466,0.16201297138550266,0.02253349250002772,0.014516509280123512,0.15893114291254146,562111.0,0.7884247431435422,-0.015900584298579545,False,negligible
Avdiivka,s2__composite__b02__winter_baseline_std,89,12434,0.016485181429758074,0.011200699457411438,0.012115328485929167,0.007265104825135179,0.7228687782383505,760231.0,2.75880878784709e-10,-0.373961934745795,True,medium
Avdiivka,s2__composite__b02__winter_baseline_max,89,12434,0.19515505617254236,0.1786664130586519,0.04343110310896304,0.02398674720510448,0.6819679321698802,682340.0,8.25675232709948e-05,-0.2331898943274422,True,medium
Avdiivka,s2__composite__b03__winter_baseline_mean,89,12434,0.17301380734504565,0.17324244150805565,0.02305139443508934,0.015690685991824313,-0.01451237915632172,524824.0,0.38484382407749873,0.05148803660857415,False,negligible
Avdiivka,s2__composite__b03__winter_baseline_std,89,12434,0.017953350852106205,0.012327265214663078,0.012512636818599831,0.007680414478979327,0.7283023820199157,777198.0,8.532014338268364e-12,-0.4046263145814395,True,medium
Avdiivka,s2__composite__b03__winter_baseline_max,89,12434,0.20607837900686798,0.19164150038538436,0.04375183764565985,0.02560801833883055,0.560000163299524,659576.0,0.0011894201439316189,-0.19204862347351326,True,medium
Avdiivka,s2__composite__b04__winter_baseline_mean,89,12434,0.18390417773176984,0.18492323548716727,0.025220120969734857,0.017008396769455723,-0.05966417937147704,520896.0,0.322748882734219,0.05858709265822415,False,negligible
Avdiivka,s2__composite__b04__winter_baseline_std,89,12434,0.02013093305670087,0.013541386583158453,0.012941052583417937,0.007933087943122866,0.8258342843049273,785099.0,1.5456943220545812e-12,-0.41890575497051397,True,large
Avdiivka,s2__composite__b04__winter_baseline_max,89,12434,0.2217122544063611,0.20500599701321257,0.04709248115265628,0.02674990940447921,0.6199782596233011,682913.5,7.708504924869251e-05,-0.234226378198235,True,medium
Avdiivka,s2__composite__b05__winter_baseline_mean,89,12434,0.198944242831156,0.2032786886422185,0.024872335462884265,0.01451785295276329,-0.29654989422945943,469400.0,0.010477889108748467,0.15165557288550968,True,small
Avdiivka,s2__composite__b05__winter_baseline_std,89,12434,0.011149705839328467,0.005152193668703626,0.008446150426088914,0.003182516849497679,1.8457289278305218,912099.0,7.076008433627699e-28,-0.6484322616674467,True,large
